query_id,flight_id,image_name,image_path,width_px,height_px,fx_px,fy_px,cx_px,cy_px,k1,k2,p1,p2,intrinsics_source,intrinsics_model,original_query_path,selected_original_path,has_metadata_removed,sanitization_method,downsample_target_gsd_m,estimated_query_gsd_m,downsample_scale,original_width_px,original_height_px,intrinsics_scale_x,intrinsics_scale_y
q_021,DJI_202510311413_010_新建面状航线1,DJI_20251031141624_0001_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141624_0001_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141624_0001_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141624_0001_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099936603627,0.199873207255,5280,3956,0.199810606061,0.199949443883
q_022,DJI_202510311413_010_新建面状航线1,DJI_20251031141633_0005_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141633_0005_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141633_0005_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141633_0005_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099928013373,0.199856026746,5280,3956,0.199810606061,0.199949443883
q_023,DJI_202510311413_010_新建面状航线1,DJI_20251031141642_0009_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141642_0009_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141642_0009_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141642_0009_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099938482745,0.199876965491,5280,3956,0.199810606061,0.199949443883
q_024,DJI_202510311413_010_新建面状航线1,DJI_20251031141701_0019_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141701_0019_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141701_0019_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141701_0019_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099939556527,0.199879113054,5280,3956,0.199810606061,0.199949443883
q_025,DJI_202510311413_010_新建面状航线1,DJI_20251031141907_0057_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141907_0057_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141907_0057_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141907_0057_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099944925436,0.199889850872,5280,3956,0.199810606061,0.199949443883
q_026,DJI_202510311413_010_新建面状航线1,DJI_20251031141917_0061_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141917_0061_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141917_0061_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141917_0061_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099941972536,0.199883945073,5280,3956,0.199810606061,0.199949443883
q_027,DJI_202510311413_010_新建面状航线1,DJI_20251031141930_0067_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141930_0067_V.JPG,1056,791,744.496773,744.308579,530.111629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141930_0067_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141930_0067_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099960763718,0.199921527436,5280,3956,0.2,0.199949443883
q_028,DJI_202510311413_010_新建面状航线1,DJI_20251031141957_0083_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031141957_0083_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141957_0083_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141957_0083_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099934992955,0.199869985909,5280,3956,0.199810606061,0.199949443883
q_029,DJI_202510311413_010_新建面状航线1,DJI_20251031142154_0116_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142154_0116_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142154_0116_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142154_0116_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099926939591,0.199853879182,5280,3956,0.199810606061,0.199949443883
q_030,DJI_202510311413_010_新建面状航线1,DJI_20251031142204_0120_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142204_0120_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142204_0120_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142204_0120_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099935261400,0.199870522800,5280,3956,0.199810606061,0.199949443883
q_031,DJI_202510311413_010_新建面状航线1,DJI_20251031142213_0124_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142213_0124_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142213_0124_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142213_0124_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099936872073,0.199873744145,5280,3956,0.199810606061,0.199949443883
q_032,DJI_202510311413_010_新建面状航线1,DJI_20251031142300_0152_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142300_0152_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142300_0152_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142300_0152_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099933919173,0.199867838346,5280,3956,0.199810606061,0.199949443883
q_033,DJI_202510311413_010_新建面状航线1,DJI_20251031142437_0174_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142437_0174_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142437_0174_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142437_0174_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099936066736,0.199872133473,5280,3956,0.199810606061,0.199949443883
q_034,DJI_202510311413_010_新建面状航线1,DJI_20251031142451_0180_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142451_0180_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142451_0180_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142451_0180_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099942240982,0.199884481963,5280,3956,0.199810606061,0.199949443883
q_035,DJI_202510311413_010_新建面状航线1,DJI_20251031142456_0183_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142456_0183_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142456_0183_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142456_0183_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099939288082,0.199878576164,5280,3956,0.199810606061,0.199949443883
q_036,DJI_202510311413_010_新建面状航线1,DJI_20251031142538_0208_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142538_0208_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142538_0208_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142538_0208_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099935798291,0.199871596582,5280,3956,0.199810606061,0.199949443883
q_037,DJI_202510311413_010_新建面状航线1,DJI_20251031142552_0214_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142552_0214_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142552_0214_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142552_0214_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099938214300,0.199876428600,5280,3956,0.199810606061,0.199949443883
q_038,DJI_202510311413_010_新建面状航线1,DJI_20251031142742_0235_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142742_0235_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142742_0235_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142742_0235_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099937140518,0.199874281036,5280,3956,0.199810606061,0.199949443883
q_039,DJI_202510311413_010_新建面状航线1,DJI_20251031142806_0248_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142806_0248_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142806_0248_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142806_0248_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099933382282,0.199866764564,5280,3956,0.199810606061,0.199949443883
q_040,DJI_202510311413_010_新建面状航线1,DJI_20251031142830_0259_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/query_inputs/images_downsampled_0p5m/DJI_202510311413_010_新建面状航线1/DJI_20251031142830_0259_V.JPG,1055,791,743.791758,744.308579,529.609629,392.117113,-0.107910689252,-0.000778342396,0.000219120724,-0.000217801752,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/cameras.json|query_manifest_downsample,dji m3e 5280 3956 brown 0.6666,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142830_0259_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142830_0259_V.JPG,1,pillow_reencode_without_metadata,0.500000000000,0.099935529845,0.199871059691,5280,3956,0.199810606061,0.199949443883
