query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y,is_truth_hit
q_200m_01,1,s120_x254287.293_y3364137.454,0.9219573736190796,120,254287.29280875245,3364137.454095203,0
q_200m_01,2,s120_x254391.063_y3364926.491,0.9209758043289185,120,254391.06292971745,3364926.490741796,0
q_200m_01,3,s120_x254662.800_y3365073.601,0.9181628823280334,120,254662.80039608278,3365073.6009922293,0
q_200m_01,4,s120_x254481.063_y3364926.491,0.9173729419708252,120,254481.06292971745,3364926.490741796,0
q_200m_01,5,s120_x254494.835_y3365175.528,0.9168474078178406,120,254494.83531152448,3365175.5278006354,0
q_200m_01,6,s80_x254327.293_y3364087.454,0.9153498411178589,80,254327.29280875245,3364087.454095203,0
q_200m_01,7,s120_x254662.800_y3365163.601,0.9147443771362305,120,254662.80039608278,3365163.6009922293,0
q_200m_01,8,s120_x254494.835_y3365085.528,0.9091126918792725,120,254494.83531152448,3365085.5278006354,0
q_200m_01,9,s120_x254766.545_y3365862.637,0.9085401296615601,120,254766.5454075462,3365862.637183411,0
q_200m_01,10,s120_x254197.293_y3364317.454,0.9077448844909668,120,254197.29280875245,3364317.454095203,1
q_200m_02,1,s120_x254404.835_y3365175.528,0.9322635531425476,120,254404.83531152448,3365175.5278006354,0
q_200m_02,2,s120_x254391.063_y3364926.491,0.9312102198600769,120,254391.06292971745,3364926.490741796,0
q_200m_02,3,s120_x254481.063_y3364926.491,0.931128978729248,120,254481.06292971745,3364926.490741796,0
q_200m_02,4,s200_x254866.545_y3366022.637,0.9231792092323303,200,254866.5454075462,3366022.637183411,0
q_200m_02,5,s120_x254676.545_y3365952.637,0.9221961498260498,120,254676.5454075462,3365952.637183411,0
q_200m_02,6,s120_x254662.800_y3365073.601,0.9209017753601074,120,254662.80039608278,3365073.6009922293,0
q_200m_02,7,s120_x254211.063_y3364476.491,0.919695258140564,120,254211.06292971745,3364476.490741796,1
q_200m_02,8,s120_x254494.835_y3365175.528,0.9188754558563232,120,254494.83531152448,3365175.5278006354,0
q_200m_02,9,s120_x254739.058_y3364464.565,0.9169564843177795,120,254739.0576404855,3364464.5652137767,0
q_200m_02,10,s80_x254267.293_y3364147.454,0.9161807298660278,80,254267.29280875245,3364147.454095203,0
q_200m_03,1,s120_x254404.835_y3365175.528,0.9315067529678345,120,254404.83531152448,3365175.5278006354,0
q_200m_03,2,s120_x254481.063_y3364926.491,0.9296743869781494,120,254481.06292971745,3364926.490741796,0
q_200m_03,3,s120_x254391.063_y3364926.491,0.9282351732254028,120,254391.06292971745,3364926.490741796,0
q_200m_03,4,s120_x254662.800_y3365163.601,0.9237930178642273,120,254662.80039608278,3365163.6009922293,0
q_200m_03,5,s200_x254474.835_y3365125.528,0.9219913482666016,200,254474.83531152448,3365125.5278006354,0
q_200m_03,6,s120_x254662.800_y3365073.601,0.9213741421699524,120,254662.80039608278,3365073.6009922293,0
q_200m_03,7,s120_x254494.835_y3365175.528,0.9179574251174927,120,254494.83531152448,3365175.5278006354,0
q_200m_03,8,s120_x254404.835_y3365085.528,0.9138906598091125,120,254404.83531152448,3365085.5278006354,0
q_200m_03,9,s80_x253993.067_y3364768.442,0.9131110906600952,80,253993.06710738334,3364768.4419510043,0
q_200m_03,10,s80_x254414.835_y3365065.528,0.9122870564460754,80,254414.83531152448,3365065.5278006354,0
q_200m_04,1,s120_x254739.058_y3364464.565,0.9369791746139526,120,254739.0576404855,3364464.5652137767,0
q_200m_04,2,s120_x254467.293_y3364137.454,0.9304741621017456,120,254467.29280875245,3364137.454095203,0
q_200m_04,3,s200_x254689.058_y3364504.565,0.9300534725189209,200,254689.0576404855,3364504.5652137767,0
q_200m_04,4,s200_x254716.545_y3366022.637,0.9251807928085327,200,254716.5454075462,3366022.637183411,0
q_200m_04,5,s200_x254447.293_y3364057.454,0.9245249629020691,200,254447.29280875245,3364057.454095203,0
q_200m_04,6,s80_x254387.293_y3364387.454,0.9242636561393738,80,254387.29280875245,3364387.454095203,1
q_200m_04,7,s200_x254866.545_y3366022.637,0.9232662916183472,200,254866.5454075462,3366022.637183411,0
q_200m_04,8,s120_x254856.545_y3366042.637,0.9205729365348816,120,254856.5454075462,3366042.637183411,0
q_200m_04,9,s120_x254467.293_y3364047.454,0.9190213680267334,120,254467.29280875245,3364047.454095203,0
q_200m_04,10,s120_x254404.835_y3365175.528,0.9187973141670227,120,254404.83531152448,3365175.5278006354,0
q_200m_05,1,s120_x254301.063_y3364836.491,0.9400237798690796,120,254301.06292971745,3364836.490741796,1
q_200m_05,2,s200_x254161.063_y3364816.491,0.9367940425872803,200,254161.06292971745,3364816.490741796,0
q_200m_05,3,s200_x253796.869_y3365437.480,0.9311797022819519,200,253796.86911584332,3365437.480292981,0
q_200m_05,4,s200_x255544.480_y3365710.735,0.9250541925430298,200,255544.479752744,3365710.7347813593,0
q_200m_05,5,s200_x253796.869_y3365287.480,0.9246129393577576,200,253796.86911584332,3365287.480292981,0
q_200m_05,6,s200_x254866.545_y3366022.637,0.9227707386016846,200,254866.5454075462,3366022.637183411,0
q_200m_05,7,s120_x254211.063_y3364746.491,0.9192842841148376,120,254211.06292971745,3364746.490741796,0
q_200m_05,8,s200_x254689.058_y3364804.565,0.9189130067825317,200,254689.0576404855,3364804.5652137767,0
q_200m_05,9,s200_x254474.835_y3365275.528,0.918616533279419,200,254474.83531152448,3365275.5278006354,0
q_200m_05,10,s120_x254662.800_y3365163.601,0.9153522849082947,120,254662.80039608278,3365163.6009922293,0
