query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y,is_truth_hit
q_200m_01,1,s120_x254391.063_y3364926.491,0.9368441700935364,120,254391.06292971745,3364926.490741796,0
q_200m_01,2,s120_x254481.063_y3364926.491,0.9355529546737671,120,254481.06292971745,3364926.490741796,0
q_200m_01,3,s120_x254494.835_y3365175.528,0.9331045746803284,120,254494.83531152448,3365175.5278006354,0
q_200m_01,4,s120_x254404.835_y3365175.528,0.9310487508773804,120,254404.83531152448,3365175.5278006354,0
q_200m_01,5,s200_x254474.835_y3365125.528,0.927793562412262,200,254474.83531152448,3365125.5278006354,0
q_200m_01,6,s120_x254662.800_y3365073.601,0.9277644157409668,120,254662.80039608278,3365073.6009922293,0
q_200m_01,7,s120_x254211.063_y3364476.491,0.9260841608047485,120,254211.06292971745,3364476.490741796,1
q_200m_01,8,s200_x254716.545_y3365872.637,0.9216076731681824,200,254716.5454075462,3365872.637183411,0
q_200m_01,9,s200_x254161.063_y3364516.491,0.9204115867614746,200,254161.06292971745,3364516.490741796,1
q_200m_01,10,s120_x254662.800_y3365163.601,0.9198836088180542,120,254662.80039608278,3365163.6009922293,0
q_200m_02,1,s120_x254197.293_y3364227.454,0.9258161783218384,120,254197.29280875245,3364227.454095203,1
q_200m_02,2,s120_x254391.063_y3364926.491,0.9169479012489319,120,254391.06292971745,3364926.490741796,0
q_200m_02,3,s120_x254494.835_y3365175.528,0.9166053533554077,120,254494.83531152448,3365175.5278006354,0
q_200m_02,4,s200_x254866.545_y3366022.637,0.9142439365386963,200,254866.5454075462,3366022.637183411,0
q_200m_02,5,s200_x254161.063_y3364516.491,0.9141028523445129,200,254161.06292971745,3364516.490741796,0
q_200m_02,6,s120_x254662.800_y3365163.601,0.9137476682662964,120,254662.80039608278,3365163.6009922293,0
q_200m_02,7,s120_x254481.063_y3364926.491,0.9134142398834229,120,254481.06292971745,3364926.490741796,0
q_200m_02,8,s120_x254662.800_y3365073.601,0.9116263389587402,120,254662.80039608278,3365073.6009922293,0
q_200m_02,9,s200_x255544.480_y3365710.735,0.9106353521347046,200,255544.479752744,3365710.7347813593,0
q_200m_02,10,s120_x254211.063_y3364566.491,0.9102600812911987,120,254211.06292971745,3364566.490741796,0
q_200m_03,1,s120_x254739.058_y3364464.565,0.9216242432594299,120,254739.0576404855,3364464.5652137767,0
q_200m_03,2,s120_x254467.293_y3364137.454,0.9213720560073853,120,254467.29280875245,3364137.454095203,0
q_200m_03,3,s200_x254839.058_y3364804.565,0.9202966094017029,200,254839.0576404855,3364804.5652137767,0
q_200m_03,4,s200_x254689.058_y3364504.565,0.9189121723175049,200,254689.0576404855,3364504.5652137767,0
q_200m_03,5,s80_x254387.293_y3364387.454,0.9176968932151794,80,254387.29280875245,3364387.454095203,1
q_200m_03,6,s200_x254866.545_y3366022.637,0.9169887900352478,200,254866.5454075462,3366022.637183411,0
q_200m_03,7,s200_x254447.293_y3364057.454,0.9125452041625977,200,254447.29280875245,3364057.454095203,0
q_200m_03,8,s200_x254716.545_y3366022.637,0.9123420715332031,200,254716.5454075462,3366022.637183411,0
q_200m_03,9,s120_x254856.545_y3366042.637,0.9116420745849609,120,254856.5454075462,3366042.637183411,0
q_200m_03,10,s80_x254267.293_y3364147.454,0.9080665111541748,80,254267.29280875245,3364147.454095203,0
q_200m_04,1,s200_x254161.063_y3364816.491,0.9291884899139404,200,254161.06292971745,3364816.490741796,1
q_200m_04,2,s200_x254866.545_y3366022.637,0.9215872883796692,200,254866.5454075462,3366022.637183411,0
q_200m_04,3,s120_x254856.545_y3366042.637,0.921310544013977,120,254856.5454075462,3366042.637183411,0
q_200m_04,4,s80_x254161.063_y3364816.491,0.9066498279571533,80,254161.06292971745,3364816.490741796,1
q_200m_04,5,s200_x254488.610_y3366034.565,0.9035588502883911,200,254488.6099540508,3366034.565271766,0
q_200m_04,6,s80_x254341.063_y3364876.491,0.9027174711227417,80,254341.06292971745,3364876.490741796,0
q_200m_04,7,s120_x254404.835_y3365175.528,0.9024671316146851,120,254404.83531152448,3365175.5278006354,0
q_200m_04,8,s120_x254121.063_y3364836.491,0.8992745876312256,120,254121.06292971745,3364836.490741796,1
q_200m_04,9,s200_x254716.545_y3365722.637,0.8988033533096313,200,254716.5454075462,3365722.637183411,0
q_200m_04,10,s120_x254467.293_y3364137.454,0.8985258340835571,120,254467.29280875245,3364137.454095203,0
q_200m_05,1,s120_x254467.293_y3364137.454,0.9494085311889648,120,254467.29280875245,3364137.454095203,1
q_200m_05,2,s200_x254447.293_y3364057.454,0.9435646533966064,200,254447.29280875245,3364057.454095203,1
q_200m_05,3,s120_x254739.058_y3364464.565,0.9386994242668152,120,254739.0576404855,3364464.5652137767,0
q_200m_05,4,s200_x254839.058_y3364804.565,0.9311661124229431,200,254839.0576404855,3364804.5652137767,0
q_200m_05,5,s120_x254467.293_y3364047.454,0.9292787313461304,120,254467.29280875245,3364047.454095203,0
q_200m_05,6,s80_x254387.293_y3364387.454,0.9253308176994324,80,254387.29280875245,3364387.454095203,0
q_200m_05,7,s200_x254689.058_y3364504.565,0.9242196083068848,200,254689.0576404855,3364504.5652137767,0
q_200m_05,8,s120_x254377.293_y3364047.454,0.9242103099822998,120,254377.29280875245,3364047.454095203,0
q_200m_05,9,s120_x254856.545_y3366042.637,0.9238879084587097,120,254856.5454075462,3366042.637183411,0
q_200m_05,10,s120_x254404.835_y3365175.528,0.9218604564666748,120,254404.83531152448,3365175.5278006354,0
