query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_strict_truth_hit
q_021,s200_x254324.835_y3365125.528,1,0.8680499196052551,200.0,256,256,16,4,0.25,0.0,0,-1.0,1.0,0.28541666666666665,0.57125,0,0
q_021,s300_x254436.063_y3364791.491,2,0.8647066950798035,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.9190301518491412,0.2955128205128205,0.5449197530473487,0,0
q_021,s200_x254311.063_y3364966.491,3,0.8547872304916382,200.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.6787897685524024,0.3053030303030303,0.4546977256027791,0,0
q_021,s200_x254461.063_y3364816.491,4,0.8535041213035583,200.0,256,256,18,4,0.2222222222222222,0.0,0,-1.0,0.6477140345330845,0.28055555555555556,0.42741894714656714,0,0
q_021,s700_x255494.480_y3365960.735,5,0.8496196269989014,700.0,256,256,16,4,0.25,0.0,0,-1.0,0.553635126103068,0.28541666666666665,0.3927040504412272,0,0
q_021,s300_x254449.835_y3365175.528,6,0.8479315042495728,300.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.5127503331038057,0.29166666666666663,0.38010013324152225,0,0
q_021,s200_x254624.835_y3365125.528,7,0.8460954427719116,200.0,256,256,3,0,0.0,,0,-1.0,0.4682825990613907,0.0,0.18731303962455628,0,0
q_021,s500_x255394.480_y3365860.735,8,0.845218300819397,500.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.4470390211439716,0.3053030303030303,0.3619974266394068,0,0
q_021,s300_x254211.063_y3364791.491,9,0.8439446687698364,300.0,256,256,18,5,0.2777777777777778,0.758937656879425,0,-1.0,0.41619281477407405,0.28756828876284046,0.3390180991673339,0,0
q_021,s300_x254436.063_y3365016.491,10,0.8413911461830139,300.0,256,256,20,4,0.2,0.0,0,-1.0,0.3543488271714543,0.27666666666666667,0.30773953086858175,0,0
q_021,s200_x255867.683_y3363412.726,11,0.8396146297454834,200.0,256,256,22,5,0.22727272727272727,1.2826781272888184,0,-1.0,0.31132321968105764,0.2481060606060606,0.27339292423605943,0,0
q_021,s200_x254311.063_y3364816.491,12,0.838268518447876,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.2787216320426373,0.3,0.29148865281705494,0,0
q_021,s300_x253696.869_y3365412.480,13,0.8370143175125122,300.0,256,256,20,4,0.2,0.0,0,-1.0,0.24834602953255755,0.27666666666666667,0.26533841181302303,0,0
q_021,s700_x253341.241_y3364181.380,14,0.8361752033233643,700.0,256,256,8,4,0.5,0.0,0,-1.0,0.22802344935306404,0.32916666666666666,0.28870937974122557,0,0
q_021,s500_x254311.063_y3364666.491,15,0.8349955081939697,500.0,256,256,22,6,0.2727272727272727,0.5765966773033142,0,-1.0,0.1994523094956599,0.33901285141009124,0.2831886346443187,0,0
q_021,s200_x254474.835_y3365125.528,16,0.8335654735565186,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.1648181751252658,0.28833333333333333,0.23892727005010633,0,0
q_021,s200_x255694.480_y3365710.735,17,0.832281231880188,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.13371501327362728,0.3416666666666667,0.2584860053094509,0,0
q_021,s300_x254991.545_y3365997.637,18,0.8298206329345703,300.0,256,256,21,4,0.19047619047619047,0.0,0,-1.0,0.07412155149142448,0.27499999999999997,0.1946486205965698,0,0
q_021,s300_x255767.683_y3363312.726,19,0.8271704316139221,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.009936093150692842,0.28833333333333333,0.17697443726027712,0,0
q_021,s700_x254424.835_y3365375.528,20,0.8267601728439331,700.0,256,256,23,4,0.17391304347826086,0.0,0,-1.0,0.0,0.2721014492753623,0.16326086956521738,0,1
q_022,s200_x254324.835_y3365125.528,1,0.866503894329071,200.0,256,256,23,5,0.21739130434782608,0.6484850645065308,0,-1.0,1.0,0.3214082699605959,0.5928449619763576,0,0
q_022,s300_x254436.063_y3364791.491,2,0.8645749092102051,300.0,256,256,15,5,0.3333333333333333,0.36917752027511597,0,-1.0,0.9531585384387145,0.3596307319972032,0.5970418545738077,0,0
q_022,s200_x254311.063_y3364966.491,3,0.85959392786026,200.0,256,256,18,4,0.2222222222222222,0.0,0,-1.0,0.8322055854278084,0.3138888888888889,0.5212155675044567,0,0
q_022,s200_x254461.063_y3364816.491,4,0.8546168804168701,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.7113481592983116,0.3161764705882353,0.4742451460722658,0,0
q_022,s300_x254211.063_y3364791.491,5,0.8478478789329529,300.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.5469767913099486,0.3118421052631579,0.4058959796818742,0,0
q_022,s700_x255494.480_y3365960.735,6,0.847769558429718,700.0,256,256,18,5,0.2777777777777778,0.5507522225379944,0,-1.0,0.5450749379437115,0.338250723089442,0.4209804090311498,0,0
q_022,s200_x254311.063_y3364816.491,7,0.8431232571601868,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.4322490067375399,0.3161764705882353,0.36260548504795714,0,0
q_022,s200_x254624.835_y3365125.528,8,0.8425692915916443,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.41879708498274004,0.32166666666666666,0.36051883399309603,0,0
q_022,s500_x255394.480_y3365860.735,9,0.8413158655166626,500.0,256,256,17,5,0.29411764705882354,0.811902642250061,0,-1.0,0.3883601942379922,0.32434334972233464,0.3499500875285977,0,0
q_022,s300_x254449.835_y3365175.528,10,0.8408917784690857,300.0,256,256,12,5,0.4166666666666667,1.1681550741195679,0,-1.0,0.37806210694668585,0.3229166666666667,0.34497484277867435,0,0
q_022,s300_x254436.063_y3365016.491,11,0.836479663848877,300.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.2709229199383417,0.39166666666666666,0.3433691679753367,0,0
