query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_strict_truth_hit
q_021,20,20,s700_x254424.835_y3365375.528,0.8267601728439331,700.0,254424.83531152448,3365375.5278006354,23,4,0.17391304347826086,0.0,0,-1.0,0.0,0.2721014492753623,0.16326086956521738,0,1
q_022,1,2,s300_x254436.063_y3364791.491,0.8645749092102051,300.0,254436.06292971745,3364791.490741796,15,5,0.3333333333333333,0.36917752027511597,0,-1.0,0.9531585384387145,0.3596307319972032,0.5970418545738077,0,0
q_022,2,1,s200_x254324.835_y3365125.528,0.866503894329071,200.0,254324.83531152448,3365125.5278006354,23,5,0.21739130434782608,0.6484850645065308,0,-1.0,1.0,0.3214082699605959,0.5928449619763576,0,0
q_022,3,3,s200_x254311.063_y3364966.491,0.85959392786026,200.0,254311.06292971745,3364966.490741796,18,4,0.2222222222222222,0.0,0,-1.0,0.8322055854278084,0.3138888888888889,0.5212155675044567,0,0
q_022,4,4,s200_x254461.063_y3364816.491,0.8546168804168701,200.0,254461.06292971745,3364816.490741796,17,4,0.23529411764705882,0.0,0,-1.0,0.7113481592983116,0.3161764705882353,0.4742451460722658,0,0
q_022,5,6,s700_x255494.480_y3365960.735,0.847769558429718,700.0,255494.479752744,3365960.7347813593,18,5,0.2777777777777778,0.5507522225379944,0,-1.0,0.5450749379437115,0.338250723089442,0.4209804090311498,0,0
q_022,6,5,s300_x254211.063_y3364791.491,0.8478478789329529,300.0,254211.06292971745,3364791.490741796,19,4,0.21052631578947367,0.0,0,-1.0,0.5469767913099486,0.3118421052631579,0.4058959796818742,0,0
q_022,7,7,s200_x254311.063_y3364816.491,0.8431232571601868,200.0,254311.06292971745,3364816.490741796,17,4,0.23529411764705882,0.0,0,-1.0,0.4322490067375399,0.3161764705882353,0.36260548504795714,0,0
q_022,8,8,s200_x254624.835_y3365125.528,0.8425692915916443,200.0,254624.83531152448,3365125.5278006354,15,4,0.26666666666666666,0.0,0,-1.0,0.41879708498274004,0.32166666666666666,0.36051883399309603,0,0
q_022,9,9,s500_x255394.480_y3365860.735,0.8413158655166626,500.0,255394.479752744,3365860.7347813593,17,5,0.29411764705882354,0.811902642250061,0,-1.0,0.3883601942379922,0.32434334972233464,0.3499500875285977,0,0
q_022,10,10,s300_x254449.835_y3365175.528,0.8408917784690857,300.0,254449.83531152448,3365175.5278006354,12,5,0.4166666666666667,1.1681550741195679,0,-1.0,0.37806210694668585,0.3229166666666667,0.34497484277867435,0,0
q_022,11,11,s300_x254436.063_y3365016.491,0.836479663848877,300.0,254436.06292971745,3365016.490741796,6,4,0.6666666666666666,0.0,0,-1.0,0.2709229199383417,0.39166666666666666,0.3433691679753367,0,0
q_022,12,12,s500_x254311.063_y3364666.491,0.8359711170196533,500.0,254311.06292971745,3364666.490741796,16,4,0.25,0.0,0,-1.0,0.25857389945072046,0.31875000000000003,0.2946795597802882,0,0
q_022,13,13,s200_x254474.835_y3365275.528,0.8351136445999146,200.0,254474.83531152448,3365275.5278006354,19,4,0.21052631578947367,0.0,0,-1.0,0.23775193405750428,0.3118421052631579,0.28220603678089645,0,0
q_022,14,14,s300_x254991.545_y3365997.637,0.8335952162742615,300.0,254991.5454075462,3365997.637183411,14,4,0.2857142857142857,0.0,0,-1.0,0.20088000521055716,0.325,0.2753520020842229,0,0
q_022,15,15,s700_x253341.241_y3364181.380,0.833187997341156,700.0,253341.240806092,3364181.379625299,15,4,0.26666666666666666,0.0,0,-1.0,0.19099152560771743,0.32166666666666666,0.2693966102430869,0,0
q_022,16,16,s200_x254297.293_y3364057.454,0.8328791856765747,200.0,254297.29280875245,3364057.454095203,15,4,0.26666666666666666,0.0,0,-1.0,0.18349266541709786,0.32166666666666666,0.2663970661668391,0,0
q_022,17,17,s200_x254675.317_y3364345.530,0.8319193124771118,200.0,254675.31714087684,3364345.5298480103,17,4,0.23529411764705882,0.0,0,-1.0,0.1601841063532613,0.3161764705882353,0.2537795248942457,0,0
q_022,18,18,s700_x254397.293_y3364157.454,0.8281718492507935,700.0,254397.29280875245,3364157.454095203,15,4,0.26666666666666666,0.0,0,-1.0,0.06918462017209312,0.32166666666666666,0.22067384806883722,0,0
q_022,19,19,s300_x253696.869_y3365412.480,0.8259602785110474,300.0,253696.86911584332,3365412.480292981,13,4,0.3076923076923077,0.0,0,-1.0,0.015481144296249123,0.32884615384615384,0.20350015002619196,0,0
q_022,20,20,s200_x254474.835_y3365125.528,0.8253227472305298,200.0,254474.83531152448,3365125.5278006354,16,4,0.25,0.0,0,-1.0,0.0,0.31875000000000003,0.19125,0,0
q_023,1,1,s200_x254461.063_y3364816.491,0.865389347076416,200.0,254461.06292971745,3364816.490741796,21,4,0.19047619047619047,0.0,0,-1.0,1.0,0.30833333333333335,0.585,0,0
q_023,2,3,s200_x254311.063_y3364966.491,0.8646093606948853,200.0,254311.06292971745,3364966.490741796,16,4,0.25,0.0,0,-1.0,0.9825441332227057,0.31875000000000003,0.5842676532890824,0,0
q_023,3,2,s200_x254324.835_y3365125.528,0.8647040128707886,200.0,254324.83531152448,3365125.5278006354,20,5,0.25,1.1904823780059814,0,-1.0,0.9846624211978198,0.29375,0.5701149684791279,0,0
q_023,4,4,s300_x254436.063_y3364791.491,0.8510042428970337,300.0,254436.06292971745,3364791.490741796,12,4,0.3333333333333333,0.0,0,-1.0,0.678065581555421,0.33333333333333337,0.4712262326221684,0,0
q_023,5,5,s200_x254474.835_y3365275.528,0.8454455137252808,200.0,254474.83531152448,3365275.5278006354,15,4,0.26666666666666666,0.0,0,-1.0,0.5536628507247267,0.32166666666666666,0.4144651402898907,0,0
q_023,6,6,s200_x254675.317_y3364345.530,0.8447625041007996,200.0,254675.31714087684,3364345.5298480103,19,5,0.2631578947368421,0.9744102358818054,0,-1.0,0.5383772953677791,0.3096651057815951,0.40114998161606874,0,0
q_023,7,7,s200_x254311.063_y3364816.491,0.8436683416366577,200.0,254311.06292971745,3364816.490741796,20,4,0.2,0.0,0,-1.0,0.513890259877118,0.31,0.3915561039508472,0,0
q_023,8,8,s300_x254991.545_y3365997.637,0.8359678983688354,300.0,254991.5454075462,3365997.637183411,14,4,0.2857142857142857,0.0,0,-1.0,0.3415565948387407,0.325,0.3316226379354963,0,0
q_023,9,10,s300_x254211.063_y3364791.491,0.8335261940956116,300.0,254211.06292971745,3364791.490741796,17,5,0.29411764705882354,0.6355655193328857,0,-1.0,0.2869119683270594,0.3364301686284052,0.3166228885078669,0,0
q_023,10,11,s200_x254624.835_y3365125.528,0.8332504034042358,200.0,254624.83531152448,3365125.5278006354,13,5,0.38461538461538464,0.9264522790908813,0,-1.0,0.2807398534272779,0.333941502084701,0.31266084262173177,0,0
q_023,11,9,s200_x254297.293_y3364057.454,0.8340124487876892,200.0,254297.29280875245,3364057.454095203,22,5,0.22727272727272727,0.7838854193687439,0,-1.0,0.29779420592213557,0.3153882025297996,0.30835060388673396,0,0
q_023,12,13,s300_x254449.835_y3365175.528,0.8321059942245483,300.0,254449.83531152448,3365175.5278006354,20,5,0.25,0.5874451994895935,0,-1.0,0.2551283111588956,0.3317411447866067,0.3010960113355223,0,0
q_023,13,12,s300_x254436.063_y3365016.491,0.8324708938598633,300.0,254436.06292971745,3365016.490741796,15,4,0.26666666666666666,0.0,0,-1.0,0.2632946581259287,0.32166666666666666,0.29831786325037146,0,0
q_023,14,14,s200_x253796.869_y3365437.480,0.8297279477119446,200.0,253796.86911584332,3365437.480292981,20,4,0.2,0.0,0,-1.0,0.20190832668589312,0.31,0.26676333067435726,0,0
q_023,15,15,s200_x254839.058_y3364504.565,0.8269464373588562,200.0,254839.0576404855,3364504.5652137767,10,4,0.4,0.0,0,-1.0,0.13965893962879272,0.34500000000000003,0.2628635758515171,0,0
q_023,16,16,s700_x255494.480_y3365960.735,0.8241622447967529,700.0,255494.479752744,3365960.7347813593,19,4,0.21052631578947367,0.0,0,-1.0,0.07734952551950079,0.3118421052631579,0.21804507336569506,0,0
q_023,17,18,s300_x253696.869_y3365412.480,0.8213901519775391,300.0,253696.86911584332,3365412.480292981,9,4,0.4444444444444444,0.0,0,-1.0,0.015310900112317284,0.3527777777777778,0.2177910267115936,0,0
q_023,18,17,s200_x254461.063_y3364966.491,0.8217641115188599,200.0,254461.06292971745,3364966.490741796,10,4,0.4,0.0,0,-1.0,0.023680005122308452,0.34500000000000003,0.2164720020489234,0,0
q_023,19,19,s300_x255519.480_y3365985.735,0.8209664225578308,300.0,255519.479752744,3365985.7347813593,9,4,0.4444444444444444,0.0,0,-1.0,0.005827959800550115,0.3527777777777778,0.21399785058688672,0,0
q_023,20,20,s500_x255394.480_y3365860.735,0.8207060098648071,500.0,255394.479752744,3365860.7347813593,16,4,0.25,0.0,0,-1.0,0.0,0.31875000000000003,0.19125,0,0
q_024,1,1,s200_x254311.063_y3364966.491,0.8895457983016968,200.0,254311.06292971745,3364966.490741796,17,4,0.23529411764705882,0.0,0,-1.0,1.0,0.3161764705882353,0.5897058823529412,0,0
q_024,2,2,s200_x254461.063_y3364816.491,0.8801320195198059,200.0,254461.06292971745,3364816.490741796,13,4,0.3076923076923077,0.0,0,-1.0,0.7753954190830771,0.32884615384615384,0.5074658599409232,0,0
q_024,3,3,s300_x254436.063_y3364791.491,0.8775703310966492,300.0,254436.06292971745,3364791.490741796,13,4,0.3076923076923077,0.0,0,-1.0,0.7142757594805298,0.32884615384615384,0.4830179960999042,0,0
q_024,4,4,s200_x254324.835_y3365125.528,0.8751769065856934,200.0,254324.83531152448,3365125.5278006354,15,4,0.26666666666666666,0.0,0,-1.0,0.6571707305973736,0.32166666666666666,0.4558682922389494,0,0
q_024,5,5,s200_x254311.063_y3364816.491,0.8728320598602295,200.0,254311.06292971745,3364816.490741796,15,4,0.26666666666666666,0.0,0,-1.0,0.6012247254606942,0.32166666666666666,0.43348989018427764,0,0
q_024,6,6,s300_x254449.835_y3365175.528,0.866855263710022,300.0,254449.83531152448,3365175.5278006354,21,5,0.23809523809523808,0.8079832196235657,0,-1.0,0.4586235633082946,0.2916666666666667,0.3584494253233179,0,0
q_024,7,7,s200_x254474.835_y3365275.528,0.8641344308853149,200.0,254474.83531152448,3365275.5278006354,17,4,0.23529411764705882,0.0,0,-1.0,0.39370685658538807,0.3161764705882353,0.3471886249870964,0,0
q_024,8,8,s300_x254211.063_y3364791.491,0.8622134327888489,300.0,254211.06292971745,3364791.490741796,15,4,0.26666666666666666,0.0,0,-1.0,0.3478735114010962,0.32166666666666666,0.33214940456043845,0,0
q_024,9,10,s500_x254699.835_y3365275.528,0.8585305213928223,500.0,254699.83531152448,3365275.5278006354,13,4,0.3076923076923077,0.0,0,-1.0,0.26000244603784534,0.32884615384615384,0.3013086707228304,0,0
q_024,10,9,s700_x255494.480_y3365960.735,0.8589719533920288,700.0,255494.479752744,3365960.7347813593,15,4,0.26666666666666666,0.0,0,-1.0,0.2705346299230067,0.32166666666666666,0.3012138519692027,0,0
q_024,11,11,s500_x254324.835_y3365275.528,0.8576737642288208,500.0,254324.83531152448,3365275.5278006354,11,4,0.36363636363636365,0.0,0,-1.0,0.23956096464906468,0.3386363636363637,0.29900620404144407,0,1
q_024,12,12,s300_x254449.835_y3365400.528,0.8548991084098816,300.0,254449.83531152448,3365400.5278006354,7,4,0.5714285714285714,0.0,0,-1.0,0.17336008805736244,0.375,0.29434403522294494,0,0
q_024,13,14,s700_x254952.800_y3365363.601,0.8545761704444885,700.0,254952.80039608278,3365363.6009922293,23,5,0.21739130434782608,0.5770024061203003,0,-1.0,0.16565506884458842,0.3094839742909924,0.2519524121124308,0,0
q_024,14,15,s500_x255394.480_y3366235.735,0.8521407246589661,500.0,255394.479752744,3366235.7347813593,11,4,0.36363636363636365,0.0,0,-1.0,0.10754744886785422,0.3386363636363637,0.24620079772895992,0,0
q_024,15,13,s200_x254624.835_y3365125.528,0.8546084761619568,200.0,254624.83531152448,3365125.5278006354,20,5,0.25,0.7798507809638977,0,-1.0,0.1664258551888711,0.29636135732553714,0.24438715647087073,0,0
q_024,16,17,s700_x254424.835_y3365375.528,0.8511717319488525,700.0,254424.83531152448,3365375.5278006354,11,4,0.36363636363636365,0.0,0,-1.0,0.08442812488445316,0.3386363636363637,0.23695306813559947,0,1
q_024,17,16,s700_x253341.241_y3364181.380,0.8512741327285767,700.0,253341.240806092,3364181.379625299,13,4,0.3076923076923077,0.0,0,-1.0,0.08687131849972553,0.32884615384615384,0.2320562197075825,0,0
q_024,18,18,s300_x254436.063_y3365016.491,0.8510444760322571,300.0,254436.06292971745,3365016.490741796,15,4,0.26666666666666666,0.0,0,-1.0,0.08139190930319208,0.32166666666666666,0.2255567637212768,0,0
q_024,19,20,s200_x254297.293_y3364057.454,0.8476331233978271,200.0,254297.29280875245,3364057.454095203,13,4,0.3076923076923077,0.0,0,-1.0,0.0,0.32884615384615384,0.1973076923076923,0,0
q_024,20,19,s500_x255394.480_y3365860.735,0.8488604426383972,500.0,255394.479752744,3365860.7347813593,28,4,0.14285714285714285,0.0,0,-1.0,0.02928277050760974,0.3,0.19171310820304388,0,0
q_025,1,1,s200_x254324.835_y3365125.528,0.8599451184272766,200.0,254324.83531152448,3365125.5278006354,12,4,0.3333333333333333,0.0,0,-1.0,1.0,0.33333333333333337,0.6000000000000001,0,0
q_025,2,2,s200_x254311.063_y3364966.491,0.8515641689300537,200.0,254311.06292971745,3364966.490741796,24,5,0.20833333333333334,1.5565084218978882,0,-1.0,0.7426699486653917,0.2864583333333333,0.4689429794661567,0,0
q_025,3,3,s200_x254461.063_y3364816.491,0.8485842943191528,200.0,254461.06292971745,3364816.490741796,12,4,0.3333333333333333,0.0,0,-1.0,0.651175388669784,0.33333333333333337,0.4604701554679136,0,0
q_025,4,4,s300_x254436.063_y3364791.491,0.8431576490402222,300.0,254436.06292971745,3364791.490741796,11,4,0.36363636363636365,0.0,0,-1.0,0.4845547797919164,0.3386363636363637,0.3970037300985848,0,0
q_025,5,5,s700_x255494.480_y3365960.735,0.8403670191764832,700.0,255494.479752744,3365960.7347813593,16,4,0.25,0.0,0,-1.0,0.3988708216282496,0.31875000000000003,0.3507983286512999,0,0
q_025,6,6,s700_x254952.800_y3365363.601,0.8387706279754639,700.0,254952.80039608278,3365363.6009922293,15,4,0.26666666666666666,0.0,0,-1.0,0.34985496371805314,0.32166666666666666,0.3329419854872212,0,0
q_025,7,7,s300_x254211.063_y3364791.491,0.8347281813621521,300.0,254211.06292971745,3364791.490741796,14,4,0.2857142857142857,0.0,0,-1.0,0.22573501825535536,0.325,0.28529400730214216,0,0
q_025,8,8,s500_x255394.480_y3366235.735,0.8341999053955078,500.0,255394.479752744,3366235.7347813593,16,4,0.25,0.0,0,-1.0,0.20951474611787743,0.31875000000000003,0.27505589844715095,0,0
q_025,9,10,s500_x253783.067_y3364678.442,0.8331958651542664,500.0,253783.06710738334,3364678.4419510043,16,4,0.25,0.0,0,-1.0,0.17868652946935937,0.31875000000000003,0.26272461178774376,0,0
q_025,10,11,s500_x253796.869_y3365287.480,0.8322156667709351,500.0,253796.86911584332,3365287.480292981,11,4,0.36363636363636365,0.0,0,-1.0,0.1485903571461252,0.3386363636363637,0.2626179610402683,0,0
q_025,11,9,s500_x254699.835_y3365275.528,0.833215594291687,500.0,254699.83531152448,3365275.5278006354,18,4,0.2222222222222222,0.0,0,-1.0,0.1792922961485318,0.3138888888888889,0.26005025179274605,0,0
q_025,12,13,s700_x253341.241_y3364181.380,0.8317573070526123,700.0,253341.240806092,3364181.379625299,12,4,0.3333333333333333,0.0,0,-1.0,0.1345168049925423,0.33333333333333337,0.2538067219970169,0,0
q_025,13,12,s200_x254474.835_y3365275.528,0.8320168256759644,200.0,254474.83531152448,3365275.5278006354,15,4,0.26666666666666666,0.0,0,-1.0,0.14248510747325752,0.32166666666666666,0.249994042989303,0,0
q_025,14,14,s200_x254311.063_y3364816.491,0.8316702842712402,200.0,254311.06292971745,3364816.490741796,14,5,0.35714285714285715,1.318403959274292,0,-1.0,0.13184484320525608,0.32397300871973134,0.24712174251394123,0,0
q_025,15,16,s700_x254424.835_y3365375.528,0.829447865486145,700.0,254424.83531152448,3365375.5278006354,10,4,0.4,0.0,0,-1.0,0.06360733142391772,0.34500000000000003,0.2324429325695671,0,1
q_025,16,15,s500_x255394.480_y3365860.735,0.830550491809845,500.0,255394.479752744,3365860.7347813593,15,4,0.26666666666666666,0.0,0,-1.0,0.09746255135748469,0.32166666666666666,0.23198502054299386,0,0
q_025,17,18,s200_x254675.317_y3364345.530,0.8290153741836548,200.0,254675.31714087684,3364345.5298480103,10,4,0.4,0.0,0,-1.0,0.05032804736326785,0.34500000000000003,0.22713121894530716,0,0
q_025,18,17,s200_x253091.241_y3363931.380,0.8294370174407959,200.0,253091.240806092,3363931.379625299,15,4,0.26666666666666666,0.0,0,-1.0,0.06327425125591354,0.32166666666666666,0.2183097005023654,0,0
q_025,19,19,s500_x254324.835_y3365275.528,0.8275029063224792,500.0,254324.83531152448,3365275.5278006354,15,4,0.26666666666666666,0.0,0,-1.0,0.0038889854780706974,0.32166666666666666,0.19455559419122825,0,1
q_025,20,20,s300_x254449.835_y3365400.528,0.8273762464523315,300.0,254449.83531152448,3365400.5278006354,18,4,0.2222222222222222,0.0,0,-1.0,0.0,0.3138888888888889,0.18833333333333332,0,0
q_026,1,1,s200_x254324.835_y3365125.528,0.8351356387138367,200.0,254324.83531152448,3365125.5278006354,11,4,0.36363636363636365,0.0,0,-1.0,1.0,0.3386363636363637,0.6031818181818183,0,0
q_026,2,2,s200_x254716.545_y3365722.637,0.8268973231315613,200.0,254716.5454075462,3365722.637183411,20,4,0.2,0.0,0,-1.0,0.7991747064977334,0.31,0.5056698825990933,0,0
q_026,3,7,s500_x255394.480_y3365860.735,0.8077670335769653,500.0,255394.479752744,3365860.7347813593,7,4,0.5714285714285714,0.0,0,-1.0,0.332835929326979,0.375,0.35813437173079155,0,0
q_026,4,5,s700_x255494.480_y3365960.735,0.8087218999862671,700.0,255494.479752744,3365960.7347813593,10,4,0.4,0.0,0,-1.0,0.3561126932465419,0.34500000000000003,0.34944507729861674,0,0
q_026,5,4,s200_x254675.317_y3364345.530,0.8088120818138123,200.0,254675.31714087684,3364345.5298480103,11,4,0.36363636363636365,0.0,0,-1.0,0.3583110542833895,0.3386363636363637,0.34650623989517404,0,0
q_026,6,3,s500_x254852.800_y3365638.601,0.8096712827682495,500.0,254852.80039608278,3365638.6009922293,15,4,0.26666666666666666,0.0,0,-1.0,0.37925578286644196,0.32166666666666666,0.34470231314657673,0,0
q_026,7,8,s300_x254449.835_y3365625.528,0.8070646524429321,300.0,254449.83531152448,3365625.5278006354,15,4,0.26666666666666666,0.0,0,-1.0,0.3157139951179821,0.32166666666666666,0.3192855980471928,0,0
q_026,8,13,s700_x253896.869_y3365387.480,0.8014388084411621,700.0,253896.86911584332,3365387.480292981,6,4,0.6666666666666666,0.0,0,-1.0,0.17857288155294665,0.39166666666666666,0.30642915262117865,0,0
q_026,9,11,s700_x254952.800_y3365363.601,0.8028509616851807,700.0,254952.80039608278,3365363.6009922293,9,4,0.4444444444444444,0.0,0,-1.0,0.2129969196791817,0.3527777777777778,0.29686543453833936,0,1
q_026,10,10,s200_x254297.293_y3364057.454,0.8033928275108337,200.0,254297.29280875245,3364057.454095203,11,4,0.36363636363636365,0.0,0,-1.0,0.22620597466000233,0.3386363636363637,0.29366420804581916,0,0
q_026,11,9,s300_x254211.063_y3365016.491,0.8037024736404419,300.0,254211.06292971745,3365016.490741796,16,5,0.3125,1.0132216215133667,0,-1.0,0.23375421364640242,0.3046875,0.27631418545856096,0,0
q_026,12,12,s200_x254461.063_y3364816.491,0.8019014596939087,200.0,254461.06292971745,3364816.490741796,16,4,0.25,0.0,0,-1.0,0.1898509240962455,0.31875000000000003,0.2671903696384982,0,0
q_026,13,16,s300_x255519.480_y3365760.735,0.7995764017105103,300.0,255519.479752744,3365760.7347813593,10,4,0.4,0.0,0,-1.0,0.1331730210391724,0.34500000000000003,0.260269208415669,0,0
q_026,14,15,s300_x254436.063_y3364791.491,0.7996097803115845,300.0,254436.06292971745,3364791.490741796,20,5,0.25,0.6128605604171753,0,-1.0,0.13398669068929442,0.32338525347728503,0.24762582836208877,0,0
q_026,15,14,s300_x254977.800_y3365388.601,0.7997382879257202,300.0,254977.80039608278,3365388.6009922293,17,4,0.23529411764705882,0.0,0,-1.0,0.13711931884226433,0.3161764705882353,0.2445536098898469,0,0
q_026,16,17,s300_x254211.063_y3364791.491,0.799331545829773,300.0,254211.06292971745,3364791.490741796,18,5,0.2777777777777778,0.8651413917541504,0,-1.0,0.12720417296291991,0.3095722049094778,0.23662499213085464,0,0
q_026,17,18,s700_x254438.610_y3365984.565,0.7981095910072327,700.0,254438.6099540508,3365984.565271766,16,4,0.25,0.0,0,-1.0,0.09741659886086249,0.31875000000000003,0.23021663954434501,0,0
q_026,18,19,s700_x253341.241_y3364181.380,0.7951207756996155,700.0,253341.240806092,3364181.379625299,8,4,0.5,0.0,0,-1.0,0.024558293618505173,0.3625,0.22732331744740206,0,0
q_026,19,20,s200_x254989.058_y3364804.565,0.7941133379936218,200.0,254989.0576404855,3364804.5652137767,13,4,0.3076923076923077,0.0,0,-1.0,0.0,0.32884615384615384,0.1973076923076923,0,0
q_026,20,6,s500_x253796.869_y3365287.480,0.808397114276886,500.0,253796.86911584332,3365287.480292981,21,1,0.047619047619047616,0.7834239602088928,0,-1.0,0.34819539695455076,0.07534325913031079,0.18448411426000677,0,0
q_027,1,1,s700_x254397.293_y3364157.454,0.7168190479278564,700.0,254397.29280875245,3364157.454095203,17,4,0.23529411764705882,0.0,0,-1.0,1.0,0.3161764705882353,0.5897058823529412,0,0
q_027,2,2,s500_x254672.293_y3364057.454,0.7120153307914734,500.0,254672.29280875245,3364057.454095203,14,4,0.2857142857142857,0.0,0,-1.0,0.8679441909240613,0.325,0.5421776763696246,0,0
q_027,3,3,s200_x254461.063_y3364816.491,0.702053427696228,200.0,254461.06292971745,3364816.490741796,7,4,0.5714285714285714,0.0,0,-1.0,0.5940881049328604,0.375,0.4626352419731441,0,0
q_027,4,4,s300_x254739.058_y3364779.565,0.7001776099205017,300.0,254739.0576404855,3364779.5652137767,9,4,0.4444444444444444,0.0,0,-1.0,0.5425212397283281,0.3527777777777778,0.4286751625579979,0,0
q_027,5,5,s700_x254411.063_y3364766.491,0.7000434398651123,700.0,254411.06292971745,3364766.490741796,11,4,0.36363636363636365,0.0,0,-1.0,0.5388328595187574,0.3386363636363637,0.4187149619893212,0,1
q_027,6,7,s300_x254422.293_y3364182.454,0.6998479962348938,300.0,254422.29280875245,3364182.454095203,14,4,0.2857142857142857,0.0,0,-1.0,0.5334600480095691,0.325,0.40838401920382766,0,0
q_027,7,6,s300_x254766.545_y3365997.637,0.6998515129089355,300.0,254766.5454075462,3365997.637183411,20,4,0.2,0.0,0,-1.0,0.5335567225685939,0.31,0.39942268902743755,0,0
q_027,8,8,s200_x254297.293_y3364057.454,0.697616696357727,200.0,254297.29280875245,3364057.454095203,16,5,0.3125,0.6803812980651855,0,-1.0,0.4721208595842994,0.3274969729963683,0.38534652763154076,0,0
q_027,9,10,s200_x254675.317_y3364345.530,0.6951475143432617,200.0,254675.31714087684,3364345.5298480103,10,4,0.4,0.0,0,-1.0,0.4042422107341532,0.34500000000000003,0.3686968842936613,0,0
