flight_id,image_name,original_path,copied_path,latitude,longitude,absolute_altitude,relative_altitude,gimbal_pitch_degree,gimbal_yaw_degree,flight_pitch_degree,tags,pitch_group,selection_reason,review_status
DJI_202510311435_011_新建面状航线1,DJI_20251031143818_0001_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031143818_0001_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031143818_0001_V.JPG,30.394679984,114.446283372,391.582,372.341,-48.70,-121.00,-6.00,downview,downview,"Selected from downview pool using the lower half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031143923_0011_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031143923_0011_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031143923_0011_V.JPG,30.396705099,114.452788577,391.527,372.265,-44.90,-118.70,-16.40,tilted,tilted,"Selected from tilted pool using the upper half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031144132_0042_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031144132_0042_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031144132_0042_V.JPG,30.388302394,114.435214044,391.501,372.021,-45.10,61.40,-16.60,downview,downview,"Selected from downview pool using the lower half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031144539_0092_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031144539_0092_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031144539_0092_V.JPG,30.390884028,114.445153468,391.485,372.023,-45.10,61.40,-18.60,downview,downview,"Selected from downview pool using the lower half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031144721_0113_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031144721_0113_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031144721_0113_V.JPG,30.385768287,114.436716196,391.516,372.038,-44.90,61.00,-14.90,tilted,tilted,"Selected from tilted pool using the upper half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031144854_0137_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031144854_0137_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031144854_0137_V.JPG,30.391824672,114.449384185,391.499,372.031,-45.00,-119.00,-15.00,downview,downview,"Selected from downview pool using the lower half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031145237_0180_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031145237_0180_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031145237_0180_V.JPG,30.384437535,114.438471762,391.490,372.025,-45.00,60.90,-14.90,tilted,tilted,"Selected from tilted pool using the upper half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031145538_0218_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031145538_0218_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031145538_0218_V.JPG,30.388844617,114.449964623,391.464,372.018,-44.90,-118.40,-17.50,tilted,tilted,"Selected from tilted pool using the upper half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031145828_0255_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031145828_0255_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031145828_0255_V.JPG,30.385558803,114.445356609,391.496,372.017,-45.10,-119.10,-16.10,downview,downview,"Selected from downview pool using the lower half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
DJI_202510311435_011_新建面状航线1,DJI_20251031145833_0257_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311435_011_新建面状航线1/DJI_20251031145833_0257_V.JPG,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/selected_queries/DJI_202510311435_011_新建面状航线1/DJI_20251031145833_0257_V.JPG,30.385894136,114.446058166,391.498,372.022,-45.00,-119.20,-14.70,tilted,tilted,"Selected from tilted pool using the upper half of pitches in [-85.0, -40.0] and temporal/spatial spacing.",auto_selected
