query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_004,s500_x254311.063_y3364666.491,19,0.8202436566352844,500.0,5000,0.8874086737632751,23,0.0046,1.704452395439148,0,-1.0,0.009316624007748686,0.8251721205762137,0.11207473154536979,0.07097148853032134,0,0
q_004,s300_x254422.293_y3364407.454,20,0.81971275806427,300.0,5000,0.9472728371620178,36,0.0072,2.2065589427948,0,-1.0,0.0,0.918290074320227,0.10947701377759705,0.06568620826655823,0,0
q_005,s300_x254422.293_y3364182.454,1,0.8789500594139099,300.0,5000,0.9996148347854614,480,0.096,2.3224217891693115,1,480017.27372655866,1.0,0.9995198505404291,0.3544882240361321,0.7626929344216793,1,1
q_005,s700_x254397.293_y3364157.454,2,0.8733528256416321,700.0,5000,0.9992148280143738,544,0.1088,2.444707155227661,1,544018.4274411249,0.8721567239360688,0.9985329338411398,0.36594276080099924,0.7184283460550271,1,1
q_005,s500_x254297.293_y3364057.454,3,0.8728073239326477,500.0,5000,0.9990170001983643,515,0.103,2.376100778579712,1,515017.9140692234,0.8596972254744466,0.9980448431653923,0.3613429200412007,0.7106846422144991,1,1
q_005,s300_x254739.058_y3364779.565,4,0.8641498684883118,300.0,5000,0.8908549547195435,117,0.0234,2.5456416606903076,1,117008.7029078865,0.6619571432461132,0.7311820382631324,0.18071026086363567,0.5232090138166268,1,0
q_005,s200_x254689.058_y3364504.565,5,0.8615919351577759,200.0,5000,0.9131413102149963,154,0.0308,2.478353500366211,1,154009.73305960177,0.6035328232635391,0.7861680484873013,0.20657435437969476,0.5153577419332326,1,0
q_005,s200_x254297.293_y3364357.454,6,0.8613191843032837,200.0,5000,0.9972692131996155,793,0.1586,2.178720712661743,1,793023.6539714193,0.597303074032728,0.9937326157219022,0.4540231773307051,0.6113351360115142,0,0
q_005,s300_x254739.058_y3364554.565,7,0.8586015105247498,300.0,5000,0.8842796683311462,65,0.013,2.334320068359375,1,65007.808476614955,0.5352302121055355,0.7149591630311093,0.1745959374887059,0.4188496473354377,0,0
q_005,s200_x254297.293_y3364057.454,8,0.8581705093383789,200.0,5000,0.9998094439506531,1635,0.327,2.3786489963531494,1,1635040.319445443,0.5253859558363058,1.0,0.6915899158205878,0.7251083318268751,0,1
q_005,s300_x254422.293_y3364407.454,9,0.8577083945274353,300.0,5000,0.997061014175415,361,0.0722,2.234323740005493,1,361014.9562864017,0.5148310507256242,0.9932189366829187,0.32335600200416403,0.49994602149274814,0,0
q_005,s500_x254297.293_y3364432.454,10,0.8534181714057922,500.0,5000,0.9986324310302734,515,0.103,2.3144659996032715,1,515017.9718583107,0.4168404715876603,0.9970960148918392,0.36478493689116476,0.4856071507697629,0,0
q_005,s500_x254311.063_y3364666.491,11,0.848179042339325,500.0,5000,0.8298786878585815,40,0.008,2.250326633453369,0,-1.0,0.2971764641816647,0.580738344868195,0.0726674076081592,0.16247103023756143,0,0
q_005,s200_x254447.293_y3364057.454,12,0.8458421230316162,200.0,5000,0.9996110200881958,607,0.1214,2.485369920730591,1,607019.6507402802,0.2438002014866447,0.9995104387286642,0.3823050832643347,0.4269031305532587,0,0
q_005,s200_x254297.293_y3364207.454,13,0.8452852964401245,200.0,5000,0.9998032450675964,928,0.1856,2.3845789432525635,1,928026.1734535075,0.231082037737904,0.999984705805882,0.48292107851159916,0.4821854622021211,0,1
q_005,s300_x254766.545_y3365997.637,14,0.8443860411643982,300.0,5000,0.9106841087341309,241,0.0482,2.370389699935913,1,241011.5564513874,0.2105426525444496,0.7801055181746497,0.2373579368676093,0.32663182313834543,0,0
q_005,s200_x254675.317_y3364345.530,15,0.8430164456367493,200.0,5000,0.8015038371086121,26,0.0052,1.6448582410812378,0,-1.0,0.1792604895580908,0.5107304948289447,0.08144246679016917,0.12056967589733783,0,0
q_005,s200_x254461.063_y3364666.491,16,0.840315580368042,200.0,5000,0.9526221752166748,48,0.0096,2.0132791996002197,0,-1.0,0.11757154137283198,0.8835772120037071,0.11111380752790931,0.11369690106587838,0,0
q_005,s300_x254211.063_y3364566.491,17,0.8379970788955688,300.0,5000,0.8756366968154907,58,0.0116,1.9421544075012207,1,58007.97421256066,0.06461595011844147,0.6936347917033703,0.1913765884910626,0.24067233314201417,0,0
q_005,s500_x254839.058_y3364654.565,18,0.8368639349937439,500.0,5000,0.6835858225822449,65,0.013,1.9537835121154785,1,65006.18207471371,0.038734446047866695,0.2197972754569655,0.09798638731757553,0.17428561080969202,0,0
q_005,s500_x254866.545_y3366247.637,19,0.8352149724960327,500.0,5000,0.5944998860359192,15,0.003,1.9503227472305298,0,-1.0,0.001071418847169657,0.0,0.019749219632238475,0.012278099318210948,0,0
q_005,s200_x254447.293_y3364357.454,20,0.8351680636405945,200.0,5000,0.9943405985832214,387,0.0774,2.48177433013916,1,387015.2016316557,0.0,0.9865069913584862,0.3150936312635934,0.28905617875815603,0,0
q_006,s200_x253933.067_y3364828.442,1,0.7992453575134277,200.0,5000,0.9980557560920715,538,0.1076,2.5010082721710205,1,538018.2395492888,1.0,0.9988516800863722,0.44766100876835896,0.8185966052610154,1,0
q_006,s200_x253796.869_y3365287.480,2,0.7854711413383484,200.0,5000,0.9046228528022766,160,0.032,1.8077903985977173,1,160010.43843812944,0.848917448634626,0.8870756001877215,0.29378287450103724,0.6658367041544728,1,0
q_006,s200_x253646.869_y3365287.480,3,0.7851859331130981,200.0,5000,0.9210894703865051,80,0.016,2.4578137397766113,1,80008.3530809641,0.8457891409477497,0.9067750197492271,0.22290304556503543,0.6220574837181212,1,0
q_006,s300_x253908.067_y3364803.442,4,0.784956693649292,300.0,5000,0.9990156292915344,535,0.107,2.5436313152313232,1,535018.1465249776,0.843274726869646,1.0,0.444008883248731,0.7537152206970971,1,0
q_006,s200_x253933.067_y3364978.442,5,0.7794187664985657,200.0,5000,0.9964844584465027,985,0.197,2.4465596675872803,1,985027.2182849168,0.7825319482917217,0.9969718980717759,0.6543687733421004,0.855634043321949,1,1
q_006,s200_x253933.067_y3364678.442,6,0.7554843425750732,200.0,5000,0.9384893774986267,367,0.0734,2.075881242752075,1,367014.64901253226,0.5200071130590666,0.9275909565243186,0.38048732513523587,0.5362952403047682,0,0
q_006,s200_x255244.480_y3365860.735,7,0.7414018511772156,200.0,5000,0.31820064783096313,32,0.0064,1.7521884441375732,0,-1.0,0.36554324354185885,0.18552429514146374,0.04918590518712925,0.1757288405290211,0,0
q_006,s200_x253796.869_y3365437.480,8,0.7326014041900635,200.0,5000,0.16312208771705627,54,0.0108,2.421213150024414,1,54000.29000772715,0.26901550163083876,0.0,0.03184803241921808,0.22671502010386635,0,0
