query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_002,cw_s300_x253983.721_y3364552.517,ok,,5000,4988,0.997600,0.001600,1879,0.376704,3795186.798711,83.179384,65.431204,2.616651,0.000000,"[-0.7676466836063898, 3.0441945381513094, -0.01333242866802203]","[1818919.6658582087, -2841953.669588288, 29788.570331017385]",253820.131781,3364763.284266,389.116631,"{""ok"": 4988, ""nodata"": 8, ""unstable_local_height"": 4}"
q_002,cw_s300_x253983.721_y3364777.517,ok,,5000,5000,1.000000,0.000000,3710,0.742000,10369458.553565,73.565276,11.350651,2.658097,0.000000,"[0.7718624091545284, -3.044318181903463, -0.00822635080999065]","[1826297.4086000158, -2837314.624665642, -17374.93639325148]",253820.059396,3364757.586706,390.603196,"{""ok"": 5000}"
q_002,cw_s300_x253983.721_y3365002.517,ok,,5000,5000,1.000000,0.000000,4190,0.838000,4977711.340686,18.450730,4.848480,2.299231,0.000000,"[0.7704605525607519, -3.043382377342575, -0.02459220705730118]","[1824121.912399976, -2838286.470411325, -51989.249556000024]",253820.548540,3364753.883855,389.502130,"{""ok"": 5000}"
q_002,cw_s300_x254208.721_y3364102.517,ok,,5000,5000,1.000000,0.000000,6,0.001200,2458.692165,19.269234,1741.420611,4.236637,0.000000,"[-1.3015649901635489, -1.6683644709845729, -1.4865672114789887]","[-2943611.8726238306, 192768.0920946188, -1636827.636520758]",253947.949459,3364034.117620,-10.590854,"{""ok"": 5000}"
q_002,cw_s300_x254208.721_y3365002.517,ok,,5000,5000,1.000000,0.000000,84,0.016800,56897.485114,24.375784,1542.419694,5.330152,1.000000,"[-0.7815559276554348, -0.28091463295054225, -2.3870135390980884]","[-1878982.3926503183, 2796308.6218340728, -192394.3952462395]",252853.147729,3364966.204742,-265.302062,"{""ok"": 5000}"
q_002,cw_s300_x254208.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,25,0.005000,2211.699513,26.495745,3022.381471,4.223933,1.000000,"[-0.5756079570001322, 0.43466963735346104, -0.7702864016332374]","[-1921220.5013514862, -1760674.7193286726, 2154984.924166798]",255492.894705,3371905.398601,-1033.983173,"{""ok"": 5000}"
q_002,cw_s300_x254658.721_y3365002.517,ok,,5000,4982,0.996400,0.000200,35,0.007025,44296.011435,54.665016,1138.155809,5.597986,0.000000,"[-0.828743061359612, -1.9159293318314183, -0.13644054102523867]","[-1951921.129309714, -2676479.726592196, 643169.4862292866]",254494.070146,3364883.277980,322.107588,"{""ok"": 4982, ""unstable_local_height"": 17, ""nodata"": 1}"
q_002,cw_s300_x254658.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,23,0.004600,1303.569945,21.048164,850.644286,3.866736,0.000000,"[1.0662051644799522, -0.6187274767019416, 1.802690352070401]","[3056239.1511829807, 1394447.0737780964, -324518.34533554764]",254561.004003,3365351.577796,17.793119,"{""ok"": 5000}"
q_002,cw_s300_x255108.721_y3365227.517,ok,,5000,4999,0.999800,0.000000,7,0.001400,19.624642,39.597756,1793.903552,2.635437,0.000000,"[1.628056552261719, 1.6596825926133376, -0.006448562466901261]","[-2875681.571241413, -798948.3832891545, -1570979.1106630238]",255481.852083,3363118.579210,910.991790,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_002,cw_s500_x254008.721_y3364502.517,ok,,5000,4997,0.999400,0.000200,3236,0.647589,9281027.945614,85.358110,16.754545,2.460206,0.000000,"[-0.771269370980859, 3.0415826150094962, 0.005998919898166402]","[1826504.10744302, -2837225.297099954, -7827.173640766876]",253821.576107,3364758.588670,391.319814,"{""ok"": 4997, ""nodata"": 1, ""unstable_local_height"": 2}"
q_002,cw_s500_x254008.721_y3364877.517,ok,,5000,5000,1.000000,0.000000,3638,0.727600,14731828.264472,78.686880,9.054424,3.356835,0.000000,"[-0.7726184282704016, 3.0380082746336945, 0.02257808806898733]","[1830507.7690159546, -2834390.5158867235, -38370.11908043098]",253823.979153,3364754.640261,391.741446,"{""ok"": 5000}"
q_002,cw_s500_x254758.721_y3364877.517,ok,,5000,4998,0.999600,0.000400,7,0.001401,27196.754736,33.433154,2158.804979,3.400506,0.000000,"[-1.3641448123307378, 2.468538848331371, -0.9351584590387902]","[2513527.959437998, -1088349.4968767134, 1971583.9689356252]",254928.391117,3365186.810409,152.449840,"{""ok"": 4998, ""nodata"": 2}"
q_003,cw_s200_x253933.721_y3364352.517,ok,,5000,4999,0.999800,0.000200,2840,0.568114,799430.875361,25.660186,51.766296,2.926452,0.000000,"[0.7757472828789788, -3.034008813031715, 0.03455364006269068]","[1837835.5453772442, -2829135.065030396, 60357.3673374377]",253878.719328,3364644.582413,386.965020,"{""ok"": 4999, ""nodata"": 1}"
q_003,cw_s200_x253933.721_y3364502.517,ok,,5000,4998,0.999600,0.000400,3265,0.653261,4508553.811074,47.158165,21.358739,2.227094,0.000000,"[0.7779800429369167, -3.0390011434406223, -0.003579740500589937]","[1839355.4721333813, -2828756.491610875, -11862.306326026111]",253882.804698,3364636.076146,390.619368,"{""ok"": 4998, ""nodata"": 2}"
q_003,cw_s200_x253933.721_y3364652.517,ok,,5000,4998,0.999600,0.000400,2498,0.499800,6935642.866320,53.723813,21.225722,3.330418,0.000000,"[0.7710886039307958, -3.036768339590007, -0.006310836929577954]","[1828216.3990388943, -2835910.1018110747, -21571.562414135893]",253881.797159,3364635.272948,390.742638,"{""ok"": 4998, ""nodata"": 2}"
q_003,cw_s200_x253933.721_y3364802.517,ok,,5000,5000,1.000000,0.000000,3727,0.745400,5232994.971924,30.967803,6.304229,2.409408,0.000000,"[-0.7747089069074269, 3.0425101569560606, 0.0189429463376192]","[1832081.9553895027, -2833264.438619285, -36106.62493323132]",253886.578506,3364633.235758,390.974698,"{""ok"": 5000}"
q_003,cw_s200_x253933.721_y3364952.517,ok,,5000,5000,1.000000,0.000000,3635,0.727000,1598814.176919,16.720756,7.954445,3.536696,0.000000,"[0.7766440017334074, -3.0347007593010438, -0.06380156733176234]","[1837703.197220048, -2826428.175285739, -138888.6921466373]",253886.088307,3364621.976869,383.229198,"{""ok"": 5000}"
q_003,cw_s200_x254083.721_y3364652.517,ok,,5000,4990,0.998000,0.000600,3731,0.747695,4670150.150711,86.325250,10.715928,2.719807,0.000000,"[-0.7738821031084465, 3.044317524080778, 0.0023745026290927012]","[1829851.3772879639, -2834937.180624584, -3959.2814412518105]",253884.982491,3364637.100751,390.990187,"{""ok"": 4990, ""unstable_local_height"": 7, ""nodata"": 3}"
q_003,cw_s200_x254233.721_y3364952.517,ok,,5000,5000,1.000000,0.000000,84,0.016800,47095.745286,17.259967,931.045244,4.880174,0.000000,"[1.0157439998904212, 2.3888371747798636, -0.667479252204227]","[-2368982.0276083634, -2188237.1248403997, 994946.1612595627]",254665.647369,3365341.103670,299.105043,"{""ok"": 5000}"
q_003,cw_s200_x254233.721_y3365102.517,ok,,5000,5000,1.000000,0.000000,26,0.005200,40762.533365,19.439897,2950.931605,5.120780,0.000000,"[-1.048634006873734, 1.3702452146778104, 2.055422324815661]","[2567332.4783136942, 1364117.9490239935, -1713046.1615632556]",254353.533054,3364794.979987,87.048072,"{""ok"": 5000}"
q_003,cw_s200_x254233.721_y3365252.517,ok,,5000,5000,1.000000,0.000000,9,0.001800,33.961184,25.653427,2108.729152,4.659691,0.000000,"[1.011711071079548, -2.1524368805842804, -1.9940046653485224]","[1639016.3721501592, 247924.12172345107, -2939523.2149704588]",254278.031071,3365112.249502,28.674348,"{""ok"": 5000}"
q_003,cw_s200_x254683.721_y3365252.517,ok,,5000,5000,1.000000,0.000000,121,0.024200,88683.680714,21.101090,420.304526,5.290716,0.000000,"[-0.3495045869813458, -2.2777729263173323, 0.022535533010118115]","[-657332.9051458078, -3300797.6472505573, 247480.11969346454]",254093.935376,3365120.255570,59.008577,"{""ok"": 5000}"
q_003,cw_s200_x254833.721_y3365102.517,ok,,5000,5000,1.000000,0.000000,40,0.008000,3612.420497,18.789313,1171.651400,4.182722,1.000000,"[-2.0147834171305896, -0.5971912499452766, -2.167253706177898]","[-1154038.899128037, 3033016.8434594795, -925937.9338364789]",254219.487343,3365075.059485,-554.089586,"{""ok"": 5000}"
q_003,cw_s200_x254833.721_y3365252.517,ok,,5000,5000,1.000000,0.000000,152,0.030400,31748.848545,18.027061,1487.516655,4.778007,0.000000,"[-2.202465074832318, 1.0782291929791452, 0.888103146359594]","[2650481.4041844057, 1949177.6831295472, 754515.7923495951]",255821.149439,3365738.382441,275.150422,"{""ok"": 5000}"
q_003,cw_s300_x253983.721_y3364327.517,ok,,5000,4997,0.999400,0.000600,2819,0.564138,1384328.090310,27.781098,67.559283,2.436281,0.000000,"[-0.7751147036894532, 3.0442242768378924, -0.010623903360716115]","[1832027.6760929467, -2833449.9407154843, 22257.281561865042]",253884.174546,3364639.956002,389.208219,"{""ok"": 4997, ""nodata"": 3}"
q_003,cw_s300_x253983.721_y3364552.517,ok,,5000,4993,0.998600,0.001200,3355,0.671941,10374140.986715,85.791810,11.055505,2.354131,0.000000,"[-0.7747819855092526, 3.0411477114705554, 0.006235787023678601]","[1832846.8746538924, -2832989.8626206005, -8767.941561699528]",253886.259456,3364636.342702,391.238308,"{""ok"": 4993, ""nodata"": 6, ""unstable_local_height"": 1}"
q_003,cw_s300_x254208.721_y3365002.517,ok,,5000,5000,1.000000,0.000000,145,0.029000,61395.018390,14.928891,452.877557,4.523360,0.000000,"[-0.336931971950773, 1.0195584892765288, -0.16028274405079782]","[-47889.997097334024, -3079967.712143397, 1377940.3225062038]",254517.544994,3364882.599573,49.344043,"{""ok"": 5000}"
q_003,cw_s300_x254208.721_y3365227.517,pnp_failed,solvePnPRansac did not converge,5000,5000,1.000000,0.000000,0,0.0,20814292.814952657,16.010769,,,1.0,,,,,,"{""ok"": 5000}"
q_003,cw_s300_x254658.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,46,0.009200,111850.835925,25.514736,2057.731410,4.832740,0.000000,"[-0.9147534172851158, 1.0659450366045045, 1.2862132923688738]","[3353775.452201811, -368789.29618687026, 83038.99702138353]",254959.292873,3365368.710227,83.676006,"{""ok"": 5000}"
q_003,cw_s300_x254883.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,118,0.023600,9098.026465,24.365372,1072.304695,5.459824,0.000000,"[0.43052109598481125, 1.322486250404754, -2.1088239000901092]","[-1973246.9521104216, 1154360.847218322, 2484153.3519351706]",254955.112209,3366343.455452,78.923727,"{""ok"": 5000}"
q_003,cw_s500_x254008.721_y3364502.517,ok,,5000,4995,0.999000,0.000600,3375,0.675676,17286162.320212,85.272350,10.012167,3.980065,0.000000,"[-0.774055499502764, 3.0410136632074383, -0.009855073110601553]","[1831565.014172287, -2833732.318781348, 24347.067338506924]",253885.551550,3364640.249628,390.676322,"{""ok"": 4995, ""unstable_local_height"": 2, ""nodata"": 3}"
q_003,cw_s500_x254758.721_y3364877.517,ok,,5000,4994,0.998800,0.000200,5,0.001001,2832.769891,42.426884,1525555850823433191424.000000,3.240445,0.000000,"[-0.7401785101809681, 1.1710821926348773, 1.24132801043472]","[3256208.9060719316, -834988.284096028, -292903.9095346646]",254933.615857,3364655.023350,11.597696,"{""ok"": 4994, ""unstable_local_height"": 5, ""nodata"": 1}"
q_004,cw_s200_x254383.721_y3364052.517,ok,,5000,4998,0.999600,0.000000,4761,0.952581,7045902.016497,23.124526,3.420379,2.722090,0.000000,"[-3.04557009285818, -0.76811857817536, -0.025313848084386664]","[-1819182.763693461, 2841040.260081814, -15081.67093074905]",254342.009360,3363996.601322,390.501797,"{""ok"": 4998, ""unstable_local_height"": 2}"
q_004,cw_s200_x254383.721_y3365252.517,ok,,5000,4999,0.999800,0.000000,6,0.001200,1823580.654852,46.825125,1938.502072,5.081716,0.000000,"[0.5311752241704356, 1.9766917709123848, -0.6452024319959079]","[-1918947.8633283398, -2602691.5125760315, 966230.16452989]",254797.527510,3365270.117271,20.726629,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_004,cw_s200_x254533.721_y3364052.517,ok,,5000,4988,0.997600,0.000800,4591,0.920409,5107615.442451,54.286978,3.695617,2.218847,0.000000,"[-3.029926607924695, -0.7649033460912081, -0.032061054932642996]","[-1820832.8207040871, 2839859.260673634, 31042.058285323168]",254338.819749,3364001.783964,391.184363,"{""ok"": 4988, ""unstable_local_height"": 8, ""nodata"": 4}"
q_004,cw_s200_x254683.721_y3364352.517,ok,,5000,5000,1.000000,0.000000,267,0.053400,109598.652720,15.313753,217.114905,4.953647,0.000000,"[-1.1212853620230343, -0.44194536149140007, 1.7588659082119933]","[1815270.0302681008, 1349100.7781003427, 2504066.3336064275]",254896.042892,3364618.016460,77.416556,"{""ok"": 5000}"
q_004,cw_s300_x253983.721_y3364777.517,ok,,5000,4999,0.999800,0.000200,10,0.002000,1084.449345,47.295434,3010.655030,4.687699,0.000000,"[0.19990753647140078, 1.4673941831935655, 0.10974765039298691]","[-188028.49235851027, -3341390.0884132534, -427426.57769288257]",254732.847623,3364230.492784,532.884015,"{""ok"": 4999, ""nodata"": 1}"
q_004,cw_s300_x254208.721_y3364777.517,ok,,5000,4993,0.998600,0.000800,39,0.007811,561187.468480,52.230064,1632.885508,4.720111,0.000000,"[2.649374721177009, -0.29324948813162544, 0.5770446187690733]","[732852.3630165033, 3034570.102484724, -1279913.4424757005]",254154.857103,3364412.576212,196.832194,"{""ok"": 4993, ""nodata"": 4, ""unstable_local_height"": 3}"
q_004,cw_s300_x254433.721_y3364102.517,ok,,5000,4999,0.999800,0.000200,4482,0.896579,11354482.353476,23.782181,4.056268,2.028722,0.000000,"[-3.0296359374842754, -0.7624657750750117, -0.029303417901340792]","[-1816667.501788339, 2842469.694685093, 35876.63912623591]",254339.367870,3364002.562897,391.495422,"{""ok"": 4999, ""nodata"": 1}"
q_004,cw_s300_x254433.721_y3364327.517,ok,,5000,5000,1.000000,0.000000,3055,0.611000,3339097.364604,13.425088,17.789943,3.217782,0.000000,"[3.030858486249298, 0.7689294161064226, 0.03134454716618483]","[-1826478.7779355375, 2835580.038546097, -67696.280856213]",254342.599578,3363990.392426,386.522898,"{""ok"": 5000}"
q_004,cw_s300_x254433.721_y3365227.517,ok,,5000,4995,0.999000,0.000800,26,0.005205,16864.726453,45.379698,1858.932422,4.873369,1.000000,"[-0.8162366515558419, -1.9805591762672998, -1.7496439512808728]","[-1958573.7654971152, -243914.35662030688, -2734635.6973224385]",254077.249001,3362912.706355,-828.435030,"{""ok"": 4995, ""nodata"": 4, ""unstable_local_height"": 1}"
q_004,cw_s300_x254658.721_y3364327.517,ok,,5000,5000,1.000000,0.000000,1856,0.371200,390222.675653,13.415521,195.150916,2.193378,0.000000,"[3.039070675705303, 0.7641772023191518, 0.0628272270578278]","[-1813910.180820678, 2843684.9191619265, -65704.94676759787]",254334.246169,3363992.441804,382.486100,"{""ok"": 5000}"
q_004,cw_s300_x254658.721_y3364552.517,ok,,5000,5000,1.000000,0.000000,52,0.010400,126486.348384,22.272980,274.759662,5.310072,0.000000,"[2.527144970358245, 1.118831166434247, 0.011956664412882003]","[-2571270.083579313, 1880797.1027917124, -1109592.7851157985]",254598.364172,3363807.848655,404.537913,"{""ok"": 5000}"
q_004,cw_s300_x254658.721_y3364777.517,ok,,5000,4999,0.999800,0.000000,120,0.024005,153008.778425,54.485216,617.410731,4.874852,0.000000,"[-0.30865649617008206, 2.06344599169972, -0.6602860928353088]","[18823.180153099212, -2659242.7178199477, 2077822.6079374056]",255377.192135,3365123.388473,-67.330028,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_004,cw_s300_x254883.721_y3364777.517,ok,,5000,4997,0.999400,0.000000,15,0.003002,12196.778848,46.384310,790.679939,3.506034,1.000000,"[0.28894039203966176, -0.8432660786121159, 1.03405567546079]","[2783963.675770952, -1870866.4230767146, 369398.9934820835]",254548.690072,3364855.939398,-94.191260,"{""ok"": 4997, ""unstable_local_height"": 3}"
q_004,cw_s500_x254008.721_y3364877.517,ok,,5000,4999,0.999800,0.000200,8,0.001600,203376.203943,34.228515,29765180974937378816.000000,3.678645,0.000000,"[1.0910431543195207, 0.484249606312791, -1.799023704499065]","[-2885756.842786824, 1735223.9616526156, -223296.85941779282]",253800.252633,3365121.345781,-12.045276,"{""ok"": 4999, ""nodata"": 1}"
q_004,cw_s500_x254383.721_y3364127.517,ok,,5000,5000,1.000000,0.000000,4534,0.906800,19412414.011128,45.062373,3.923719,2.366198,0.000000,"[-3.0327510636187953, -0.7636139286892725, -0.026568132263267045]","[-1817237.1803327715, 2842199.9769433443, 27273.097955790996]",254340.384295,3364001.533271,391.739369,"{""ok"": 5000}"
q_004,cw_s500_x254383.721_y3364502.517,ok,,5000,5000,1.000000,0.000000,13,0.002600,267783.532891,40.625097,1040.073217,5.086046,0.000000,"[-1.3310088067331465, -0.9771726018281713, -1.6926194461039064]","[-2985487.921818767, 1440766.1872921998, -625990.446279373]",254059.707549,3363965.374384,39.329213,"{""ok"": 5000}"
q_004,cw_s500_x254383.721_y3364877.517,ok,,5000,4996,0.999200,0.000400,6,0.001201,4477.818847,24.191543,1454.947633,4.245025,0.000000,"[1.972649136770602, -0.0697107794697649, 0.940432677470497]","[1154490.1933736445, 1859708.0020662951, -2567214.9684283]",254014.190726,3364138.960164,-35.799971,"{""ok"": 4996, ""nodata"": 2, ""unstable_local_height"": 2}"
