query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y,is_truth_hit
q_200m_01,1,s200_x254461.063_y3364966.491,0.7848719358444214,200,254461.06292971745,3364966.490741796,0
q_200m_01,2,s200_x254147.293_y3364357.454,0.7725313305854797,200,254147.29280875245,3364357.454095203,1
q_200m_01,3,s200_x254716.545_y3365872.637,0.763473391532898,200,254716.5454075462,3365872.637183411,0
q_200m_01,4,s200_x254297.293_y3364357.454,0.7547645568847656,200,254297.29280875245,3364357.454095203,1
q_200m_01,5,s200_x254675.317_y3364345.530,0.7538385987281799,200,254675.31714087684,3364345.5298480103,0
q_200m_01,6,s200_x253646.869_y3365587.480,0.7385137677192688,200,253646.86911584332,3365587.480292981,0
q_200m_01,7,s200_x254689.058_y3364504.565,0.7382593154907227,200,254689.0576404855,3364504.5652137767,0
q_200m_01,8,s200_x253660.673_y3366046.519,0.734561562538147,200,253660.6733898759,3366046.519046808,0
q_200m_01,9,s200_x254716.545_y3365722.637,0.733629584312439,200,254716.5454075462,3365722.637183411,0
q_200m_01,10,s200_x254161.063_y3364516.491,0.7335227727890015,200,254161.06292971745,3364516.490741796,0
q_200m_02,1,s200_x254297.293_y3364207.454,0.8844921588897705,200,254297.29280875245,3364207.454095203,1
q_200m_02,2,s200_x254689.058_y3364504.565,0.8842558860778809,200,254689.0576404855,3364504.5652137767,0
q_200m_02,3,s200_x254716.545_y3366022.637,0.8798436522483826,200,254716.5454075462,3366022.637183411,0
q_200m_02,4,s200_x254311.063_y3364516.491,0.878423810005188,200,254311.06292971745,3364516.490741796,0
q_200m_02,5,s200_x254461.063_y3364516.491,0.8748944997787476,200,254461.06292971745,3364516.490741796,0
q_200m_02,6,s200_x254866.545_y3366022.637,0.8726450800895691,200,254866.5454075462,3366022.637183411,0
q_200m_02,7,s200_x254297.293_y3364357.454,0.8722972869873047,200,254297.29280875245,3364357.454095203,0
q_200m_02,8,s200_x254447.293_y3364207.454,0.866047203540802,200,254447.29280875245,3364207.454095203,0
q_200m_02,9,s200_x254716.545_y3365872.637,0.8632404208183289,200,254716.5454075462,3365872.637183411,0
q_200m_02,10,s200_x253660.673_y3366046.519,0.8631826043128967,200,253660.6733898759,3366046.519046808,0
q_200m_03,1,s200_x254689.058_y3364504.565,0.92630535364151,200,254689.0576404855,3364504.5652137767,0
q_200m_03,2,s200_x254716.545_y3366022.637,0.913527250289917,200,254716.5454075462,3366022.637183411,0
q_200m_03,3,s200_x254447.293_y3364057.454,0.8972609639167786,200,254447.29280875245,3364057.454095203,0
q_200m_03,4,s200_x254866.545_y3366022.637,0.8954747319221497,200,254866.5454075462,3366022.637183411,0
q_200m_03,5,s200_x254839.058_y3364804.565,0.8951114416122437,200,254839.0576404855,3364804.5652137767,0
q_200m_03,6,s200_x254716.545_y3365872.637,0.8944337964057922,200,254716.5454075462,3365872.637183411,0
q_200m_03,7,s200_x254689.058_y3364654.565,0.8925350904464722,200,254689.0576404855,3364654.5652137767,0
q_200m_03,8,s200_x254716.545_y3365722.637,0.8800642490386963,200,254716.5454075462,3365722.637183411,0
q_200m_03,9,s200_x254311.063_y3364516.491,0.8746351003646851,200,254311.06292971745,3364516.490741796,0
q_200m_03,10,s200_x254297.293_y3364357.454,0.8723629713058472,200,254297.29280875245,3364357.454095203,1
q_200m_04,1,s200_x254689.058_y3364504.565,0.9185923337936401,200,254689.0576404855,3364504.5652137767,1
q_200m_04,2,s200_x254716.545_y3366022.637,0.9052838087081909,200,254716.5454075462,3366022.637183411,0
q_200m_04,3,s200_x254839.058_y3364804.565,0.9034191370010376,200,254839.0576404855,3364804.5652137767,0
q_200m_04,4,s200_x254447.293_y3364057.454,0.9000394344329834,200,254447.29280875245,3364057.454095203,0
q_200m_04,5,s200_x254866.545_y3366022.637,0.8971201181411743,200,254866.5454075462,3366022.637183411,0
q_200m_04,6,s200_x254689.058_y3364654.565,0.8946579694747925,200,254689.0576404855,3364654.5652137767,0
q_200m_04,7,s200_x254839.058_y3364654.565,0.8664493560791016,200,254839.0576404855,3364654.5652137767,0
q_200m_04,8,s200_x254716.545_y3365722.637,0.8645955324172974,200,254716.5454075462,3365722.637183411,0
q_200m_04,9,s200_x254716.545_y3365872.637,0.8638973236083984,200,254716.5454075462,3365872.637183411,0
q_200m_04,10,s200_x254447.293_y3364207.454,0.8552697896957397,200,254447.29280875245,3364207.454095203,0
q_200m_05,1,s200_x254689.058_y3364504.565,0.9425244331359863,200,254689.0576404855,3364504.5652137767,0
q_200m_05,2,s200_x254447.293_y3364207.454,0.9247491359710693,200,254447.29280875245,3364207.454095203,1
q_200m_05,3,s200_x254447.293_y3364057.454,0.9239010810852051,200,254447.29280875245,3364057.454095203,0
q_200m_05,4,s200_x254716.545_y3366022.637,0.9223887324333191,200,254716.5454075462,3366022.637183411,0
q_200m_05,5,s200_x254839.058_y3364804.565,0.9200423359870911,200,254839.0576404855,3364804.5652137767,0
q_200m_05,6,s200_x254311.063_y3364516.491,0.9191671013832092,200,254311.06292971745,3364516.490741796,0
q_200m_05,7,s200_x254839.058_y3364654.565,0.9190672039985657,200,254839.0576404855,3364654.5652137767,0
q_200m_05,8,s200_x254461.063_y3364516.491,0.9156571626663208,200,254461.06292971745,3364516.490741796,0
q_200m_05,9,s200_x254716.545_y3365872.637,0.9136661887168884,200,254716.5454075462,3365872.637183411,0
q_200m_05,10,s200_x254866.545_y3366022.637,0.9125477075576782,200,254866.5454075462,3366022.637183411,0
