query_id,flight_id,candidate_count,scored_candidate_count,best_candidate_id,best_score,best_score_rank,best_status,best_bucket,best_inlier_count,best_inlier_ratio,best_reproj_error,best_pose_penalty,best_coverage_bbox_area_px2,best_elevation_span_m,best_rvec,best_tvec,best_camera_center_x,best_camera_center_y,best_camera_center_z,score_gap_to_second
q_001,DJI_202510311347_009_新建面状航线1,20,20,cw_s200_x253783.721_y3364952.517,0.653110,1,ok,applicable_success,4978.000000,0.995600,0.361865,0.000000,281802.760651,19.865621,"[-0.755417147301974, 3.035484115382347, 0.0026600214589797768]","[1801209.9752043993, -2853553.789708621, 9260.279476343963]",253728.935464,3364941.876441,392.162719,0.428816
q_002,DJI_202510311347_009_新建面状航线1,20,20,cw_s500_x254008.721_y3364877.517,0.813117,1,ok,applicable_success,4813.000000,0.963757,1.283751,0.000000,595377.415861,78.902168,"[0.7686323955696415, -3.0342646410017453, -0.017167600130883576]","[1824793.7819599092, -2837942.389042601, -46971.11006602173]",253816.882968,3364754.444796,389.271067,0.098921
q_003,DJI_202510311347_009_新建面状航线1,20,20,cw_s500_x254008.721_y3364502.517,0.808897,1,ok,applicable_success,4701.000000,0.940764,1.995139,0.000000,708287.011067,84.708737,"[-0.7777977339835406, 3.0421945222625033, 0.037483910070883045]","[1837467.3312926036, -2829018.6539377137, -74498.24963512908]",253887.465145,3364628.319441,392.617756,0.106558
q_004,DJI_202510311347_009_新建面状航线1,20,20,cw_s500_x254383.721_y3364127.517,0.833195,1,ok,applicable_success,4937.000000,0.987598,1.379896,0.000000,776557.698481,59.615085,"[-3.044006535215986, -0.763984217066081, -0.028433091009857758]","[-1812651.7733784758, 2845237.3138710093, -9155.943859764264]",254341.111908,3363997.042344,391.128218,0.155698
q_005,DJI_202510311347_009_新建面状航线1,0,0,,,,missing_pnp_rows,applicable_failure,,,,,,,,,,,,
q_006,DJI_202510311347_009_新建面状航线1,0,0,,,,missing_pnp_rows,applicable_failure,,,,,,,,,,,,
q_007,DJI_202510311347_009_新建面状航线1,0,0,,,,missing_pnp_rows,applicable_failure,,,,,,,,,,,,
q_008,DJI_202510311347_009_新建面状航线1,0,0,,,,missing_pnp_rows,applicable_failure,,,,,,,,,,,,
q_009,DJI_202510311347_009_新建面状航线1,0,0,,,,missing_pnp_rows,applicable_failure,,,,,,,,,,,,
q_010,DJI_202510311347_009_新建面状航线1,0,0,,,,missing_pnp_rows,applicable_failure,,,,,,,,,,,,
