query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_001,s200_x253783.067_y3364828.442,ok,,2000,2000,1.000000,0.000000,826,0.413000,4211135.306813,15.648202,16.367297,4.368903,0.000000,"[0.7597725805280133, -3.045308642135919, -0.028531695733416164]","[1804417.454795825, -2850880.6870177803, -60808.954737831154]",253724.856902,3364931.545320,405.042944,"{""ok"": 2000}"
q_001,s500_x253783.067_y3365053.442,ok,,2000,2000,1.000000,0.000000,680,0.340000,17520306.785303,14.961518,16.071775,4.832445,0.000000,"[0.7602564647409873, -3.043606296361461, 0.00364453713716917]","[1806242.5030029626, -2850380.052705319, 3099.456151847226]",253722.102776,3364938.775707,401.809912,"{""ok"": 2000}"
q_001,s500_x253783.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,632,0.316000,11343863.824537,15.500119,27.615039,4.308497,0.000000,"[0.7546527492583505, -3.033310909295394, -0.07806964069717966]","[1798545.9826691472, -2849838.5943662776, -175243.735344303]",253723.360084,3364919.363538,407.339939,"{""ok"": 2000}"
q_001,s700_x253883.067_y3364778.442,ok,,2000,2000,1.000000,0.000000,569,0.284500,18539165.589027,15.545807,23.262365,4.611156,0.000000,"[-0.7556893237145206, 3.0383051097067337, 0.0011390139104142344]","[1800458.4535644287, -2854024.0522502866, 9415.760562335852]",253727.931391,3364939.013714,401.493291,"{""ok"": 2000}"
q_001,s300_x253908.067_y3365028.442,ok,,2000,2000,1.000000,0.000000,382,0.191000,4160465.089641,13.501140,24.325791,4.837117,0.000000,"[-0.7255333540649992, 2.98524495348008, -0.0016246671450202473]","[1767258.5229112147, -2873722.5865283883, 76067.11750709977]",253747.402610,3364949.103982,425.174763,"{""ok"": 2000}"
q_001,s200_x253933.067_y3364978.442,ok,,2000,2000,1.000000,0.000000,469,0.234500,3006224.689229,5.687360,18.476325,5.054033,0.000000,"[-0.7193646479556546, 2.981466020537444, -0.0593656480473763]","[1752120.4997652143, -2876978.6524210647, 201102.00587965775]",253746.627933,3364964.620698,423.339971,"{""ok"": 2000}"
q_001,s300_x253908.067_y3364803.442,ok,,2000,2000,1.000000,0.000000,337,0.168500,5308931.063468,14.222941,28.144025,4.810189,0.000000,"[-0.7530481066262819, 3.035109916614279, 0.03659716172174703]","[1797479.3335209638, -2855289.9763457365, -59540.84281798826]",253731.426948,3364933.596733,409.844308,"{""ok"": 2000}"
q_001,s300_x253696.869_y3365187.480,ok,,2000,2000,1.000000,0.000000,223,0.111500,3558475.311958,7.776757,40.877042,4.829915,0.000000,"[-0.7549741464478871, 2.9824992505731354, 0.12422603978276149]","[1828043.6958223486, -2830024.0507748593, -190436.84013269926]",253754.732736,3364915.222392,391.928050,"{""ok"": 2000}"
q_001,s200_x253810.673_y3365746.519,ok,,2000,2000,1.000000,0.000000,62,0.031000,69630.750854,7.789356,843.244901,4.287344,0.000000,"[-2.2496921432480246, -1.0364871746055504, 0.18519277875663642]","[-2298032.353479772, 1430322.766583761, 2017780.4951313476]",254134.429041,3366545.644562,394.763765,"{""ok"": 2000}"
q_001,s200_x254188.610_y3365734.565,ok,,2000,2000,1.000000,0.000000,26,0.013000,166406.502053,11.000000,2634.161088,3.974275,0.000000,"[-2.492034299189081, -0.804882764529543, -0.7292088386044975]","[-2294235.3342528925, 2401185.0920408806, 606167.6187545023]",253941.232917,3366327.151432,396.178284,"{""ok"": 2000}"
q_001,s200_x255353.340_y3364033.631,ok,,2000,2000,1.000000,0.000000,19,0.009500,718.522498,8.210687,1848.897843,4.625287,0.000000,"[-0.27360550737822836, -2.341599035470669, 1.696636612640205]","[205644.94546432843, -1118059.2132305608, 3183869.410576071]",259862.833041,3370733.145128,209.347268,"{""ok"": 2000}"
q_001,s200_x255867.683_y3363562.726,ok,,2000,2000,1.000000,0.000000,21,0.010500,462.637533,9.056955,1397.451958,3.725382,0.000000,"[-1.5883768779153684, 1.7963171123717085, -0.7665397559351856]","[2167831.325934259, -118843.46880769859, 2582097.9313600487]",255846.136848,3363835.445791,53.041281,"{""ok"": 2000}"
q_001,s300_x254238.610_y3365784.565,ok,,2000,2000,1.000000,0.000000,6,0.003000,5132022.986295,10.808157,1275.577489,4.110055,0.000000,"[0.747645188507986, -0.31683152888572985, 0.5040924195842704]","[1606601.5705898732, -2180003.0420455732, -2014526.282049919]",254122.726291,3365608.362520,-33.711135,"{""ok"": 2000}"
q_001,s200_x254338.610_y3365734.565,ok,,2000,2000,1.000000,0.000000,24,0.012000,27567.590220,10.000509,2474.954518,4.383746,0.000000,"[1.957526024330439, 0.773937647070194, -0.22971705122534375]","[-2238479.390086991, 958981.0667183073, -2336454.2860340453]",254669.361542,3365203.828883,57.088946,"{""ok"": 2000}"
q_001,s200_x253905.470_y3363310.367,ok,,2000,2000,1.000000,0.000000,20,0.010000,20752.716946,8.650615,1307.037901,4.549251,0.000000,"[1.957380169816604, 0.5776870799386382, -0.13926505430742075]","[-1750356.4020858444, 1061945.2225570397, -2679776.8784226486]",253813.225497,3362775.364888,-5.377644,"{""ok"": 2000}"
q_001,s200_x256017.683_y3363412.726,ok,,2000,2000,1.000000,0.000000,10,0.005000,330354.562054,6.096894,1166.508004,5.496736,0.000000,"[-0.15404445416226864, 2.241054346183462, 0.05487187605544963]","[596347.8816868996, -3310934.631883486, 246712.0497465142]",256250.504059,3363498.393871,41.053513,"{""ok"": 2000}"
q_001,s300_x255992.683_y3363312.726,ok,,2000,2000,1.000000,0.000000,8,0.004000,5360.593216,8.103507,22677041633514.203125,5.335378,0.000000,"[-0.7527615157682148, -0.6559294949795029, 1.5111404358895284]","[2104951.210336479, -502.185430232569, 2635791.325974349]",256000.154158,3363432.723409,18.399331,"{""ok"": 2000}"
q_001,s200_x255717.683_y3363262.726,pnp_failed,solvePnPRansac did not converge,2000,2000,1.000000,0.000000,0,0.0,20826525.462450467,7.436731000000002,,,1.0,,,,,,"{""ok"": 2000}"
q_001,s200_x255489.632_y3363424.598,ok,,2000,2000,1.000000,0.000000,6,0.003000,11307.311579,8.373295,2006.744230,4.467422,0.000000,"[1.427738892147011, 1.7033470341759473, 0.6651960805637056]","[-1837152.6753087223, -1004877.1064137373, -2644204.005239212]",255465.341864,3363251.437351,31.178164,"{""ok"": 2000}"
q_001,s300_x255992.683_y3363537.726,ok,,2000,2000,1.000000,0.000000,6,0.003000,9845526.619583,8.628526,1724.149567,2.816067,0.000000,"[1.2057479869011216, 1.934525464588608, -0.382225117877138]","[-2813870.454567439, -1832539.7032120195, -319992.6162343856]",256267.639387,3363449.247199,178.603094,"{""ok"": 2000}"
q_002,s200_x253933.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,436,0.218000,4533648.664939,23.879549,21.283202,5.002397,0.000000,"[-0.7444275344362073, 2.9796828938625475, 0.21423614321542894]","[1811650.2890490827, -2821583.836516356, -377266.97111084044]",253857.296844,3364713.773907,419.895495,"{""ok"": 2000}"
q_002,s200_x253933.067_y3364828.442,ok,,2000,2000,1.000000,0.000000,597,0.298500,5496422.171202,15.585791,19.008920,5.081133,0.000000,"[-0.7286382531052115, 2.9442129779426245, -0.011417705709914029]","[1786415.040316739, -2859301.6647072183, 138736.53519317086]",253859.572135,3364771.562731,424.894488,"{""ok"": 2000}"
q_002,s300_x253908.067_y3364803.442,ok,,2000,2000,1.000000,0.000000,455,0.227500,9365808.195639,17.797083,20.078562,4.952024,0.000000,"[-0.7715245725143836, 3.0381978058787618, 0.02222281088294025]","[1828506.8532751752, -2835691.980293916, -37547.09425329418]",253824.265525,3364753.955123,409.360426,"{""ok"": 2000}"
q_002,s500_x254158.067_y3365053.442,ok,,2000,2000,1.000000,0.000000,425,0.212500,3591509.731614,13.385149,20.814544,4.517489,0.000000,"[-0.7359824219834946, 2.9356773589011333, -0.03844204207980801]","[1799191.0985679221, -2847403.7297059908, 203435.49948503982]",253860.227345,3364778.954219,431.020934,"{""ok"": 2000}"
q_002,s200_x253783.067_y3364828.442,ok,,2000,2000,1.000000,0.000000,475,0.237500,4328568.671870,15.770191,20.925152,4.705834,0.000000,"[-0.753783274756921, 3.0030136143525334, 0.06569000146313049]","[1814236.4329578972, -2843729.8482093327, -87711.03621862743]",253839.755677,3364745.418358,397.770863,"{""ok"": 2000}"
q_002,s200_x254083.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,396,0.198000,1474402.458945,14.882736,29.693143,4.932502,0.000000,"[-0.7449956611863898, 3.0163665873948466, 0.033626873588918735]","[1791630.9326040053, -2859195.2459589625, -32730.771198235463]",253839.099601,3364754.924847,404.713598,"{""ok"": 2000}"
q_002,s200_x253810.673_y3365746.519,ok,,2000,2000,1.000000,0.000000,183,0.091500,76133.225494,4.929700,421.295465,4.979973,0.000000,"[1.2685708613403461, -0.42464316283933, 0.3424831429598186]","[1369362.7978537017, -896994.3683068826, -2951520.266133639]",253769.425092,3365535.071540,106.945242,"{""ok"": 2000}"
q_002,s500_x254158.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,343,0.171500,5268191.826667,23.643121,30.737816,4.931203,0.000000,"[-0.7479660190413341, 2.950944042619779, 0.07281896543236839]","[1827931.1231232088, -2835887.7669622707, -48899.22038225708]",253861.509357,3364749.159948,419.690422,"{""ok"": 2000}"
q_002,s300_x253908.067_y3365028.442,ok,,2000,2000,1.000000,0.000000,380,0.190000,3164530.547167,13.464479,29.353913,4.738333,0.000000,"[-0.7538502637870546, 2.928830034110821, 0.022756171824380486]","[1842423.1893235438, -2825817.441324195, 79340.5608601324]",253866.090363,3364760.640962,426.664521,"{""ok"": 2000}"
q_002,s500_x253783.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,464,0.232000,18567114.897581,23.862153,18.661820,4.957782,0.000000,"[0.7730948875483306, -3.041461544232305, -0.009490378482304674]","[1829689.803069662, -2835087.907046655, -22593.138415534962]",253819.722070,3364754.678898,406.900150,"{""ok"": 2000}"
q_002,s700_x253883.067_y3364778.442,ok,,2000,2000,1.000000,0.000000,419,0.209500,18071372.520086,23.053065,25.752851,5.202228,0.000000,"[0.770973313441816, -3.0240380120546804, 0.0071467346327774165]","[1833732.5600673289, -2832557.8230895936, -7366.314334796325]",253812.384388,3364757.389762,408.847541,"{""ok"": 2000}"
q_002,s200_x253933.067_y3364978.442,ok,,2000,2000,1.000000,0.000000,323,0.161500,2474776.500752,5.737635,24.453359,5.026724,0.000000,"[-0.765672728126025, 2.998765034197898, 0.01767124292327951]","[1835540.4088444507, -2831362.8286240743, 14127.329586535257]",253838.777669,3364756.951445,417.027440,"{""ok"": 2000}"
q_002,s300_x253696.869_y3365412.480,ok,,2000,2000,1.000000,0.000000,52,0.026000,52621.197896,6.616953,1652.071027,4.693409,0.000000,"[-1.8040975164272683, -1.656223111457404, -0.6383809732651001]","[-3369438.014799779, -43062.70273275698, 187608.09142007146]",252913.141649,3365441.815980,232.267511,"{""ok"": 2000}"
q_002,s300_x254922.843_y3363177.460,pnp_failed,solvePnPRansac did not converge,2000,2000,1.000000,0.000000,0,0.0,20826525.462450467,12.024818000000003,,,1.0,,,,,,"{""ok"": 2000}"
q_002,s200_x253660.673_y3365746.519,ok,,2000,2000,1.000000,0.000000,9,0.004500,7469.426292,7.250035,1105.158986,3.610435,0.000000,"[-1.3366044506482073, -0.9595642948430397, -0.06252818560158058]","[-2000926.375116, -1094443.409343949, 2488800.034517778]",253567.640110,3366205.845117,83.032490,"{""ok"": 2000}"
q_002,s200_x255867.683_y3363262.726,ok,,2000,2000,1.000000,0.000000,7,0.003500,1241.916084,11.260039,20997996781865116.000000,3.580567,0.000000,"[-1.6105671306555305, -1.0926436358412996, 1.8906788472843088]","[-501319.56174058316, 1827299.9676831334, 2790549.1347827474]",255935.066353,3363332.896057,143.620621,"{""ok"": 2000}"
q_002,s200_x253796.869_y3365287.480,ok,,2000,2000,1.000000,0.000000,42,0.021000,187876.710608,5.947993,800.385159,4.848209,0.000000,"[0.979148093005624, 0.44887635789484226, 1.7905106800974884]","[2039719.266641722, 1208915.225732127, -2400772.732662021]",253700.993078,3364710.422847,10.455701,"{""ok"": 2000}"
q_002,s200_x255717.683_y3363262.726,ok,,2000,2000,1.000000,0.000000,23,0.011500,153889.444824,7.126734,620.732095,4.103586,0.000000,"[-0.4250925057257516, -2.6653228833038827, -1.5500323636153088]","[-589217.1779630061, -1625853.392243783, -2895521.9509321284]",255740.132237,3362918.447838,46.504842,"{""ok"": 2000}"
q_002,s200_x253646.869_y3365287.480,ok,,2000,2000,1.000000,0.000000,33,0.016500,20130.959801,6.942290,1315.925145,4.666831,0.000000,"[-2.0499712353352075, -0.4842281920311004, -0.2511792244211959]","[-1698367.5782359748, 1433991.505560887, 2540074.9310525483]",253361.616411,3365794.499371,59.344764,"{""ok"": 2000}"
q_002,s200_x255867.683_y3363412.726,pnp_failed,solvePnPRansac did not converge,2000,2000,1.000000,0.000000,0,0.0,20419359.76425984,12.202027999999999,,,1.0,,,,,,"{""ok"": 2000}"
q_003,s200_x253933.067_y3364528.442,ok,,2000,2000,1.000000,0.000000,717,0.358500,4562968.998541,14.119837,21.323206,4.887729,0.000000,"[0.768460499610992, -3.044017172740615, 0.062223454478980506]","[1819966.951427806, -2838532.5778405988, 125639.3673243145]",253881.801231,3364650.951070,398.546914,"{""ok"": 2000}"
q_003,s300_x253908.067_y3364578.442,ok,,2000,2000,1.000000,0.000000,499,0.249500,10462054.865033,23.240526,17.219473,4.901155,0.000000,"[-0.7707372516618296, 3.0209479142745055, 0.03831315905886999]","[1835222.26253832, -2830968.475106351, -52679.63495168165]",253895.749543,3364630.022034,408.766644,"{""ok"": 2000}"
q_003,s300_x254133.067_y3364578.442,ok,,2000,2000,1.000000,0.000000,526,0.263000,3725127.860918,15.661534,23.554907,4.797028,0.000000,"[-0.7561700563520671, 2.9985741360283855, -0.04266380634696434]","[1815226.1671758022, -2840856.7420586366, 140833.33811279017]",253901.281812,3364651.701214,405.757011,"{""ok"": 2000}"
q_003,s200_x253933.067_y3364828.442,ok,,2000,2000,1.000000,0.000000,485,0.242500,3011019.658353,15.880763,21.238433,4.948572,0.000000,"[-0.7515877347033689, 2.963832982290359, -0.022826613972734902]","[1820702.3553693418, -2837488.8769728104, 137987.7018199415]",253915.386141,3364649.699412,420.202419,"{""ok"": 2000}"
q_003,s200_x254083.067_y3364528.442,ok,,2000,2000,1.000000,0.000000,480,0.240000,1278800.850819,11.725612,45.207762,4.773763,0.000000,"[-0.7425081742705144, 3.0214204927738137, -0.014162450279455513]","[1783528.2472528277, -2863663.5645540743, 61331.444552775945]",253894.885801,3364645.714635,409.568514,"{""ok"": 2000}"
q_003,s500_x254158.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,477,0.238500,12465969.608493,23.508549,21.791241,4.776313,0.000000,"[-0.7533434128504829, 2.963026433021413, 0.07037773940260801]","[1832069.4883121068, -2832927.14167012, -56867.89377821188]",253920.380451,3364626.729316,412.461299,"{""ok"": 2000}"
q_003,s200_x253933.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,397,0.198500,6095126.724320,23.869244,21.679336,4.867872,0.000000,"[-0.7613581203568082, 3.017489118987344, -0.019554272558960452]","[1818632.1263943086, -2841243.915134695, 72128.68915005452]",253895.366844,3364644.010621,410.770518,"{""ok"": 2000}"
