query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y,is_truth_hit
q_200m_01,1,s120_x255112.800_y3365433.601,0.9615341424942017,120,255112.80039608278,3365433.6009922293,0
q_200m_01,2,s200_x254147.293_y3364357.454,0.9606385231018066,200,254147.29280875245,3364357.454095203,1
q_200m_01,3,s80_x254615.317_y3364255.530,0.9602750539779663,80,254615.31714087684,3364255.5298480103,0
q_200m_01,4,s80_x254581.063_y3364996.491,0.9601619243621826,80,254581.06292971745,3364996.490741796,0
q_200m_01,5,s80_x254615.317_y3364375.530,0.9596884250640869,80,254615.31714087684,3364375.5298480103,0
q_200m_01,6,s80_x254656.545_y3365842.637,0.9594582915306091,80,254656.5454075462,3365842.637183411,0
q_200m_01,7,s120_x254598.610_y3365964.565,0.9591420888900757,120,254598.6099540508,3365964.565271766,0
q_200m_01,8,s120_x254557.293_y3364227.454,0.9584406614303589,120,254557.29280875245,3364227.454095203,0
q_200m_01,9,s120_x255654.480_y3365670.735,0.9581390619277954,120,255654.479752744,3365670.7347813593,0
q_200m_01,10,s120_x255654.480_y3365760.735,0.9580876231193542,120,255654.479752744,3365760.7347813593,0
q_200m_02,1,s120_x254287.293_y3364137.454,0.9708787798881531,120,254287.29280875245,3364137.454095203,0
q_200m_02,2,s120_x254481.063_y3364476.491,0.9704853296279907,120,254481.06292971745,3364476.490741796,0
q_200m_02,3,s120_x254676.545_y3365952.637,0.9695146083831787,120,254676.5454075462,3365952.637183411,0
q_200m_02,4,s120_x254766.545_y3365862.637,0.9690481424331665,120,254766.5454075462,3365862.637183411,0
q_200m_02,5,s120_x255550.764_y3365421.700,0.9676567316055298,120,255550.76437190094,3365421.6998673794,0
q_200m_02,6,s200_x254716.545_y3365872.637,0.9675185680389404,200,254716.5454075462,3365872.637183411,0
q_200m_02,7,s200_x254716.545_y3366022.637,0.9673420190811157,200,254716.5454075462,3366022.637183411,0
q_200m_02,8,s120_x254676.545_y3365862.637,0.9669398069381714,120,254676.5454075462,3365862.637183411,0
q_200m_02,9,s120_x254391.063_y3364926.491,0.9667205810546875,120,254391.06292971745,3364926.490741796,0
q_200m_02,10,s120_x254481.063_y3364926.491,0.9666169881820679,120,254481.06292971745,3364926.490741796,0
q_200m_03,1,s120_x254739.058_y3364464.565,0.9766741991043091,120,254739.0576404855,3364464.5652137767,0
q_200m_03,2,s200_x254689.058_y3364504.565,0.9759103059768677,200,254689.0576404855,3364504.5652137767,0
q_200m_03,3,s200_x254716.545_y3366022.637,0.9748656749725342,200,254716.5454075462,3366022.637183411,0
q_200m_03,4,s120_x254467.293_y3364137.454,0.9737545251846313,120,254467.29280875245,3364137.454095203,0
q_200m_03,5,s120_x254739.058_y3364554.565,0.9735497236251831,120,254739.0576404855,3364554.5652137767,0
q_200m_03,6,s200_x254716.545_y3365872.637,0.973290741443634,200,254716.5454075462,3365872.637183411,0
q_200m_03,7,s120_x254404.835_y3365175.528,0.9727895855903625,120,254404.83531152448,3365175.5278006354,0
q_200m_03,8,s80_x254387.293_y3364387.454,0.9723334908485413,80,254387.29280875245,3364387.454095203,1
q_200m_03,9,s120_x254676.545_y3365952.637,0.9722909331321716,120,254676.5454075462,3365952.637183411,0
q_200m_03,10,s120_x254467.293_y3364047.454,0.9716988801956177,120,254467.29280875245,3364047.454095203,0
q_200m_04,1,s120_x254739.058_y3364464.565,0.978026807308197,120,254739.0576404855,3364464.5652137767,1
q_200m_04,2,s120_x254467.293_y3364137.454,0.9780114889144897,120,254467.29280875245,3364137.454095203,0
q_200m_04,3,s120_x254739.058_y3364554.565,0.9768127202987671,120,254739.0576404855,3364554.5652137767,0
q_200m_04,4,s120_x254467.293_y3364047.454,0.9752667546272278,120,254467.29280875245,3364047.454095203,0
q_200m_04,5,s200_x254689.058_y3364504.565,0.9751241207122803,200,254689.0576404855,3364504.5652137767,1
q_200m_04,6,s120_x254919.058_y3364824.565,0.9750993251800537,120,254919.0576404855,3364824.5652137767,0
q_200m_04,7,s120_x254404.835_y3365175.528,0.9724456071853638,120,254404.83531152448,3365175.5278006354,0
q_200m_04,8,s80_x254387.293_y3364027.454,0.9722248911857605,80,254387.29280875245,3364027.454095203,0
q_200m_04,9,s200_x254839.058_y3364804.565,0.971577525138855,200,254839.0576404855,3364804.5652137767,0
q_200m_04,10,s120_x254856.545_y3366042.637,0.9711785316467285,120,254856.5454075462,3366042.637183411,0
q_200m_05,1,s120_x254467.293_y3364137.454,0.9799404144287109,120,254467.29280875245,3364137.454095203,0
q_200m_05,2,s200_x254689.058_y3364504.565,0.9785841703414917,200,254689.0576404855,3364504.5652137767,0
q_200m_05,3,s120_x254739.058_y3364554.565,0.9772998690605164,120,254739.0576404855,3364554.5652137767,0
q_200m_05,4,s200_x254447.293_y3364207.454,0.9769537448883057,200,254447.29280875245,3364207.454095203,1
q_200m_05,5,s120_x254739.058_y3364464.565,0.9766597747802734,120,254739.0576404855,3364464.5652137767,0
q_200m_05,6,s120_x254829.058_y3364644.565,0.9761301279067993,120,254829.0576404855,3364644.5652137767,0
q_200m_05,7,s200_x254839.058_y3364804.565,0.9760600328445435,200,254839.0576404855,3364804.5652137767,0
q_200m_05,8,s120_x254404.835_y3365175.528,0.9759297370910645,120,254404.83531152448,3365175.5278006354,0
q_200m_05,9,s120_x254481.063_y3364476.491,0.9758812785148621,120,254481.06292971745,3364476.490741796,0
q_200m_05,10,s80_x254507.293_y3364207.454,0.9756636619567871,80,254507.29280875245,3364207.454095203,1
