query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_021,cw_s300_x254883.721_y3364327.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4794.000000,0.958800,5426184.737172,0.365761,0.964782,17.909278,0.267111,2.194230,0.274634,0.000000,"[-3.0378588002432356, -0.719665800696547, -0.0019840686559898122]","[-1737009.1718069848, 2891598.4035585853, 62266.05477083188]",254991.280790,3364134.144861,392.533737,"{""ok"": 5000}",0.571284,8
q_021,cw_s300_x255108.721_y3364327.517,ok,,applicable_success,,5000,4998,0.999600,0.000400,4485.000000,0.897359,7017473.789763,0.473024,0.902596,29.727248,0.443372,2.855365,0.427220,0.000000,"[-3.050733860467962, -0.7250360536933176, -0.009670525692749616]","[-1741303.0366124068, 2889649.588997348, 12934.23750548341]",254990.768635,3364128.098267,391.625378,"{""ok"": 4998, ""nodata"": 2}",0.569598,9
q_021,cw_s300_x254658.721_y3364102.517,ok,,applicable_success,,5000,4992,0.998400,0.000800,4323.000000,0.865986,4052895.585988,0.273192,0.869994,40.330952,0.601523,2.058722,0.243359,0.000000,"[-3.0485677281720553, -0.7209516556957938, 0.007520310205830232]","[-1734749.5384246036, 2893420.892615467, 34000.399964371994]",254994.512705,3364130.511187,390.224455,"{""ok"": 4992, ""nodata"": 4, ""unstable_local_height"": 4}",0.537909,10
q_021,cw_s200_x254983.721_y3364352.517,ok,,applicable_success,,5000,4999,0.999800,0.000000,4784.000000,0.956991,2734472.407568,0.184322,0.962769,14.921025,0.222542,1.893426,0.205210,0.000000,"[3.0546012670124987, 0.7234227683484667, 0.007023573708164481]","[-1736704.8545259733, 2892415.9470730526, -12188.547444468835]",254992.069703,3364125.624328,389.140730,"{""ok"": 4999, ""unstable_local_height"": 1}",0.527465,11
q_021,cw_s200_x254683.721_y3364052.517,ok,,applicable_success,,5000,4997,0.999400,0.000600,4698.000000,0.940164,2029103.301932,0.136775,0.945462,18.103506,0.270008,2.208482,0.277923,0.000000,"[-3.0571760258142664, -0.7158986894434531, 0.018996512473777625]","[-1722024.092330107, 2901152.5161031187, 18003.912318833583]",254998.245266,3364127.343177,388.482615,"{""ok"": 4997, ""nodata"": 3}",0.504544,12
q_021,cw_s200_x254833.721_y3363902.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4397.000000,0.879400,3189639.277498,0.215003,0.884886,14.885701,0.222015,2.054940,0.242486,0.000000,"[-3.0384877399039083, -0.7184413064295343, 0.007833781890774147]","[-1734320.7154388726, 2893092.1909379065, 67610.82576979692]",254993.590403,3364134.377572,389.251936,"{""ok"": 5000}",0.492501,13
q_021,cw_s200_x254683.721_y3364202.517,ok,,applicable_success,,5000,4998,0.999600,0.000000,4360.000000,0.872349,1700174.902299,0.114603,0.877440,36.713865,0.547575,3.369547,0.545890,0.000000,"[3.0547639501633164, 0.7246826817919672, -0.048534715629956836]","[-1738534.0949554185, 2891224.8040203108, 26681.206752318634]",255004.306036,3364129.339307,381.854075,"{""ok"": 4998, ""unstable_local_height"": 2}",0.466012,14
q_021,cw_s200_x254833.721_y3364352.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4290.000000,0.858000,897641.204305,0.060507,0.863353,12.969923,0.193442,2.249123,0.287303,0.000000,"[-3.0532937654438266, -0.7248904384703531, -0.005902090329217489]","[-1739933.2865440864, 2890493.545184463, 7538.96479723801]",254991.963270,3364127.904630,390.290259,"{""ok"": 5000}",0.435811,15
q_021,cw_s200_x254233.721_y3364652.517,ok,,applicable_success,,5000,4988,0.997600,0.001600,96.000000,0.019246,174285.314492,0.011748,0.019320,57.427887,0.856518,4.515618,0.810396,0.000000,"[-0.37740431473834, 3.027803442154743, 0.2012651927602314]","[1084743.7587512229, -3172838.5547461375, -377519.47719309543]",253903.356108,3364762.604118,419.496712,"{""ok"": 4988, ""unstable_local_height"": 4, ""nodata"": 8}",0.017187,16
q_021,cw_s300_x255108.721_y3365002.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,5.000000,0.001000,1207496.245609,0.081393,0.001006,43.750581,0.652525,5.070264,0.938405,0.000000,"[-1.9352881360784282, 0.003427587359559012, 0.24738381832358]","[154842.81825088718, 1219622.6185588085, 3143207.3820839915]",255068.186368,3365434.369753,6.373691,"{""ok"": 5000}",-0.007738,17
q_021,cw_s500_x254008.721_y3364127.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,6.000000,0.001200,423.181182,0.000029,0.001207,32.236731,0.480800,3.762905,0.636674,0.000000,"[-0.5551146660003106, -1.85282328620291, 1.9035643165881428]","[292613.02387121745, -75788.8831790054, 3360339.309510949]",254156.238792,3364320.320295,-18.250233,"{""ok"": 5000}",-0.014979,18
q_021,cw_s300_x254883.721_y3365002.517,ok,,applicable_success,,5000,4994,0.998800,0.000000,9.000000,0.001802,292151.515393,0.019693,0.001811,50.890256,0.759011,3.520506,0.580730,1.000000,"[0.5258564513787413, 1.7093053540666265, 1.3918008918101354]","[761909.6532943626, -1178284.3493859612, -3068171.8560763714]",255252.978126,3364132.040375,-631.101551,"{""ok"": 4994, ""unstable_local_height"": 6}",-0.026346,19
q_021,cw_s500_x254008.721_y3364502.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,21.000000,0.004201,80657.320308,0.005437,0.004226,34.628820,0.516477,5.337148,1.000000,0.000000,"[0.7359236386087064, -0.6087566899199296, -1.5221156085411247]","[-2200243.4176334273, 534898.3556715307, -2499602.8233138523]",254520.530871,3363096.922741,-98.348010,"{""ok"": 4999, ""nodata"": 1}",-0.044888,20
