query_id,flight_id,candidate_count,scored_candidate_count,best_candidate_id,best_score,best_score_rank,best_status,best_bucket,best_inlier_count,best_inlier_ratio,best_reproj_error,best_pose_penalty,best_coverage_bbox_area_px2,best_elevation_span_m,best_rvec,best_tvec,best_camera_center_x,best_camera_center_y,best_camera_center_z,score_gap_to_second
q_016,DJI_202510311413_010_新建面状航线1,20,20,s300_x254449.835_y3365400.528,0.500366,1,ok,applicable_success,604,0.302,4.940506,0,4684125.714,16.246222,"[0.6962692410458896, -2.6753402383033897, 1.0787036191560795]","[1847995.2558759602, -2024044.7136143032, 1970014.2952433145]",254518.1025,3365712.43,408.543472,0.036495
q_017,DJI_202510311413_010_新建面状航线1,20,20,s300_x255267.051_y3364542.665,0.57058,1,ok,applicable_success,651,0.3255,4.930233,0,3040658.199,14.809041,"[2.3240233599558158, 0.6190037888008091, -0.20832546823194809]","[-1866516.9156685881, 2030773.1815898845, -1942837.9947783402]",255469.1143,3364116.517,417.972578,0.333732
q_018,DJI_202510311413_010_新建面状航线1,20,20,s700_x253883.067_y3364778.442,0.542992,1,ok,applicable_success,519,0.2595,4.84299,0,10726369.03,21.118789,"[1.3490605013605637, 2.224571491779713, -0.9022181179810052]","[-2864028.427476576, -1276071.5922277658, 1248146.4877584635]",254167.5837,3365157.63,399.781864,0.230127
q_019,DJI_202510311413_010_新建面状航线1,20,20,s500_x254324.835_y3365275.528,0.519618,1,ok,applicable_success,589,0.2945,4.819677,0,10128485.15,12.722849,"[-2.070395191383645, 1.2132820551258165, 0.5181724061253303]","[2813399.005744636, 1298904.2440398536, 1336849.3235619422]",254534.693,3365225.734,408.246504,0.034342
q_020,DJI_202510311413_010_新建面状航线1,20,20,s700_x254424.835_y3365375.528,0.487683,1,ok,applicable_success,669,0.3345,4.82942,0,11679440.44,15.632783,"[-2.066773363323328, 1.2175279378352213, 0.5158670063376722]","[2819094.707359607, 1285234.8950097817, 1338168.4771647255]",254603.8995,3365263.031,407.647218,0.076943
q_021,DJI_202510311435_011_新建面状航线1,20,20,s700_x254424.835_y3365375.528,0.485796,1,ok,applicable_success,639,0.3195,5.042302,0,13814896.21,15.058256,"[-2.1517972132346324, 1.2345780023518955, 0.45989327610903763]","[2775585.151457261, 1445274.6629787209, 1263843.0811371154]",254641.4303,3365285.826,408.833619,0.054988
q_022,DJI_202510311435_011_新建面状航线1,20,20,s200_x255694.480_y3366010.735,0.220708,1,ok,applicable_success,318,0.159,5.147175,0,86503.59166,13.655154,"[1.0598758592379312, -2.7413936126669696, 0.9823207681796082]","[2276766.653341949, -1752003.7197695603, 1774058.393104493]",254951.1955,3366818.344,856.607872,0.013665
q_023,DJI_202510311435_011_新建面状航线1,20,20,s700_x253883.067_y3364778.442,0.454351,1,ok,applicable_success,301,0.1505,4.799945,0,13845325.11,23.285324,"[-1.2775507866385647, -2.2457645624162943, -0.9564061884643229]","[-2760248.92047292, -1341706.8525790896, -1402029.9371523515]",253560.9838,3364601.907,402.786464,0.028663
q_024,DJI_202510311435_011_新建面状航线1,20,20,s700_x254952.800_y3365363.601,0.48761,1,ok,applicable_success,476,0.238,4.860627,0,8346937.346,13.896889,"[-1.3281588052013964, -2.2268179149574636, -0.9407339702910741]","[-2828277.818674072, -1265179.6730750024, -1336881.2346877034]",254527.7932,3364862.834,410.606086,0.037734
q_025,DJI_202510311435_011_新建面状航线1,20,20,s700_x253883.067_y3364778.442,0.487918,1,ok,applicable_success,379,0.1895,5.002468,0,8901573.336,22.891923,"[2.0894959858433007, -1.2509318888094472, 0.5122655784043529]","[2849024.734285279, 1307655.1230846802, -1247435.4842500037]",253699.8167,3364317.967,405.819703,0.021482
q_026,DJI_202510311435_011_新建面状航线1,20,20,s500_x254839.058_y3364654.565,0.544543,1,ok,applicable_success,540,0.27,4.353275,0,6205757.832,14.745217,"[-2.04100416045802, 1.2094930190546906, 0.5274581896947306]","[2825498.8869577856, 1235365.2869822597, 1370558.6549994142]",254941.7849,3364967.594,396.875815,0.007112
q_027,DJI_202510311435_011_新建面状航线1,20,20,s700_x254397.293_y3364157.454,0.40713,1,ok,applicable_success,348,0.174,4.882478,0,10945785.27,18.682179,"[2.085338464058296, -1.2558781396037235, 0.5286304260426472]","[2864568.64024295, 1301585.9201903164, -1217452.319508468]",253863.2812,3364167.478,404.825872,0.078504
q_028,DJI_202510311435_011_新建面状航线1,20,20,s300_x254739.058_y3364554.565,0.522824,1,ok,applicable_success,509,0.2545,4.930546,0,6062676.362,14.554961,"[1.3179055533226043, 2.207699229067843, -0.9174140033666136]","[-2850103.4872375, -1289803.3495529804, 1264547.1622226778]",254990.3049,3364631.017,401.227544,0.092211
q_029,DJI_202510311435_011_新建面状航线1,20,20,s700_x254397.293_y3364157.454,0.523446,1,ok,applicable_success,501,0.2505,4.922628,0,13830059.02,16.884671,"[-2.050076755696896, 1.230536610580638, 0.5233156348952805]","[2845556.229980268, 1236656.5422944217, 1325383.9638813315]",254533.1987,3364277.783,399.371045,0.094625
q_030,DJI_202510311435_011_新建面状航线1,20,20,s700_x254397.293_y3364157.454,0.472806,1,ok,applicable_success,415,0.2075,4.929472,0,13420167.42,16.918172,"[-2.07329907215033, 1.2338275017923517, 0.5069541100562207]","[2831403.065903828, 1281709.2186568172, 1312932.8304678046]",254593.0995,3364312.21,408.871517,0.027209
q_031,DJI_202510311500_012_新建面状航线1,20,20,s700_x254397.293_y3364157.454,0.47728,1,ok,applicable_success,460,0.23,4.826129,0,13913441.69,17.359959,"[-2.0615136365929763, 1.2342052352965953, 0.5094943538763276]","[2838024.45403501, 1254137.064834099, 1325248.4253544938]",254626.7412,3364326.237,401.252136,0.034709
q_032,DJI_202510311500_012_新建面状航线1,20,20,s300_x254950.317_y3364170.530,0.521284,1,ok,applicable_success,821,0.4105,4.514513,0,2828487.083,9.378335,"[2.0807789631071185, -1.2388151397980478, 0.5468031899358443]","[2854277.7206505197, 1316490.9423524018, -1226229.9690225397]",254646.4911,3364349.068,398.37464,0.053445
q_033,DJI_202510311500_012_新建面状航线1,20,20,s300_x255267.051_y3364542.665,0.511361,1,ok,applicable_success,284,0.142,4.916655,0,3702470.951,15.283351,"[-2.090598588221195, 1.2359171075040387, 0.44569226073897605]","[2793324.707765257, 1293730.1911090454, 1382274.8327498361]",255467.332,3364791.333,414.392911,0.269687
q_034,DJI_202510311500_012_新建面状航线1,20,20,s300_x254725.317_y3364170.530,0.568954,1,ok,applicable_success,602,0.301,4.783446,0,3827219.217,12.310697,"[-1.3457205817549007, -2.2480277995546554, -0.9363477621732151]","[-2820465.0009929384, -1265524.6338040335, -1351267.5376030598]",254584.2678,3364176.877,412.521748,0.32801
q_035,DJI_202510311500_012_新建面状航线1,20,20,s700_x254397.293_y3364157.454,0.537961,1,ok,applicable_success,470,0.235,4.637372,0,11370156.54,18.193933,"[2.0831136261123944, -1.2484389256362953, 0.5079597300071164]","[2845882.636944379, 1292593.1593016451, -1268662.6454433359]",253989.8227,3363753.702,408.788861,0.008958
q_036,DJI_202510311500_012_新建面状航线1,20,20,s500_x254672.293_y3364057.454,0.508329,1,ok,applicable_success,677,0.3385,4.765474,0,5904141.496,10.276738,"[-2.071889062341677, 1.2522181488632762, 0.4841256254924127]","[2842530.1927160793, 1250658.4362361503, 1318579.571983056]",254820.7194,3364200.163,412.33941,0.049505
q_037,DJI_202510311500_012_新建面状航线1,20,20,s300_x254725.317_y3364170.530,0.558431,1,ok,applicable_success,607,0.3035,4.641772,0,5987267.528,12.323373,"[-2.054976286263811, 1.2348436696901106, 0.49771512023572145]","[2834651.255447717, 1231869.4639932304, 1353068.0072287892]",255016.0999,3364299.299,403.523278,0.197162
q_038,DJI_202510311500_012_新建面状航线1,20,20,s500_x254825.317_y3364045.530,0.520563,1,ok,applicable_success,572,0.286,4.914966,0,11964955.23,12.847221,"[1.34232206215431, 2.226268484076948, -0.9095284123617391]","[-2852806.42311747, -1280004.3572584332, 1267306.9661791325]",255082.6809,3364210.94,406.635089,0.12901
q_039,DJI_202510311500_012_新建面状航线1,20,20,s300_x254197.293_y3363957.454,0.396742,1,ok,applicable_success,96,0.048,4.983449,0,4274493.273,15.805663,"[-1.3374830117419347, -2.2476865686968632, -0.9585076728824825]","[-2803290.957539399, -1250376.4854941024, -1398882.6613437897]",254062.9627,3363659.628,407.68084,0.053823
q_040,DJI_202510311500_012_新建面状航线1,20,20,s700_x254911.579_y3363536.495,0.476562,1,ok,applicable_success,202,0.101,4.629388,0,1091359.485,16.436574,"[-1.3157531263100493, -2.2101895139179213, -0.9937765732609631]","[-2809345.96830734, -1198980.5969295662, -1431128.7871613938]",253894.9368,3363576.378,400.542401,0.162919
