query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_035,s700_x253883.067_y3364778.442,46,0.5505136251449585,700.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.023982795122657653,0.39166666666666666,0.24459311804906306,0,0
q_035,s200_x255016.545_y3366022.637,47,0.5499097108840942,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.01899196205942303,0.32884615384615384,0.2049044771314615,0,0
q_035,s200_x255367.051_y3364792.665,48,0.5493571162223816,200.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.014425241438691862,0.3527777777777778,0.21743676324214342,0,1
q_035,s200_x254852.800_y3365563.601,49,0.5488693714141846,200.0,256,256,22,4,0.18181818181818182,0.0,0,-1.0,0.010394449200589915,0.3068181818181818,0.18824868877114506,0,0
q_035,s700_x255467.051_y3364742.665,50,0.5476115942001343,700.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.0,0.3118421052631579,0.18710526315789475,0,1
q_036,s300_x256033.727_y3365139.824,1,0.6737492680549622,300.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,1.0,0.3416666666666667,0.605,0,0
q_036,s200_x254675.317_y3364045.530,2,0.6715422868728638,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.9761852848767844,0.2955128205128205,0.567781806258406,0,0
q_036,s200_x255908.727_y3365089.824,3,0.6563894152641296,200.0,256,256,8,4,0.5,0.0,0,-1.0,0.8126762692187716,0.32916666666666666,0.5225705076875087,0,0
q_036,s500_x254852.800_y3365638.601,4,0.6509199142456055,500.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.7536569129692339,0.28833333333333333,0.47446276518769354,0,0
q_036,s200_x253783.067_y3364528.442,5,0.648903489112854,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.731898417476259,0.3,0.4727593669905036,0,0
