query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_003,cw_s500_x254758.721_y3364877.517,ok,,applicable_success,,5000,4977,0.995400,0.000400,10.000000,0.002009,5009996.043049,0.300934,0.002632,42.650247,0.493085,3.816752,0.463950,0.000000,"[0.35481955269400306, 1.7502557692327612, -2.449335522065898]","[-506365.6071343557, 1095815.54511868, 3151030.2796000456]",254951.810331,3364700.467045,-37.986550,"{""ok"": 4977, ""unstable_local_height"": 21, ""nodata"": 2}",0.079276,10
q_003,cw_s200_x254233.721_y3365252.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,11.000000,0.002200,3552547.718226,0.213390,0.002895,26.128736,0.302078,3.149352,0.292022,0.000000,"[-0.0006400627046271358, 1.0998427045578727, 1.8224642266013582]","[2579792.0287043992, 222656.81101462306, -2164189.018300798]",254352.748548,3365103.527842,-0.514998,"{""ok"": 5000}",0.055592,11
q_003,cw_s200_x254833.721_y3365252.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,63.000000,0.012600,1340576.477369,0.080524,0.016579,18.063708,0.208837,4.301891,0.588927,0.000000,"[1.0090991564902434, -0.10397555377026156, 0.24599015538320235]","[599996.9643005389, -1748578.604115756, -2823254.794152382]",254787.496483,3365022.207394,4.983661,"{""ok"": 5000}",-0.010782,12
q_003,cw_s200_x254833.721_y3365102.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,141.000000,0.028200,114954.834415,0.006905,0.037105,18.615363,0.215215,4.273297,0.581561,0.000000,"[1.0719013529807833, -0.9923271610763366, 1.4035007363430987]","[3359439.7524042926, 252980.92949107275, -201789.08583073472]",254367.067015,3365390.172865,124.428239,"{""ok"": 5000}",-0.019027,13
q_003,cw_s200_x254233.721_y3365102.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,113.000000,0.022600,22554.152094,0.001355,0.029737,20.960467,0.242327,4.241160,0.573282,0.000000,"[-0.40573044693324745, 1.770354279493627, 0.88012052387262]","[2268279.960377781, -2289352.233223208, -1000899.4356636172]",254565.327462,3364999.811664,261.314347,"{""ok"": 5000}",-0.020029,14
q_003,cw_s200_x254683.721_y3365252.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,157.000000,0.031400,57519.392474,0.003455,0.041316,21.755480,0.251518,4.891963,0.740935,0.000000,"[-0.2361882086804559, -2.3213525763564644, 0.2500431133451024]","[-140056.75907485525, -3304544.938641885, 670105.2100849936]",254139.851434,3365128.090574,98.959125,"{""ok"": 5000}",-0.030395,15
q_003,cw_s300_x254208.721_y3365002.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,112.000000,0.022400,113484.037632,0.006817,0.029474,15.945262,0.184345,4.893619,0.741362,0.000000,"[-0.577364076830521, 1.1467993182338563, -0.45808158909346763]","[-243479.5851500222, -2428497.3600921757, 2330534.702491917]",254534.754197,3365038.747669,146.540150,"{""ok"": 5000}",-0.041383,16
q_003,cw_s200_x254233.721_y3364952.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,94.000000,0.018800,37104.215623,0.002229,0.024737,17.183074,0.198656,5.227810,0.827452,0.000000,"[0.805359758810995, 2.2547340280709744, -1.185963602185719]","[-2112267.962205003, -1603978.526371157, 2087125.8622784]",254513.230628,3365373.743725,51.877691,"{""ok"": 5000}",-0.051735,17
q_003,cw_s300_x254883.721_y3365227.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,147.000000,0.029400,17496.711673,0.001051,0.038684,27.157911,0.313976,5.043691,0.780022,1.000000,"[-0.3813335935049687, 2.1972491463458104, 1.6287302959909298]","[1676164.1597064387, -985172.1508833271, -2757462.3880596305]",254665.823608,3364347.571766,-115.608501,"{""ok"": 5000}",-0.079785,18
q_003,cw_s300_x254208.721_y3365227.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,9.000000,0.001800,3342357.071241,0.200765,0.002368,16.252276,0.187895,5.897613,1.000000,1.000000,"[-0.5415483885632608, 0.015899333775216812, -2.0586543277087688]","[-2641456.6472759903, 1990713.0987712997, 669726.4571183557]",254148.090422,3365141.008660,-358.319143,"{""ok"": 5000}",-0.080006,19
