flight_id,image_name,original_path,copied_path,latitude,longitude,absolute_altitude,relative_altitude,gimbal_pitch_degree,gimbal_yaw_degree,flight_pitch_degree,tags,pitch_group,selection_reason,review_status
DJI_202510311413_010_新建面状航线1,DJI_20251031141957_0083_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031141957_0083_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031141957_0083_V.JPG,30.388251272,114.448921540,391.457,372.273,-90.00,-28.90,-12.60,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142154_0116_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142154_0116_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142154_0116_V.JPG,30.385242176,114.452109583,391.389,372.243,-90.00,151.40,-20.30,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142204_0120_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142204_0120_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142204_0120_V.JPG,30.386332684,114.451408460,391.439,372.274,-90.00,151.40,-20.90,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142213_0124_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142213_0124_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142213_0124_V.JPG,30.387423442,114.450709109,391.449,372.280,-90.00,151.50,-20.10,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142300_0152_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142300_0152_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142300_0152_V.JPG,30.392980794,114.447137363,391.429,372.269,-90.00,151.70,-19.20,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142437_0174_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142437_0174_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142437_0174_V.JPG,30.394289531,114.447557807,391.463,372.277,-90.00,-29.00,-13.60,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142451_0180_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142451_0180_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142451_0180_V.JPG,30.392650370,114.448610558,391.499,372.300,-90.00,-29.00,-10.80,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142456_0183_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142456_0183_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142456_0183_V.JPG,30.392056975,114.448991952,391.469,372.289,-90.00,-29.20,-11.60,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142538_0208_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142538_0208_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142538_0208_V.JPG,30.387094332,114.452179764,391.460,372.276,-90.00,-29.10,-9.80,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142552_0214_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142552_0214_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142552_0214_V.JPG,30.385455458,114.453232021,391.457,372.285,-90.00,-29.10,-12.40,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142742_0235_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142742_0235_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142742_0235_V.JPG,30.389648392,114.451794840,391.438,372.281,-90.00,151.60,-14.00,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142806_0248_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142806_0248_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142806_0248_V.JPG,30.392532580,114.449942260,391.417,372.267,-90.00,151.40,-21.60,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
DJI_202510311413_010_新建面状航线1,DJI_20251031142830_0259_V.JPG,/mnt/d/数据/武汉影像/无人机0.1m/DJI_202510311413_010_新建面状航线1/DJI_20251031142830_0259_V.JPG,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04B_downsample_1p0m/selected_queries/DJI_202510311413_010_新建面状航线1/DJI_20251031142830_0259_V.JPG,30.395311846,114.448155806,391.425,372.275,-90.00,151.80,-21.40,nadir,nadir,Selected from strict nadir pool with gimbal_pitch_degree <= -85.0 and even frame spacing.,auto_selected_nadir_009010
