query_id,flight_id,query_image_path,query_intrinsics_status,candidate_id,candidate_rank,candidate_score,candidate_image_path,dom_crs,dsm_source_count
q_001,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135154_0001_V.JPG,ready,s200_x253810.673_y3365746.519,15,0.682439,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253810.673_y3365746.519.png,EPSG:32650,199
q_001,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135154_0001_V.JPG,ready,s200_x253905.470_y3363310.367,16,0.680818,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253905.470_y3363310.367.png,EPSG:32650,199
q_001,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135154_0001_V.JPG,ready,s200_x254474.835_y3365425.528,17,0.680491,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254474.835_y3365425.528.png,EPSG:32650,199
q_001,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135154_0001_V.JPG,ready,s500_x253268.902_y3365299.458,18,0.680165,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253268.902_y3365299.458.png,EPSG:32650,199
q_001,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135154_0001_V.JPG,ready,s200_x254311.063_y3364816.491,19,0.677420,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364816.491.png,EPSG:32650,199
q_001,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135154_0001_V.JPG,ready,s200_x254461.063_y3364816.491,20,0.675596,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364816.491.png,EPSG:32650,199
q_002,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135215_0005_V.JPG,ready,s500_x254158.067_y3364678.442,1,0.662438,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254158.067_y3364678.442.png,EPSG:32650,199
q_002,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135215_0005_V.JPG,ready,s300_x254133.067_y3364578.442,2,0.651210,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254133.067_y3364578.442.png,EPSG:32650,199
q_002,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135215_0005_V.JPG,ready,s200_x254083.067_y3364528.442,3,0.644917,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254083.067_y3364528.442.png,EPSG:32650,199
q_002,DJI_202510311347_009_新建面状航线1,/mnt/d/aiproject/imagematch/new1output/query_reselect_2026-03-26_v2/query_inputs/images/DJI_202510311347_009_新建面状航线1/DJI_20251031135215_0005_V.JPG,ready,s700_x253883.067_y3364778.442,4,0.644400,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253883.067_y3364778.442.png,EPSG:32650,199
