query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_strict_truth_hit
q_011,s300_x254950.317_y3364170.530,1,0.9046697616577148,300.0,256,256,22,4,0.18181818181818182,0.0,0,-1.0,1.0,0.2818181818181818,0.5690909090909091,0,1
q_011,s300_x255992.683_y3363537.726,2,0.8906936049461365,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.7323517627976472,0.29666666666666663,0.47094070511905883,0,0
q_011,s500_x254825.317_y3364045.530,3,0.886581540107727,500.0,256,256,20,4,0.2,0.0,0,-1.0,0.6536042982425101,0.285,0.43244171929700403,0,1
q_011,s500_x253783.067_y3364678.442,4,0.8859636187553406,500.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.6417708905247129,0.29666666666666663,0.4347083562098851,0,0
q_011,s300_x254725.317_y3363945.530,5,0.8779276013374329,300.0,256,256,10,4,0.4,0.0,0,-1.0,0.4878783762651542,0.32,0.3871513505060617,0,0
q_011,s300_x255464.632_y3363324.598,6,0.8739224672317505,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.4111786722430283,0.3375,0.36697146889721133,0,0
q_011,s200_x254975.317_y3364345.530,7,0.8733786344528198,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.40076408634381144,0.29375,0.3365556345375246,0,0
q_011,s200_x254825.317_y3364045.530,8,0.8695768117904663,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.32795786681338096,0.29375,0.3074331467253524,0,0
q_011,s300_x255267.051_y3364542.665,9,0.866002082824707,300.0,256,256,16,4,0.25,0.0,0,-1.0,0.25950057015406147,0.29375,0.2800502280616246,0,0
q_011,s200_x254975.317_y3364195.530,10,0.8635036945343018,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.2116555698744063,0.32,0.27666222794976253,0,1
q_011,s500_x255867.683_y3363412.726,11,0.8631263971328735,500.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.2044301940806708,0.29666666666666663,0.2597720776322683,0,0
q_011,s200_x253810.673_y3365746.519,12,0.8565912842750549,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.07928052150548066,0.2911764705882353,0.20641809095513344,0,0
q_011,s200_x254675.317_y3364045.530,13,0.8557530045509338,200.0,256,256,21,4,0.19047619047619047,0.0,0,-1.0,0.06322717471826171,0.2833333333333333,0.19529086988730468,0,0
