query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_strict_truth_hit
q_011,17,13,s200_x254675.317_y3364045.530,0.8557530045509338,200.0,254675.31714087684,3364045.5298480103,21,4,0.19047619047619047,0.0,0,-1.0,0.06322717471826171,0.2833333333333333,0.19529086988730468,0,0
q_011,18,20,s700_x253883.067_y3364778.442,0.8524513840675354,700.0,253883.06710738334,3364778.4419510043,11,4,0.36363636363636365,0.0,0,-1.0,0.0,0.3136363636363636,0.18818181818181814,0,0
q_011,19,19,s500_x255325.925_y3363190.564,0.8529912233352661,500.0,255325.9253598808,3363190.5643426827,13,4,0.3076923076923077,0.0,0,-1.0,0.010338108777861357,0.3038461538461539,0.18644293581883686,0,0
q_011,20,18,s200_x254675.317_y3363895.530,0.8531176447868347,200.0,254675.31714087684,3363895.5298480103,14,4,0.2857142857142857,0.0,0,-1.0,0.01275912332107036,0.3,0.18510364932842813,0,0
q_012,1,3,s500_x254672.293_y3364057.454,0.7765514254570007,500.0,254672.29280875245,3364057.454095203,4,4,1.0,0.0,0,-1.0,0.8942158444949272,0.45,0.6276863377979709,0,0
q_012,2,1,s300_x254739.058_y3364779.565,0.7814585566520691,300.0,254739.0576404855,3364779.5652137767,12,4,0.3333333333333333,0.0,0,-1.0,1.0,0.33333333333333337,0.6000000000000001,0,0
q_012,3,4,s700_x254397.293_y3364157.454,0.7759438753128052,700.0,254397.29280875245,3364157.454095203,9,4,0.4444444444444444,0.0,0,-1.0,0.8811187463380036,0.3527777777777778,0.5641141652018682,0,0
q_012,4,7,s300_x254422.293_y3363957.454,0.7732452154159546,300.0,254422.29280875245,3363957.454095203,10,4,0.4,0.0,0,-1.0,0.8229431144187577,0.34500000000000003,0.5361772457675031,0,0
q_012,5,2,s200_x254447.293_y3364057.454,0.7770859003067017,200.0,254447.29280875245,3364057.454095203,24,5,0.20833333333333334,1.1051347255706787,0,-1.0,0.9057376417256869,0.2864583333333333,0.5341700566902747,0,0
q_012,6,6,s200_x254297.293_y3364057.454,0.77424156665802,200.0,254297.29280875245,3364057.454095203,14,4,0.2857142857142857,0.0,0,-1.0,0.8444216872423753,0.325,0.5327686748969502,0,0
q_012,7,5,s500_x254839.058_y3364654.565,0.7743065357208252,500.0,254839.0576404855,3364654.5652137767,20,4,0.2,0.0,0,-1.0,0.8458222402680838,0.31,0.5243288961072335,0,1
q_012,8,8,s300_x254739.058_y3364554.565,0.766625165939331,300.0,254739.0576404855,3364554.5652137767,12,4,0.3333333333333333,0.0,0,-1.0,0.6802331856542253,0.33333333333333337,0.4720932742616901,0,0
q_012,9,9,s700_x254939.058_y3364754.565,0.7646136283874512,700.0,254939.0576404855,3364754.5652137767,9,4,0.4444444444444444,0.0,0,-1.0,0.6368700081206378,0.3527777777777778,0.4664146699149218,0,1
q_012,10,10,s300_x254422.293_y3364182.454,0.7643367052078247,300.0,254422.29280875245,3364182.454095203,15,4,0.26666666666666666,0.0,0,-1.0,0.6309003114624343,0.32166666666666666,0.44536012458497376,0,0
q_012,11,11,s500_x254297.293_y3364057.454,0.7598518133163452,500.0,254297.29280875245,3364057.454095203,8,4,0.5,0.0,0,-1.0,0.534218465713434,0.3625,0.4311873862853736,0,0
q_012,12,12,s300_x254766.545_y3365997.637,0.7597053050994873,300.0,254766.5454075462,3365997.637183411,18,5,0.2777777777777778,0.7687227725982666,0,-1.0,0.5310601543949097,0.3214417179947216,0.40528909255479684,0,0
q_012,13,13,s200_x254675.317_y3364345.530,0.7542375326156616,200.0,254675.31714087684,3364345.5298480103,12,4,0.3333333333333333,0.0,0,-1.0,0.41319012571569547,0.33333333333333337,0.3652760502862782,0,0
