query_id,flight_id,candidate_count,scored_candidate_count,best_candidate_id,best_score,best_score_rank,best_status,best_bucket,best_inlier_count,best_inlier_ratio,best_reproj_error,best_pose_penalty,best_coverage_bbox_area_px2,best_elevation_span_m,best_rvec,best_tvec,best_camera_center_x,best_camera_center_y,best_camera_center_z,score_gap_to_second
q_018,DJI_202510311347_009_新建面状航线1,20,20,s300_x254436.063_y3364791.491,0.559688,1,ok,applicable_success,948.000000,0.474000,4.542920,0.000000,7822324.414219,9.724741,"[-0.7830218380511232, 3.0360220343746853, 0.028220799730029483]","[1850193.0230255264, -2821703.5696124556, -50477.29685665449]",254426.978585,3364972.505390,406.513454,0.023353
q_019,DJI_202510311347_009_新建面状航线1,20,20,s700_x254411.063_y3364766.491,0.524076,1,ok,applicable_success,652.000000,0.326000,4.588433,0.000000,16228155.589583,18.200141,"[-0.7857934657957492, 3.0309903956457807, 0.010033373134974306]","[1857287.2906638638, -2817340.6348265163, -8733.660782207224]",254490.167858,3364852.923939,405.287447,0.004867
q_020,DJI_202510311347_009_新建面状航线1,20,20,s500_x254825.317_y3364045.530,0.596036,1,ok,applicable_success,786.000000,0.393000,4.590913,0.000000,13232685.994162,12.705470,"[-3.036370998005419, -0.7514596124440784, -0.010608487911865968]","[-1794665.317067945, 2856570.300322357, 36815.3075864358]",255006.751525,3364096.348104,406.441535,0.299305
q_021,DJI_202510311413_010_新建面状航线1,20,20,s500_x254825.317_y3364045.530,0.546589,1,ok,applicable_success,1030.000000,0.515000,4.347002,0.000000,13654894.642281,7.824403,"[-3.040414573793702, -0.7213857480560916, -0.010686550901863693]","[-1739183.232895823, 2890572.7144141276, 47239.941470035476]",254989.705719,3364131.482657,405.392268,0.303433
q_022,DJI_202510311413_010_新建面状航线1,20,20,s500_x254825.317_y3364045.530,0.649957,1,ok,applicable_success,1030.000000,0.515000,4.279820,0.000000,14361406.628910,11.224065,"[-3.0415243223099515, -0.74181854400988, 0.0024448706655354415]","[-1775148.385007967, 2868853.936843218, 37036.56187733234]",254955.474693,3364200.343125,404.836144,0.260710
q_023,DJI_202510311413_010_新建面状航线1,20,20,s700_x254925.317_y3364145.530,0.586368,1,ok,applicable_success,930.000000,0.465000,4.587030,0.000000,18264181.183019,12.238660,"[-3.03972305892118, -0.7534733157567702, -0.00442332720469435]","[-1796707.0225429595, 2855632.893675674, 29059.738797139493]",254888.478803,3364323.336947,405.666438,0.136918
q_024,DJI_202510311413_010_新建面状航线1,20,20,s300_x254739.058_y3364554.565,0.543357,1,ok,applicable_success,1051.000000,0.525500,4.517342,0.000000,11432743.397134,14.640303,"[3.039952862538372, 0.7879458125315673, -0.024613439216628296]","[-1856950.146826838, 2817237.195017203, 14034.09164060935]",254760.923919,3364577.673819,406.199939,0.005615
q_025,DJI_202510311413_010_新建面状航线1,20,20,s300_x254449.835_y3365175.528,0.591851,1,ok,applicable_success,874.000000,0.437000,4.722232,0.000000,10549810.792170,16.736339,"[0.7999900007437643, -3.02063665794848, -0.043063588509716234]","[1885615.2085757419, -2796918.834934253, -105729.27236718417]",254525.414448,3365218.419208,409.244324,0.110139
q_026,DJI_202510311413_010_新建面状航线1,20,20,s300_x254449.835_y3365175.528,0.495522,1,ok,applicable_success,601.000000,0.300500,4.719917,0.000000,8264595.504857,13.669677,"[-0.8069976363420228, 3.029684668461693, 0.03203914613769861]","[1894797.605681695, -2791971.3183967103, -57911.98973020909]",254596.385284,3365099.719772,405.449988,0.030704
q_027,DJI_202510311413_010_新建面状航线1,20,20,s300_x254436.063_y3364791.491,0.545712,1,ok,applicable_success,569.000000,0.284500,4.823185,0.000000,5740456.310062,8.905499,"[-0.8175958357635131, 3.00200023814949, -0.02119624393716446]","[1924559.504672105, -2770858.9123999104, 77803.5814150687]",254697.524227,3364932.511681,399.643608,0.078926
q_028,DJI_202510311413_010_新建面状航线1,20,20,s700_x254939.058_y3364754.565,0.515677,1,ok,applicable_success,668.000000,0.334000,5.043830,0.000000,20392946.558263,14.684655,"[-0.8143511039627997, 3.02429451877125, 0.032945220351722614]","[1909973.3970560422, -2781027.163374268, -55998.96760515855]",254881.111887,3364562.645980,406.615882,0.003904
q_029,DJI_202510311413_010_新建面状航线1,20,20,s200_x255203.340_y3364183.631,0.529476,1,ok,applicable_success,1074.000000,0.537000,4.254175,0.000000,4777743.829900,9.693648,"[-3.0251911986018607, -0.7679477720216761, 0.00406393128504813]","[-1828646.4208372857, 2834521.81086175, 68597.57070790646]",255179.592293,3364231.036057,408.787847,0.010828
q_030,DJI_202510311413_010_新建面状航线1,20,20,s500_x254825.317_y3364045.530,0.404549,1,ok,applicable_success,637.000000,0.318500,4.728610,0.000000,4646890.248000,10.926095,"[-3.026588899687765, -0.7776751706568277, 0.008020931457867884]","[-1845091.0950664552, 2824195.9348205947, 59258.01611740092]",255115.555387,3364353.018058,403.867539,0.052883
q_031,DJI_202510311413_010_新建面状航线1,20,20,s300_x255267.051_y3364542.665,0.446780,1,ok,applicable_success,339.000000,0.169500,5.067599,0.000000,6157652.663417,15.142324,"[3.0226352016632108, 0.7906730339273211, 0.04171460577181338]","[-1868576.4787597994, 2808227.532888383, -83069.90236770555]",255041.675580,3364457.478531,401.249703,0.068094
q_032,DJI_202510311413_010_新建面状航线1,20,20,s300_x254752.800_y3365163.601,0.557353,1,ok,applicable_success,748.000000,0.374000,3.914494,0.000000,9444096.157639,12.796526,"[-3.034038601731833, -0.8138875202986416, 0.0052434301580479795]","[-1904710.6390727798, 2785818.641734166, 5036.68967715449]",254724.570993,3365092.676248,405.796588,0.032281
q_033,DJI_202510311413_010_新建面状航线1,20,20,s300_x254752.800_y3365163.601,0.580205,1,ok,applicable_success,759.000000,0.379500,4.280573,0.000000,9747246.829118,12.904867,"[-0.7824881112616792, 3.025021503113683, 0.04134152885266915]","[1854922.0245255905, -2818623.2772546997, -65872.4119547629]",254765.771150,3365234.955758,406.455336,0.148275
q_034,DJI_202510311413_010_新建面状航线1,20,20,s700_x254952.800_y3365363.601,0.431040,1,ok,applicable_success,238.000000,0.119000,4.940777,0.000000,9611188.744800,13.941883,"[-0.7824906174861, 3.0182607995906134, 0.09254625452688481]","[1858209.415680613, -2812179.294409667, -164791.9692755225]",254867.991593,3365039.844985,397.609874,0.120398
q_035,DJI_202510311413_010_新建面状航线1,20,20,s200_x254839.058_y3364954.565,0.483002,1,ok,applicable_success,422.000000,0.211000,4.600811,0.000000,4361518.753995,7.180756,"[0.7939101717551501, -2.99817805191367, -0.07999689670967104]","[1881517.3342513607, -2793742.3730704268, -207084.14071962988]",254881.809405,3364969.964178,413.433358,0.405504
q_036,DJI_202510311413_010_新建面状航线1,20,20,s300_x255267.051_y3364542.665,0.535456,1,ok,applicable_success,431.000000,0.215500,4.988375,0.000000,9344606.541257,15.053021,"[0.8221818350700739, -3.0175324682358955, -0.070792408575616]","[1924653.1424106818, -2766773.1202837727, -158416.92858254022]",255184.202670,3364416.740423,400.555115,0.430076
q_037,DJI_202510311413_010_新建面状航线1,20,20,s300_x255253.340_y3364158.631,0.539425,1,ok,applicable_success,616.000000,0.308000,4.953999,0.000000,9757739.654814,12.961462,"[-0.8043575710960169, 3.0102261013336338, 0.056318294920930836]","[1900007.4102816584, -2786715.0946213147, -86506.43929673717]",255295.406504,3364240.870132,406.088500,0.072221
q_038,DJI_202510311413_010_新建面状航线1,20,20,s500_x255367.051_y3364642.665,0.588302,1,ok,applicable_success,545.000000,0.272500,4.086013,0.000000,6855800.270765,13.965555,"[-3.0294791992660763, -0.785120122487413, -0.046133679245802854]","[-1857346.959322485, 2817202.448322453, 5567.3561309023125]",255150.114767,3364713.451980,403.224667,0.245390
q_039,DJI_202510311413_010_新建面状航线1,20,20,s200_x254839.058_y3364954.565,0.334180,1,ok,applicable_success,540.000000,0.270000,4.964429,0.000000,3159245.284509,7.225833,"[-3.0316159761620165, -0.7745894355464676, 0.03031569256044673]","[-1837255.8776348573, 2830067.425450416, 61096.924227525815]",254997.106643,3365040.852457,404.411042,0.087931
q_040,DJI_202510311413_010_新建面状航线1,20,20,s200_x254702.800_y3365263.601,0.368121,1,ok,applicable_success,656.000000,0.328000,4.343117,0.000000,4912571.131581,9.491159,"[-2.9633352683493683, -0.8062346275810395, -0.06069736229594328]","[-1926469.024399709, 2765439.864417861, 178045.59660155585]",254804.420858,3365370.012871,404.634668,0.046174
