query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_001,41,46,s300_x254238.610_y3366009.565,0.6500225067138672,300.0,254238.6099540508,3366009.565271766,9,4,0.4444444444444444,0.0,0,-1.0,0.03444790749607251,0.3527777777777778,0.2254458296650957,0,0
q_001,42,39,s200_x253241.241_y3364231.380,0.6544583439826965,200.0,253241.240806092,3364231.379625299,19,4,0.21052631578947367,0.0,0,-1.0,0.09505710234607043,0.3118421052631579,0.22512810409632292,0,0
q_001,43,44,s200_x254324.835_y3365275.528,0.6514223217964172,200.0,254324.83531152448,3365275.5278006354,22,5,0.22727272727272727,0.3147904872894287,0,-1.0,0.05357432263497418,0.3385141821834203,0.22453823836404185,0,0
q_001,44,42,s300_x253710.673_y3365796.519,0.65284663438797,300.0,253710.6733898759,3365796.519046808,19,4,0.21052631578947367,0.0,0,-1.0,0.07303546021892965,0.3118421052631579,0.21631944724546662,0,0
q_001,45,43,s300_x254449.835_y3365400.528,0.6522666215896606,300.0,254449.83531152448,3365400.5278006354,17,4,0.23529411764705882,0.0,0,-1.0,0.0651104380466217,0.3161764705882353,0.21575005757158985,0,0
q_001,46,45,s300_x253921.869_y3365187.480,0.6505581736564636,300.0,253921.86911584332,3365187.480292981,14,4,0.2857142857142857,0.0,0,-1.0,0.04176700874594729,0.325,0.21170680349837892,0,1
q_001,47,47,s200_x254675.317_y3364195.530,0.6496906876564026,200.0,254675.31714087684,3364195.5298480103,14,4,0.2857142857142857,0.0,0,-1.0,0.029914087905769524,0.325,0.20696563516230781,0,0
q_001,48,48,s700_x255494.480_y3365960.735,0.6489753723144531,700.0,255494.479752744,3365960.7347813593,14,4,0.2857142857142857,0.0,0,-1.0,0.020140355392166843,0.325,0.20305614215686674,0,0
q_001,49,49,s200_x254297.293_y3364057.454,0.6483300924301147,200.0,254297.29280875245,3364057.454095203,13,4,0.3076923076923077,0.0,0,-1.0,0.01132355444289073,0.32884615384615384,0.20183711408484858,0,0
q_001,50,37,s200_x253568.902_y3365149.458,0.6564674377441406,200.0,253568.9018066581,3365149.4584696507,5,0,0.0,,0,-1.0,0.12250841488969226,0.0,0.049003365955876906,0,1
q_002,1,2,s300_x253696.869_y3365187.480,0.8522040843963623,300.0,253696.86911584332,3365187.480292981,11,4,0.36363636363636365,0.0,0,-1.0,0.991216960601983,0.3386363636363637,0.5996686024226114,0,1
q_002,2,1,s300_x255992.683_y3363312.726,0.8528394103050232,300.0,255992.68346681632,3363312.725988563,13,4,0.3076923076923077,0.0,0,-1.0,1.0,0.32884615384615384,0.5973076923076923,0,0
q_002,3,3,s200_x253933.067_y3364978.442,0.8448837399482727,200.0,253933.06710738334,3364978.4419510043,22,5,0.22727272727272727,0.7875159382820129,0,-1.0,0.890017131005637,0.32429592335430635,0.5505844064148386,0,1
q_002,4,7,s200_x253905.470_y3363310.367,0.8282750248908997,200.0,253905.4698876719,3363310.3665024354,21,5,0.23809523809523808,0.5847972631454468,0,-1.0,0.6604105673337514,0.3366092125864283,0.46612975448535754,0,0
q_002,5,4,s200_x253810.673_y3365746.519,0.8315526247024536,200.0,253810.6733898759,3365746.519046808,23,4,0.17391304347826086,0.0,0,-1.0,0.7057216240424065,0.30543478260869567,0.46554951918218,0,0
q_002,6,5,s200_x256017.683_y3363412.726,0.8288541436195374,200.0,256017.68346681632,3363412.725988563,26,4,0.15384615384615385,0.0,0,-1.0,0.6684165726617496,0.30192307692307696,0.448520475218546,0,0
q_002,7,6,s300_x253908.067_y3365028.442,0.8285543918609619,300.0,253908.06710738334,3365028.4419510043,24,4,0.16666666666666666,0.0,0,-1.0,0.6642726656223812,0.3041666666666667,0.4482090662489525,0,1
q_002,8,9,s200_x253783.067_y3364828.442,0.8257020115852356,200.0,253783.06710738334,3364828.4419510043,25,5,0.2,0.6914068460464478,0,-1.0,0.6248400405738681,0.32446301849289805,0.4446138273252861,0,1
q_002,9,8,s200_x255717.683_y3363262.726,0.8261274099349976,200.0,255717.68346681632,3363262.725988563,20,4,0.2,0.0,0,-1.0,0.6307209442405954,0.31,0.4382883776962382,0,0
q_002,10,10,s200_x254188.610_y3365734.565,0.8210709691047668,200.0,254188.6099540508,3365734.565271766,16,4,0.25,0.0,0,-1.0,0.560818366020127,0.31875000000000003,0.41557734640805083,0,0
q_002,11,12,s300_x255992.683_y3363537.726,0.8195186853408813,300.0,255992.68346681632,3363537.725988563,13,4,0.3076923076923077,0.0,0,-1.0,0.539358876852048,0.32884615384615384,0.4130512430485115,0,0
q_002,12,11,s500_x253783.067_y3364678.442,0.8196203708648682,500.0,253783.06710738334,3364678.4419510043,16,4,0.25,0.0,0,-1.0,0.54076462459696,0.31875000000000003,0.407555849838784,0,1
q_002,13,13,s300_x253908.067_y3364803.442,0.8132582306861877,300.0,253908.06710738334,3364803.4419510043,11,4,0.36363636363636365,0.0,0,-1.0,0.45281145428971425,0.3386363636363637,0.38430639989770393,0,1
q_002,14,14,s200_x255353.340_y3364033.631,0.8110494613647461,200.0,255353.3403633765,3364033.6312788753,28,4,0.14285714285714285,0.0,0,-1.0,0.42227640494434276,0.3,0.3489105619777371,0,0
q_002,15,18,s700_x253883.067_y3364778.442,0.8065454959869385,700.0,253883.06710738334,3364778.4419510043,23,5,0.21739130434782608,0.4519844055175781,0,-1.0,0.36001150307064417,0.33981234950907585,0.34789201093370314,0,1
q_002,16,15,s500_x253783.067_y3365053.442,0.8082107305526733,500.0,253783.06710738334,3365053.4419510043,16,4,0.25,0.0,0,-1.0,0.3830324763985171,0.31875000000000003,0.3444629905594069,0,1
q_002,17,16,s200_x255489.632_y3363424.598,0.8072782754898071,200.0,255489.63173593904,3363424.597604262,15,4,0.26666666666666666,0.0,0,-1.0,0.3701417860577181,0.32166666666666666,0.3410567144230872,0,0
q_002,18,21,s300_x254977.800_y3365163.601,0.8056746125221252,300.0,254977.80039608278,3365163.6009922293,13,4,0.3076923076923077,0.0,0,-1.0,0.34797200699742664,0.32884615384615384,0.33649649510666296,0,0
q_002,19,17,s200_x255867.683_y3363562.726,0.8065565228462219,200.0,255867.68346681632,3363562.725988563,16,4,0.25,0.0,0,-1.0,0.3601639434767454,0.31875000000000003,0.33531557739069817,0,0
q_002,20,19,s200_x254338.610_y3365734.565,0.8058767318725586,200.0,254338.6099540508,3365734.565271766,19,4,0.21052631578947367,0.0,0,-1.0,0.35076619844115264,0.3118421052631579,0.3274117425343558,0,0
q_002,21,20,s300_x254238.610_y3365784.565,0.8058103322982788,300.0,254238.6099540508,3365784.565271766,22,4,0.18181818181818182,0.0,0,-1.0,0.34984825999576463,0.3068181818181818,0.324030213089215,0,0
q_002,22,22,s200_x255002.800_y3365263.601,0.8031898140907288,200.0,255002.80039608278,3365263.6009922293,14,4,0.2857142857142857,0.0,0,-1.0,0.3136210034863533,0.325,0.32044840139454134,0,0
q_002,23,23,s200_x254852.800_y3365263.601,0.8027858138084412,200.0,254852.80039608278,3365263.6009922293,14,4,0.2857142857142857,0.0,0,-1.0,0.30803591660768187,0.325,0.3182143666430728,0,0
q_002,24,24,s200_x254161.063_y3364666.491,0.8012477159500122,200.0,254161.06292971745,3364666.490741796,17,4,0.23529411764705882,0.0,0,-1.0,0.28677253996204644,0.3161764705882353,0.30441489833775975,0,0
q_002,25,26,s300_x255267.051_y3364542.665,0.7987295389175415,300.0,255267.05124207112,3364542.665366566,11,4,0.36363636363636365,0.0,0,-1.0,0.25196009522169366,0.3386363636363637,0.30396585627049566,0,0
q_002,26,27,s200_x255867.683_y3363262.726,0.7982170581817627,200.0,255867.68346681632,3363262.725988563,15,5,0.3333333333333333,0.8702259063720703,0,-1.0,0.24487532434786408,0.3386053962025694,0.3011133674606873,0,0
q_002,27,25,s200_x254474.835_y3365425.528,0.8008180856704712,200.0,254474.83531152448,3365425.5278006354,19,4,0.21052631578947367,0.0,0,-1.0,0.28083313213946404,0.3118421052631579,0.2994385160136804,0,0
q_002,28,28,s300_x255464.632_y3363324.598,0.7967511415481567,300.0,255464.63173593904,3363324.597604262,15,4,0.26666666666666666,0.0,0,-1.0,0.22460981436054545,0.32166666666666666,0.2828439257442181,0,0
q_002,29,29,s200_x253933.067_y3364678.442,0.7951760292053223,200.0,253933.06710738334,3364678.4419510043,14,4,0.2857142857142857,0.0,0,-1.0,0.202834732351727,0.325,0.2761338929406908,0,0
q_002,30,31,s200_x255339.632_y3363274.598,0.7946850657463074,200.0,255339.63173593904,3363274.597604262,13,4,0.3076923076923077,0.0,0,-1.0,0.19604742627034358,0.32884615384615384,0.27572666281582975,0,0
q_002,31,32,s200_x254311.063_y3364816.491,0.7943371534347534,200.0,254311.06292971745,3364816.490741796,13,4,0.3076923076923077,0.0,0,-1.0,0.1912377254573006,0.32884615384615384,0.2738027824906125,0,0
q_002,32,30,s200_x255016.545_y3366022.637,0.7948349714279175,200.0,255016.5454075462,3366022.637183411,17,4,0.23529411764705882,0.0,0,-1.0,0.19811979179112532,0.3161764705882353,0.2689537990693913,0,0
q_002,33,37,s200_x254839.058_y3364954.565,0.7888703942298889,200.0,254839.0576404855,3364954.5652137767,17,5,0.29411764705882354,0.3354499936103821,0,-1.0,0.11566271612547575,0.35922910402429054,0.2618025488647646,0,0
q_002,34,39,s200_x253377.414_y3363772.341,0.7883148193359375,200.0,253377.41371175498,3363772.340820132,8,4,0.5,0.0,0,-1.0,0.1079821916645586,0.3625,0.2606928766658234,0,0
q_002,35,33,s200_x256031.362_y3364021.758,0.7911156415939331,200.0,256031.36247863463,3364021.758387413,12,4,0.3333333333333333,0.0,0,-1.0,0.14670205481427404,0.33333333333333337,0.2586808219257096,0,0
q_002,36,35,s300_x254922.843_y3363177.460,0.7903172373771667,300.0,254922.8429101142,3363177.4603543547,22,5,0.22727272727272727,0.47797784209251404,0,-1.0,0.13566454541034897,0.3402055858965988,0.2583891697020989,0,0
q_002,37,46,s200_x256017.683_y3363262.726,0.7841699719429016,200.0,256017.68346681632,3363262.725988563,11,5,0.45454545454545453,0.35489824414253235,0,-1.0,0.05068190301658963,0.3863043676787085,0.25205538181386095,0,0
q_002,38,34,s200_x253105.070_y3364840.419,0.7910873293876648,200.0,253105.07017110073,3364840.4188417904,16,4,0.25,0.0,0,-1.0,0.14631065377158164,0.31875000000000003,0.24977426150863266,0,0
q_002,39,38,s500_x253643.902_y3365299.458,0.7887283563613892,500.0,253643.9018066581,3365299.4584696507,12,4,0.3333333333333333,0.0,0,-1.0,0.11369911889445274,0.33333333333333337,0.24547964755778112,0,1
q_002,40,36,s200_x255867.683_y3363412.726,0.7893800735473633,200.0,255867.68346681632,3363412.725988563,15,4,0.26666666666666666,0.0,0,-1.0,0.1227087588961337,0.32166666666666666,0.24208350355845346,0,0
q_002,41,41,s200_x253646.869_y3365137.480,0.7871370911598206,200.0,253646.86911584332,3365137.480292981,17,4,0.23529411764705882,0.0,0,-1.0,0.09170073229075082,0.3161764705882353,0.22638617526924149,0,1
q_002,42,40,s200_x254675.317_y3364195.530,0.787613034248352,200.0,254675.31714087684,3364195.5298480103,23,4,0.17391304347826086,0.0,0,-1.0,0.09828038981895848,0.30543478260869567,0.22257302549280078,0,0
q_002,43,43,s300_x255492.051_y3364542.665,0.7854536771774292,300.0,255492.05124207112,3364542.665366566,14,4,0.2857142857142857,0.0,0,-1.0,0.06842843829335961,0.325,0.22237137531734386,0,0
q_002,44,45,s200_x255244.480_y3365860.735,0.7846252918243408,200.0,255244.479752744,3365860.7347813593,16,4,0.25,0.0,0,-1.0,0.05697645578527821,0.31875000000000003,0.2140405823141113,0,0
q_002,45,44,s200_x254174.835_y3365575.528,0.7847214937210083,200.0,254174.83531152448,3365575.5278006354,19,4,0.21052631578947367,0.0,0,-1.0,0.05830639532823716,0.3118421052631579,0.2104278212891896,0,0
q_002,46,42,s300_x254238.610_y3366009.565,0.7855886816978455,300.0,254238.6099540508,3366009.565271766,24,5,0.20833333333333334,1.4591985940933228,0,-1.0,0.07029480326535589,0.2864583333333333,0.19999292130614232,0,0
q_002,47,49,s200_x255367.051_y3364492.665,0.7809284925460815,200.0,255367.05124207112,3364492.665366566,13,4,0.3076923076923077,0.0,0,-1.0,0.005870191638190524,0.32884615384615384,0.1996557689629685,0,0
q_002,48,47,s200_x253783.067_y3364678.442,0.7825026512145996,200.0,253783.06710738334,3364678.4419510043,22,4,0.18181818181818182,0.0,0,-1.0,0.027632089611886727,0.3068181818181818,0.19514374493566378,0,0
q_002,49,48,s300_x255767.683_y3363312.726,0.7809766530990601,300.0,255767.68346681632,3363312.725988563,20,4,0.2,0.0,0,-1.0,0.006535985411865137,0.31,0.18861439416474604,0,0
q_002,50,50,s200_x253646.869_y3365287.480,0.7805038690567017,200.0,253646.86911584332,3365287.480292981,22,4,0.18181818181818182,0.0,0,-1.0,0.0,0.3068181818181818,0.18409090909090908,0,0
q_003,1,1,s200_x254675.317_y3364045.530,0.8577292561531067,200.0,254675.31714087684,3364045.5298480103,28,4,0.14285714285714285,0.0,0,-1.0,1.0,0.3,0.5800000000000001,0,0
q_003,2,3,s300_x254725.317_y3364170.530,0.824874997138977,300.0,254725.31714087684,3364170.5298480103,16,5,0.3125,0.531764805316925,0,-1.0,0.6320886132980019,0.3600596546568023,0.46887123811328213,0,0
q_003,3,2,s300_x254964.058_y3364554.565,0.8261417150497437,300.0,254964.0576404855,3364554.5652137767,13,4,0.3076923076923077,0.0,0,-1.0,0.6462736826648067,0.32884615384615384,0.455817165373615,0,0
q_003,4,5,s300_x255267.051_y3364542.665,0.8220876455307007,300.0,255267.05124207112,3364542.665366566,10,4,0.4,0.0,0,-1.0,0.6008750529804198,0.34500000000000003,0.44735002119216793,0,0
q_003,5,4,s200_x254675.317_y3364195.530,0.8244737982749939,200.0,254675.31714087684,3364195.5298480103,16,4,0.25,0.0,0,-1.0,0.627595873701354,0.31875000000000003,0.44228834948054163,0,0
q_003,6,7,s200_x254989.058_y3364654.565,0.8120648860931396,200.0,254989.0576404855,3364654.5652137767,18,5,0.2777777777777778,0.9457062482833862,0,-1.0,0.4886373269167231,0.3387043707706344,0.39867755322906995,0,0
q_003,7,6,s300_x254739.058_y3365004.565,0.8133866786956787,300.0,254739.0576404855,3365004.5652137767,19,5,0.2631578947368421,1.2497767210006714,0,-1.0,0.5034391384299106,0.32492241771736974,0.3963291060023861,0,0
q_003,8,9,s300_x253141.241_y3363981.380,0.8096506595611572,300.0,253141.240806092,3363981.379625299,17,5,0.29411764705882354,0.6944140791893005,0,-1.0,0.461602127893899,0.350839233895581,0.3951443914949082,0,0
q_003,9,8,s200_x254624.835_y3365275.528,0.8099990487098694,200.0,254624.83531152448,3365275.5278006354,10,4,0.4,0.0,0,-1.0,0.4655034891986691,0.34500000000000003,0.39320139567946766,0,0
q_003,10,10,s200_x254989.058_y3364954.565,0.8057268857955933,200.0,254989.0576404855,3364954.5652137767,9,4,0.4444444444444444,0.0,0,-1.0,0.41766258731340045,0.3527777777777778,0.37873170159202685,0,0
q_003,11,11,s500_x254852.800_y3365638.601,0.8010690212249756,500.0,254852.80039608278,3365638.6009922293,12,4,0.3333333333333333,0.0,0,-1.0,0.36550248799388596,0.33333333333333337,0.34620099519755443,0,0
q_003,12,12,s500_x254825.317_y3364420.530,0.8006270527839661,500.0,254825.31714087684,3364420.5298480103,13,4,0.3076923076923077,0.0,0,-1.0,0.3605531990161494,0.32884615384615384,0.3415289719141521,0,0
q_003,13,13,s700_x254925.317_y3364145.530,0.7974902391433716,700.0,254925.31714087684,3364145.5298480103,15,4,0.26666666666666666,0.0,0,-1.0,0.32542626293640015,0.32166666666666666,0.32317050517456003,0,0
q_003,14,14,s200_x255503.340_y3364183.631,0.7952718734741211,200.0,255503.3403633765,3364183.6312788753,12,4,0.3333333333333333,0.0,0,-1.0,0.30058436985839626,0.33333333333333337,0.3202337479433585,0,0
q_003,15,17,s300_x254674.835_y3365175.528,0.7920372486114502,300.0,254674.83531152448,3365175.5278006354,11,4,0.36363636363636365,0.0,0,-1.0,0.26436211574594765,0.3386363636363637,0.3089266644801973,0,0
q_003,16,15,s200_x255367.051_y3364492.665,0.7942846417427063,200.0,255367.05124207112,3364492.665366566,16,4,0.25,0.0,0,-1.0,0.28952906664352773,0.31875000000000003,0.3070616266574111,0,0
q_003,17,18,s500_x254699.835_y3365275.528,0.7902551293373108,500.0,254699.83531152448,3365275.5278006354,18,5,0.2777777777777778,0.7717940211296082,0,-1.0,0.2444054345395626,0.345123603980006,0.30483633620382866,0,0
q_003,18,22,s500_x255186.579_y3363436.495,0.7877210378646851,500.0,255186.57889737896,3363436.4948948845,8,4,0.5,0.0,0,-1.0,0.21602795363754385,0.3625,0.30391118145501755,0,0
q_003,19,20,s300_x253577.414_y3363372.341,0.7893667221069336,300.0,253577.41371175498,3363372.340820132,11,4,0.36363636363636365,0.0,0,-1.0,0.23445679634493508,0.3386363636363637,0.2969645367197923,0,0
q_003,20,19,s200_x253091.241_y3363931.380,0.789986252784729,200.0,253091.240806092,3363931.379625299,12,4,0.3333333333333333,0.0,0,-1.0,0.24139447802188635,0.33333333333333337,0.2965577912087546,0,0
q_003,21,23,s200_x254611.063_y3364816.491,0.7857319116592407,200.0,254611.06292971745,3364816.490741796,8,4,0.5,0.0,0,-1.0,0.19375314962338014,0.3625,0.29500125984935205,0,0
q_003,22,25,s200_x255217.051_y3364492.665,0.783674418926239,200.0,255217.05124207112,3364492.665366566,7,4,0.5714285714285714,0.0,0,-1.0,0.17071275768508104,0.375,0.2932851030740324,0,0
q_003,23,16,s300_x254752.800_y3365388.601,0.7920948266983032,300.0,254752.80039608278,3365388.6009922293,16,5,0.3125,2.0319275856018066,0,-1.0,0.2650068916262569,0.3046875,0.2888152566505028,0,0
q_003,24,21,s300_x254725.317_y3363945.530,0.7883524894714355,300.0,254725.31714087684,3363945.5298480103,14,4,0.2857142857142857,0.0,0,-1.0,0.22309912928557363,0.325,0.2842396517142295,0,0
q_003,25,29,s200_x253527.414_y3363322.341,0.7791263461112976,200.0,253527.41371175498,3363322.340820132,6,4,0.6666666666666666,0.0,0,-1.0,0.11978213783919983,0.39166666666666666,0.28291285513567993,0,0
q_003,26,31,s200_x254825.317_y3364345.530,0.7786601781845093,200.0,254825.31714087684,3364345.5298480103,6,4,0.6666666666666666,0.0,0,-1.0,0.11456185610017387,0.39166666666666666,0.28082474244006955,0,0
q_003,27,24,s200_x254474.835_y3365425.528,0.7846033573150635,200.0,254474.83531152448,3365425.5278006354,14,4,0.2857142857142857,0.0,0,-1.0,0.1811152753813756,0.325,0.26744611015255026,0,0
q_003,28,26,s300_x254449.835_y3365400.528,0.781032383441925,300.0,254449.83531152448,3365400.5278006354,13,4,0.3076923076923077,0.0,0,-1.0,0.1411264888749462,0.32884615384615384,0.2537582878576708,0,0
