query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,keypoints_query,keypoints_candidate,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_001,s300_x254224.835_y3365625.528,27,0.6614828109741211,300.0,256,256,12,5,0.4166666666666667,0.8991087079048157,0,-1.0,0.19103611663326228,0.3229166666666667,0.2701644466533049,0,0
q_001,s300_x253141.241_y3364206.380,28,0.6611696481704712,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.18675720732349907,0.32166666666666666,0.2677028829293996,0,0
q_001,s200_x255867.683_y3363262.726,29,0.6609371900558472,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.18358100893977683,0.31875000000000003,0.2646824035759107,0,0
q_001,s200_x253933.067_y3364678.442,30,0.6609320044517517,200.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.18351015528352457,0.39166666666666666,0.3084040621134098,0,1
q_001,s200_x254161.063_y3364666.491,31,0.6602670550346375,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.17442459908639504,0.33333333333333337,0.26976983963455803,0,0
q_001,s500_x254269.759_y3363214.382,32,0.6592666506767273,500.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.16075554429860173,0.32166666666666666,0.2573022177194407,0,0
q_001,s200_x253091.241_y3363931.380,33,0.6586698293685913,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.15260085855085542,0.32166666666666666,0.25404034342034215,0,0
q_001,s200_x253418.902_y3365149.458,34,0.6583114862442017,200.0,256,256,5,4,0.8,0.0,0,-1.0,0.1477046265808713,0.415,0.3080818506323485,0,1
q_001,s200_x253255.070_y3364990.419,35,0.6582844853401184,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.14733569892245435,0.33333333333333337,0.25893427956898174,0,0
q_001,s200_x255544.480_y3366010.735,36,0.6579999327659607,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.14344770633684154,0.3161764705882353,0.24708496488767778,0,0
q_001,s200_x253568.902_y3365149.458,37,0.6564674377441406,200.0,256,256,5,0,0.0,,0,-1.0,0.12250841488969226,0.0,0.049003365955876906,0,1
q_001,s300_x253393.902_y3365199.458,38,0.6546626091003418,300.0,256,256,18,4,0.2222222222222222,0.0,0,-1.0,0.0978480848745361,0.3138888888888889,0.22747256728314777,0,1
q_001,s200_x253241.241_y3364231.380,39,0.6544583439826965,200.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.09505710234607043,0.3118421052631579,0.22512810409632292,0,0
q_001,s700_x254438.610_y3365984.565,40,0.6537536978721619,700.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.08542914919418218,0.3386363636363637,0.2373534778594911,0,0
q_001,s300_x254394.759_y3363189.382,41,0.6533786058425903,300.0,256,256,4,4,1.0,0.0,0,-1.0,0.08030406805860167,0.45,0.3021216272234407,0,0
q_001,s300_x253710.673_y3365796.519,42,0.65284663438797,300.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.07303546021892965,0.3118421052631579,0.21631944724546662,0,0
q_001,s300_x254449.835_y3365400.528,43,0.6522666215896606,300.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.0651104380466217,0.3161764705882353,0.21575005757158985,0,0
q_001,s200_x254324.835_y3365275.528,44,0.6514223217964172,200.0,256,256,22,5,0.22727272727272727,0.3147904872894287,0,-1.0,0.05357432263497418,0.3385141821834203,0.22453823836404185,0,0
q_001,s300_x253921.869_y3365187.480,45,0.6505581736564636,300.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.04176700874594729,0.325,0.21170680349837892,0,1
q_001,s300_x254238.610_y3366009.565,46,0.6500225067138672,300.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.03444790749607251,0.3527777777777778,0.2254458296650957,0,0
q_001,s200_x254675.317_y3364195.530,47,0.6496906876564026,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.029914087905769524,0.325,0.20696563516230781,0,0
q_001,s700_x255494.480_y3365960.735,48,0.6489753723144531,700.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.020140355392166843,0.325,0.20305614215686674,0,0
q_001,s200_x254297.293_y3364057.454,49,0.6483300924301147,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.01132355444289073,0.32884615384615384,0.20183711408484858,0,0
q_001,s200_x254675.317_y3364345.530,50,0.6475013494491577,200.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.0,0.39166666666666666,0.235,0,0
q_002,s300_x255992.683_y3363312.726,1,0.8528394103050232,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,1.0,0.32884615384615384,0.5973076923076923,0,0
q_002,s300_x253696.869_y3365187.480,2,0.8522040843963623,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.991216960601983,0.3386363636363637,0.5996686024226114,0,1
q_002,s200_x253933.067_y3364978.442,3,0.8448837399482727,200.0,256,256,22,5,0.22727272727272727,0.7875159382820129,0,-1.0,0.890017131005637,0.32429592335430635,0.5505844064148386,0,1
q_002,s200_x253810.673_y3365746.519,4,0.8315526247024536,200.0,256,256,23,4,0.17391304347826086,0.0,0,-1.0,0.7057216240424065,0.30543478260869567,0.46554951918218,0,0
q_002,s200_x256017.683_y3363412.726,5,0.8288541436195374,200.0,256,256,26,4,0.15384615384615385,0.0,0,-1.0,0.6684165726617496,0.30192307692307696,0.448520475218546,0,0
q_002,s300_x253908.067_y3365028.442,6,0.8285543918609619,300.0,256,256,24,4,0.16666666666666666,0.0,0,-1.0,0.6642726656223812,0.3041666666666667,0.4482090662489525,0,1
q_002,s200_x253905.470_y3363310.367,7,0.8282750248908997,200.0,256,256,21,5,0.23809523809523808,0.5847972631454468,0,-1.0,0.6604105673337514,0.3366092125864283,0.46612975448535754,0,0
q_002,s200_x255717.683_y3363262.726,8,0.8261274099349976,200.0,256,256,20,4,0.2,0.0,0,-1.0,0.6307209442405954,0.31,0.4382883776962382,0,0
q_002,s200_x253783.067_y3364828.442,9,0.8257020115852356,200.0,256,256,25,5,0.2,0.6914068460464478,0,-1.0,0.6248400405738681,0.32446301849289805,0.4446138273252861,0,1
q_002,s200_x254188.610_y3365734.565,10,0.8210709691047668,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.560818366020127,0.31875000000000003,0.41557734640805083,0,0
q_002,s500_x253783.067_y3364678.442,11,0.8196203708648682,500.0,256,256,16,4,0.25,0.0,0,-1.0,0.54076462459696,0.31875000000000003,0.407555849838784,0,1
q_002,s300_x255992.683_y3363537.726,12,0.8195186853408813,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.539358876852048,0.32884615384615384,0.4130512430485115,0,0
q_002,s300_x253908.067_y3364803.442,13,0.8132582306861877,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.45281145428971425,0.3386363636363637,0.38430639989770393,0,1
q_002,s200_x255353.340_y3364033.631,14,0.8110494613647461,200.0,256,256,28,4,0.14285714285714285,0.0,0,-1.0,0.42227640494434276,0.3,0.3489105619777371,0,0
q_002,s500_x253783.067_y3365053.442,15,0.8082107305526733,500.0,256,256,16,4,0.25,0.0,0,-1.0,0.3830324763985171,0.31875000000000003,0.3444629905594069,0,1
q_002,s200_x255489.632_y3363424.598,16,0.8072782754898071,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.3701417860577181,0.32166666666666666,0.3410567144230872,0,0
q_002,s200_x255867.683_y3363562.726,17,0.8065565228462219,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.3601639434767454,0.31875000000000003,0.33531557739069817,0,0
q_002,s700_x253883.067_y3364778.442,18,0.8065454959869385,700.0,256,256,23,5,0.21739130434782608,0.4519844055175781,0,-1.0,0.36001150307064417,0.33981234950907585,0.34789201093370314,0,1
q_002,s200_x254338.610_y3365734.565,19,0.8058767318725586,200.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.35076619844115264,0.3118421052631579,0.3274117425343558,0,0
q_002,s300_x254238.610_y3365784.565,20,0.8058103322982788,300.0,256,256,22,4,0.18181818181818182,0.0,0,-1.0,0.34984825999576463,0.3068181818181818,0.324030213089215,0,0
q_002,s300_x254977.800_y3365163.601,21,0.8056746125221252,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.34797200699742664,0.32884615384615384,0.33649649510666296,0,0
q_002,s200_x255002.800_y3365263.601,22,0.8031898140907288,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.3136210034863533,0.325,0.32044840139454134,0,0
q_002,s200_x254852.800_y3365263.601,23,0.8027858138084412,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.30803591660768187,0.325,0.3182143666430728,0,0
q_002,s200_x254161.063_y3364666.491,24,0.8012477159500122,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.28677253996204644,0.3161764705882353,0.30441489833775975,0,0
q_002,s200_x254474.835_y3365425.528,25,0.8008180856704712,200.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.28083313213946404,0.3118421052631579,0.2994385160136804,0,0
q_002,s300_x255267.051_y3364542.665,26,0.7987295389175415,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.25196009522169366,0.3386363636363637,0.30396585627049566,0,0
q_002,s200_x255867.683_y3363262.726,27,0.7982170581817627,200.0,256,256,15,5,0.3333333333333333,0.8702259063720703,0,-1.0,0.24487532434786408,0.3386053962025694,0.3011133674606873,0,0
q_002,s300_x255464.632_y3363324.598,28,0.7967511415481567,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.22460981436054545,0.32166666666666666,0.2828439257442181,0,0
q_002,s200_x253933.067_y3364678.442,29,0.7951760292053223,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.202834732351727,0.325,0.2761338929406908,0,0
q_002,s200_x255016.545_y3366022.637,30,0.7948349714279175,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.19811979179112532,0.3161764705882353,0.2689537990693913,0,0
q_002,s200_x255339.632_y3363274.598,31,0.7946850657463074,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.19604742627034358,0.32884615384615384,0.27572666281582975,0,0
q_002,s200_x254311.063_y3364816.491,32,0.7943371534347534,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.1912377254573006,0.32884615384615384,0.2738027824906125,0,0
q_002,s200_x256031.362_y3364021.758,33,0.7911156415939331,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.14670205481427404,0.33333333333333337,0.2586808219257096,0,0
q_002,s200_x253105.070_y3364840.419,34,0.7910873293876648,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.14631065377158164,0.31875000000000003,0.24977426150863266,0,0
q_002,s300_x254922.843_y3363177.460,35,0.7903172373771667,300.0,256,256,22,5,0.22727272727272727,0.47797784209251404,0,-1.0,0.13566454541034897,0.3402055858965988,0.2583891697020989,0,0
q_002,s200_x255867.683_y3363412.726,36,0.7893800735473633,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.1227087588961337,0.32166666666666666,0.24208350355845346,0,0
q_002,s200_x254839.058_y3364954.565,37,0.7888703942298889,200.0,256,256,17,5,0.29411764705882354,0.3354499936103821,0,-1.0,0.11566271612547575,0.35922910402429054,0.2618025488647646,0,0
q_002,s500_x253643.902_y3365299.458,38,0.7887283563613892,500.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.11369911889445274,0.33333333333333337,0.24547964755778112,0,1
q_002,s200_x253377.414_y3363772.341,39,0.7883148193359375,200.0,256,256,8,4,0.5,0.0,0,-1.0,0.1079821916645586,0.3625,0.2606928766658234,0,0
q_002,s200_x254675.317_y3364195.530,40,0.787613034248352,200.0,256,256,23,4,0.17391304347826086,0.0,0,-1.0,0.09828038981895848,0.30543478260869567,0.22257302549280078,0,0
q_002,s200_x253646.869_y3365137.480,41,0.7871370911598206,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.09170073229075082,0.3161764705882353,0.22638617526924149,0,1
q_002,s300_x254238.610_y3366009.565,42,0.7855886816978455,300.0,256,256,24,5,0.20833333333333334,1.4591985940933228,0,-1.0,0.07029480326535589,0.2864583333333333,0.19999292130614232,0,0
q_002,s300_x255492.051_y3364542.665,43,0.7854536771774292,300.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.06842843829335961,0.325,0.22237137531734386,0,0
q_002,s200_x254174.835_y3365575.528,44,0.7847214937210083,200.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.05830639532823716,0.3118421052631579,0.2104278212891896,0,0
q_002,s200_x255244.480_y3365860.735,45,0.7846252918243408,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.05697645578527821,0.31875000000000003,0.2140405823141113,0,0
q_002,s200_x256017.683_y3363262.726,46,0.7841699719429016,200.0,256,256,11,5,0.45454545454545453,0.35489824414253235,0,-1.0,0.05068190301658963,0.3863043676787085,0.25205538181386095,0,0
q_002,s200_x253783.067_y3364678.442,47,0.7825026512145996,200.0,256,256,22,4,0.18181818181818182,0.0,0,-1.0,0.027632089611886727,0.3068181818181818,0.19514374493566378,0,0
q_002,s300_x255767.683_y3363312.726,48,0.7809766530990601,300.0,256,256,20,4,0.2,0.0,0,-1.0,0.006535985411865137,0.31,0.18861439416474604,0,0
q_002,s200_x255367.051_y3364492.665,49,0.7809284925460815,200.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.005870191638190524,0.32884615384615384,0.1996557689629685,0,0
q_002,s200_x253646.869_y3365287.480,50,0.7805038690567017,200.0,256,256,22,4,0.18181818181818182,0.0,0,-1.0,0.0,0.3068181818181818,0.18409090909090908,0,0
q_003,s200_x254675.317_y3364045.530,1,0.8577292561531067,200.0,256,256,28,4,0.14285714285714285,0.0,0,-1.0,1.0,0.3,0.5800000000000001,0,0
q_003,s300_x254964.058_y3364554.565,2,0.8261417150497437,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.6462736826648067,0.32884615384615384,0.455817165373615,0,0
q_003,s300_x254725.317_y3364170.530,3,0.824874997138977,300.0,256,256,16,5,0.3125,0.531764805316925,0,-1.0,0.6320886132980019,0.3600596546568023,0.46887123811328213,0,0
q_003,s200_x254675.317_y3364195.530,4,0.8244737982749939,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.627595873701354,0.31875000000000003,0.44228834948054163,0,0
q_003,s300_x255267.051_y3364542.665,5,0.8220876455307007,300.0,256,256,10,4,0.4,0.0,0,-1.0,0.6008750529804198,0.34500000000000003,0.44735002119216793,0,0
q_003,s300_x254739.058_y3365004.565,6,0.8133866786956787,300.0,256,256,19,5,0.2631578947368421,1.2497767210006714,0,-1.0,0.5034391384299106,0.32492241771736974,0.3963291060023861,0,0
q_003,s200_x254989.058_y3364654.565,7,0.8120648860931396,200.0,256,256,18,5,0.2777777777777778,0.9457062482833862,0,-1.0,0.4886373269167231,0.3387043707706344,0.39867755322906995,0,0
q_003,s200_x254624.835_y3365275.528,8,0.8099990487098694,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.4655034891986691,0.34500000000000003,0.39320139567946766,0,0
q_003,s300_x253141.241_y3363981.380,9,0.8096506595611572,300.0,256,256,17,5,0.29411764705882354,0.6944140791893005,0,-1.0,0.461602127893899,0.350839233895581,0.3951443914949082,0,0
q_003,s200_x254989.058_y3364954.565,10,0.8057268857955933,200.0,256,256,9,4,0.4444444444444444,0.0,0,-1.0,0.41766258731340045,0.3527777777777778,0.37873170159202685,0,0
q_003,s500_x254852.800_y3365638.601,11,0.8010690212249756,500.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.36550248799388596,0.33333333333333337,0.34620099519755443,0,0
q_003,s500_x254825.317_y3364420.530,12,0.8006270527839661,500.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.3605531990161494,0.32884615384615384,0.3415289719141521,0,0
q_003,s700_x254925.317_y3364145.530,13,0.7974902391433716,700.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.32542626293640015,0.32166666666666666,0.32317050517456003,0,0
q_003,s200_x255503.340_y3364183.631,14,0.7952718734741211,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.30058436985839626,0.33333333333333337,0.3202337479433585,0,0
q_003,s200_x255367.051_y3364492.665,15,0.7942846417427063,200.0,256,256,16,4,0.25,0.0,0,-1.0,0.28952906664352773,0.31875000000000003,0.3070616266574111,0,0
q_003,s300_x254752.800_y3365388.601,16,0.7920948266983032,300.0,256,256,16,5,0.3125,2.0319275856018066,0,-1.0,0.2650068916262569,0.3046875,0.2888152566505028,0,0
q_003,s300_x254674.835_y3365175.528,17,0.7920372486114502,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.26436211574594765,0.3386363636363637,0.3089266644801973,0,0
q_003,s500_x254699.835_y3365275.528,18,0.7902551293373108,500.0,256,256,18,5,0.2777777777777778,0.7717940211296082,0,-1.0,0.2444054345395626,0.345123603980006,0.30483633620382866,0,0
q_003,s200_x253091.241_y3363931.380,19,0.789986252784729,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.24139447802188635,0.33333333333333337,0.2965577912087546,0,0
q_003,s300_x253577.414_y3363372.341,20,0.7893667221069336,300.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.23445679634493508,0.3386363636363637,0.2969645367197923,0,0
q_003,s300_x254725.317_y3363945.530,21,0.7883524894714355,300.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.22309912928557363,0.325,0.2842396517142295,0,0
q_003,s500_x255186.579_y3363436.495,22,0.7877210378646851,500.0,256,256,8,4,0.5,0.0,0,-1.0,0.21602795363754385,0.3625,0.30391118145501755,0,0
q_003,s200_x254611.063_y3364816.491,23,0.7857319116592407,200.0,256,256,8,4,0.5,0.0,0,-1.0,0.19375314962338014,0.3625,0.29500125984935205,0,0
q_003,s200_x254474.835_y3365425.528,24,0.7846033573150635,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.1811152753813756,0.325,0.26744611015255026,0,0
q_003,s200_x255217.051_y3364492.665,25,0.783674418926239,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.17071275768508104,0.375,0.2932851030740324,0,0
q_003,s300_x254449.835_y3365400.528,26,0.781032383441925,300.0,256,256,13,4,0.3076923076923077,0.0,0,-1.0,0.1411264888749462,0.32884615384615384,0.2537582878576708,0,0
q_003,s300_x254674.835_y3365400.528,27,0.7806680202484131,300.0,256,256,5,0,0.0,,0,-1.0,0.1370462456489309,0.0,0.05481849825957236,0,0
q_003,s300_x254725.317_y3364395.530,28,0.7799778580665588,300.0,256,256,19,4,0.21052631578947367,0.0,0,-1.0,0.12931761219333932,0.3118421052631579,0.23883230803523048,0,0
q_003,s200_x253527.414_y3363322.341,29,0.7791263461112976,200.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.11978213783919983,0.39166666666666666,0.28291285513567993,0,0
q_003,s200_x255367.051_y3364642.665,30,0.7790927886962891,200.0,256,256,14,4,0.2857142857142857,0.0,0,-1.0,0.11940635231061378,0.325,0.2427625409242455,0,0
q_003,s200_x254825.317_y3364345.530,31,0.7786601781845093,200.0,256,256,6,4,0.6666666666666666,0.0,0,-1.0,0.11456185610017387,0.39166666666666666,0.28082474244006955,0,0
q_003,s200_x254147.293_y3364057.454,32,0.7776131629943848,200.0,256,256,12,4,0.3333333333333333,0.0,0,-1.0,0.10283708062034648,0.33333333333333337,0.24113483224813861,0,1
q_003,s700_x254952.800_y3365363.601,33,0.7774742245674133,700.0,256,256,11,4,0.36363636363636365,0.0,0,-1.0,0.1012812083874262,0.3386363636363637,0.2436943015367887,0,0
q_003,s500_x255367.051_y3364642.665,34,0.7773280143737793,500.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.09964390483214802,0.3161764705882353,0.2295634442858004,0,0
q_003,s200_x255016.545_y3366022.637,35,0.777103066444397,200.0,256,256,10,4,0.4,0.0,0,-1.0,0.09712487359789614,0.34500000000000003,0.24584994943915847,0,0
q_003,s300_x253605.070_y3364815.419,36,0.7756713628768921,300.0,256,256,3,0,0.0,,0,-1.0,0.08109224767136454,0.0,0.03243689906854582,0,0
q_003,s500_x254825.317_y3364045.530,37,0.7750961780548096,500.0,256,256,10,4,0.4,0.0,0,-1.0,0.07465116356682541,0.34500000000000003,0.23686046542673017,0,0
q_003,s300_x254964.058_y3365004.565,38,0.7744401097297668,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.06730432286851845,0.3625,0.2444217291474074,0,0
q_003,s200_x254461.063_y3364816.491,39,0.7737435698509216,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.05950427013839987,0.32166666666666666,0.21680170805535992,0,0
q_003,s200_x255353.340_y3364033.631,40,0.7731623649597168,200.0,256,256,7,4,0.5714285714285714,0.0,0,-1.0,0.052995771578466085,0.375,0.24619830863138642,0,0
q_003,s300_x254197.293_y3363957.454,41,0.7727360725402832,300.0,256,256,18,5,0.2777777777777778,0.578522801399231,0,-1.0,0.048222027172697815,0.352257392399678,0.23064324630888594,0,1
q_003,s300_x254711.579_y3363336.495,42,0.7727263569831848,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.04811322958626881,0.32166666666666666,0.2122452918345075,0,0
q_003,s200_x255380.764_y3365101.700,43,0.7709035277366638,200.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.02770066646865061,0.32166666666666666,0.20408026658746023,0,0
q_003,s300_x255505.764_y3365151.700,44,0.7698656916618347,300.0,256,256,15,4,0.26666666666666666,0.0,0,-1.0,0.016078681346553686,0.32166666666666666,0.19943147253862145,0,0
q_003,s300_x254950.317_y3364395.530,45,0.7695361971855164,300.0,256,256,16,4,0.25,0.0,0,-1.0,0.012388907985943085,0.31875000000000003,0.19620556319437724,0,0
q_003,s300_x255492.051_y3364767.665,46,0.7687078714370728,300.0,256,256,8,4,0.5,0.0,0,-1.0,0.0031130794055513468,0.3625,0.21874523176222055,0,0
q_003,s200_x254119.759_y3363139.382,47,0.7686701416969299,200.0,256,256,17,4,0.23529411764705882,0.0,0,-1.0,0.002690570987087796,0.3161764705882353,0.1907821107477763,0,0
q_003,s200_x254689.058_y3364954.565,48,0.7685214877128601,200.0,256,256,20,4,0.2,0.0,0,-1.0,0.001025901167738512,0.31,0.18641036046709542,0,0
q_003,s300_x255492.051_y3364542.665,49,0.7684855461120605,300.0,256,256,5,4,0.8,0.0,0,-1.0,0.0006234168449367406,0.415,0.24924936673797468,0,0
