query_id,feature_ms,retrieval_ms,total_ms
q_200m_01,3760.567562887445,14.146541012451053,3774.7192040551454
q_200m_02,2980.028368998319,0.1497110351920128,2980.1803801674396
q_200m_03,2696.432610973716,0.1260091084986925,2696.560119977221
q_200m_04,2720.558855915442,0.12820889241993427,2720.688364934176
q_200m_05,2915.057281963527,0.1263099256902933,2915.1850920170546
