query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_011,12,16,s500_x255867.683_y3363787.726,0.8547810316085815,500.0,255867.68346681632,3363787.725988563,10,4,0.4,0.0,0,-1.0,0.3957044894352215,0.31166666666666665,0.3452817957740886,0,0
q_011,13,17,s700_x255967.683_y3363512.726,0.8536251783370972,700.0,255967.68346681632,3363512.725988563,9,4,0.4444444444444444,0.0,0,-1.0,0.38170379344352723,0.3194444444444444,0.3443481840440775,0,0
q_011,14,12,s200_x253810.673_y3365746.519,0.8565912842750549,200.0,253810.6733898759,3365746.519046808,17,4,0.23529411764705882,0.0,0,-1.0,0.41763183772130585,0.28284313725490196,0.3367586174414635,0,0
q_011,15,14,s300_x255767.683_y3363537.726,0.8557292819023132,300.0,255767.68346681632,3363537.725988563,17,4,0.23529411764705882,0.0,0,-1.0,0.4071905183405363,0.28284313725490196,0.3325820896891557,0,0
q_011,16,15,s200_x254474.835_y3365425.528,0.8552166819572449,200.0,254474.83531152448,3365425.5278006354,16,4,0.25,0.0,0,-1.0,0.4009814638062659,0.28541666666666665,0.33164258552250636,0,0
q_011,17,20,s700_x253883.067_y3364778.442,0.8524513840675354,700.0,253883.06710738334,3364778.4419510043,11,4,0.36363636363636365,0.0,0,-1.0,0.3674857805431334,0.3053030303030303,0.33017613039907157,0,0
q_011,18,13,s200_x254675.317_y3364045.530,0.8557530045509338,200.0,254675.31714087684,3364045.5298480103,21,4,0.19047619047619047,0.0,0,-1.0,0.4074778676085177,0.27499999999999997,0.32799114704340704,0,0
q_011,19,19,s500_x255325.925_y3363190.564,0.8529912233352661,500.0,255325.9253598808,3363190.5643426827,13,4,0.3076923076923077,0.0,0,-1.0,0.3740247813474226,0.2955128205128205,0.3269176048466613,0,0
q_011,20,18,s200_x254675.317_y3363895.530,0.8531176447868347,200.0,254675.31714087684,3363895.5298480103,14,4,0.2857142857142857,0.0,0,-1.0,0.37555610747151413,0.29166666666666663,0.3252224429886056,0,0
q_011,21,24,s200_x254433.525_y3363298.418,0.8456615209579468,200.0,254433.5249487518,3363298.417860814,8,4,0.5,0.0,0,-1.0,0.28524107737203935,0.32916666666666666,0.31159643094881573,0,0
q_011,22,21,s300_x254950.317_y3363945.530,0.848324179649353,300.0,254950.31714087684,3363945.5298480103,15,5,0.3333333333333333,0.4100988805294037,0,-1.0,0.317493505762147,0.30686366834461987,0.31111560331163074,0,1
q_011,23,22,s200_x255867.683_y3363562.726,0.8476274609565735,200.0,255867.68346681632,3363562.725988563,13,4,0.3076923076923077,0.0,0,-1.0,0.30905424547713695,0.2955128205128205,0.30092939049854706,0,0
q_011,24,26,s300_x254711.579_y3363336.495,0.8441278338432312,300.0,254711.57889737896,3363336.4948948845,9,4,0.4444444444444444,0.0,0,-1.0,0.26666373060211945,0.3194444444444444,0.2983321589075144,0,0
q_011,25,23,s300_x254725.317_y3364170.530,0.8471019268035889,300.0,254725.31714087684,3364170.5298480103,15,4,0.26666666666666666,0.0,0,-1.0,0.30268852061333906,0.28833333333333333,0.2940754082453356,0,1
q_011,26,25,s200_x256017.683_y3363712.726,0.8445287346839905,200.0,256017.68346681632,3363712.725988563,12,4,0.3333333333333333,0.0,0,-1.0,0.2715197888343872,0.3,0.28860791553375487,0,0
q_011,27,28,s300_x254752.800_y3365388.601,0.8423812985420227,300.0,254752.80039608278,3365388.6009922293,14,4,0.2857142857142857,0.0,0,-1.0,0.24550818223430662,0.29166666666666663,0.2732032728937226,0,0
q_011,28,31,s300_x255992.683_y3363312.726,0.840188205242157,300.0,255992.68346681632,3363312.725988563,11,4,0.36363636363636365,0.0,0,-1.0,0.21894353659082474,0.3053030303030303,0.27075923281814807,0,0
q_011,29,27,s200_x255339.632_y3363274.598,0.8431204557418823,200.0,255339.63173593904,3363274.597604262,22,4,0.18181818181818182,0.0,0,-1.0,0.2544614944761074,0.2734848484848485,0.2658755068813521,0,0
q_011,30,30,s300_x255795.044_y3364530.791,0.840837836265564,300.0,255795.04373685663,3364530.7911997773,14,4,0.2857142857142857,0.0,0,-1.0,0.22681243023838438,0.29166666666666663,0.26572497209535373,0,0
q_011,31,36,s300_x254950.317_y3364395.530,0.8356794118881226,300.0,254950.31714087684,3364395.5298480103,8,4,0.5,0.0,0,-1.0,0.1643291260972338,0.32916666666666666,0.2632316504388935,0,1
q_011,32,32,s300_x255992.683_y3363762.726,0.8401622176170349,300.0,255992.68346681632,3363762.725988563,15,4,0.26666666666666666,0.0,0,-1.0,0.21862875196559894,0.28833333333333333,0.2604515007862396,0,0
q_011,33,34,s300_x254408.525_y3363348.418,0.8375903367996216,300.0,254408.5249487518,3363348.417860814,12,4,0.3333333333333333,0.0,0,-1.0,0.18747590381452545,0.3,0.25499036152581017,0,0
q_011,34,29,s700_x254925.317_y3364145.530,0.8418412208557129,700.0,254925.31714087684,3364145.5298480103,16,5,0.3125,0.8537538647651672,0,-1.0,0.23896629349767592,0.2655671014808937,0.25492677828760657,0,1
q_011,35,35,s200_x254975.317_y3364045.530,0.8369168043136597,200.0,254975.31714087684,3364045.5298480103,13,4,0.3076923076923077,0.0,0,-1.0,0.17931749494972832,0.2955128205128205,0.24903469028758363,0,1
q_011,36,38,s300_x255280.764_y3365151.700,0.8341988325119019,300.0,255280.76437190094,3365151.6998673794,11,4,0.36363636363636365,0.0,0,-1.0,0.14639506625638773,0.3053030303030303,0.24173984468437326,0,0
q_011,37,42,s200_x253905.470_y3363310.367,0.8295563459396362,200.0,253905.4698876719,3363310.3665024354,7,4,0.5714285714285714,0.0,0,-1.0,0.09016124770228882,0.3416666666666667,0.2410644990809155,0,0
q_011,38,33,s300_x254977.800_y3365163.601,0.8401460647583008,300.0,254977.80039608278,3365163.6009922293,23,5,0.21739130434782608,0.7739819288253784,0,-1.0,0.2184330945494609,0.25569291668712363,0.24078898783205854,0,0
q_011,39,37,s200_x255489.632_y3363424.598,0.8342370986938477,200.0,255489.63173593904,3363424.597604262,15,4,0.26666666666666666,0.0,0,-1.0,0.14685857939720187,0.28833333333333333,0.23174343175888074,0,0
q_011,40,46,s300_x254936.579_y3363561.495,0.8269743323326111,300.0,254936.57889737896,3363561.4948948845,7,4,0.5714285714285714,0.0,0,-1.0,0.058885662426700666,0.3416666666666667,0.22855426497068027,0,0
q_011,41,40,s200_x255895.044_y3364630.791,0.8313030004501343,200.0,255895.04373685663,3364630.7911997773,14,4,0.2857142857142857,0.0,0,-1.0,0.11131824003627243,0.29166666666666663,0.21952729601450893,0,0
q_011,42,39,s200_x255895.044_y3364480.791,0.83271723985672,200.0,255895.04373685663,3364480.7911997773,20,4,0.2,0.0,0,-1.0,0.12844873270309023,0.27666666666666667,0.2173794930812361,0,0
q_011,43,48,s200_x255489.632_y3363274.598,0.824537992477417,200.0,255489.63173593904,3363274.597604262,8,4,0.5,0.0,0,-1.0,0.029374603811781898,0.32916666666666666,0.20924984152471274,0,0
q_011,44,41,s300_x255505.764_y3365151.700,0.8305469751358032,300.0,255505.76437190094,3365151.6998673794,18,4,0.2222222222222222,0.0,0,-1.0,0.10216060658130902,0.28055555555555556,0.20919757596585695,0,0
q_011,45,43,s200_x254661.579_y3363286.495,0.8283745050430298,200.0,254661.57889737896,3363286.4948948845,13,4,0.3076923076923077,0.0,0,-1.0,0.07584576708536872,0.2955128205128205,0.2076459991418398,0,0
q_011,46,44,s500_x255353.340_y3364033.631,0.8279461860656738,500.0,255353.3403633765,3364033.6312788753,22,6,0.2727272727272727,0.8837576508522034,0,-1.0,0.07065759663382606,0.29772727272727273,0.20689940228989406,0,1
q_011,47,45,s200_x256031.362_y3364021.758,0.8272223472595215,200.0,256031.36247863463,3364021.758387413,17,4,0.23529411764705882,0.0,0,-1.0,0.06188983404496799,0.28284313725490196,0.19446181597092838,0,0
q_011,48,47,s500_x254852.800_y3365263.601,0.824556827545166,500.0,254852.80039608278,3365263.6009922293,20,4,0.2,0.0,0,-1.0,0.029602750466762064,0.27666666666666667,0.17784110018670485,0,0
q_011,49,49,s300_x256006.362_y3363921.758,0.8226495385169983,300.0,256006.36247863463,3363921.758387413,17,4,0.23529411764705882,0.0,0,-1.0,0.006500013717678622,0.28284313725490196,0.17230588784001263,0,0
q_011,50,50,s200_x255867.683_y3363712.726,0.8221129179000854,200.0,255867.68346681632,3363712.725988563,20,4,0.2,0.0,0,-1.0,0.0,0.27666666666666667,0.166,0,0
q_012,1,3,s500_x254672.293_y3364057.454,0.7765514254570007,500.0,254672.29280875245,3364057.454095203,4,4,1.0,0.0,0,-1.0,0.9400873132367827,0.45,0.6460349252947131,0,1
q_012,2,1,s300_x254739.058_y3364779.565,0.7814585566520691,300.0,254739.0576404855,3364779.5652137767,12,4,0.3333333333333333,0.0,0,-1.0,1.0,0.33333333333333337,0.6000000000000001,0,1
q_012,3,4,s700_x254397.293_y3364157.454,0.7759438753128052,700.0,254397.29280875245,3364157.454095203,9,4,0.4444444444444444,0.0,0,-1.0,0.9326695450877026,0.3527777777777778,0.5847344847017477,0,1
q_012,4,7,s300_x254422.293_y3363957.454,0.7732452154159546,300.0,254422.29280875245,3363957.454095203,10,4,0.4,0.0,0,-1.0,0.8997207693869517,0.34500000000000003,0.5668883077547807,0,0
q_012,5,6,s200_x254297.293_y3364057.454,0.77424156665802,200.0,254297.29280875245,3364057.454095203,14,4,0.2857142857142857,0.0,0,-1.0,0.9118855307310136,0.325,0.5597542122924055,0,0
q_012,6,5,s500_x254839.058_y3364654.565,0.7743065357208252,500.0,254839.0576404855,3364654.5652137767,20,4,0.2,0.0,0,-1.0,0.9126787581696968,0.31,0.5510715032678788,0,1
q_012,7,2,s200_x254447.293_y3364057.454,0.7770859003067017,200.0,254447.29280875245,3364057.454095203,24,5,0.20833333333333334,1.1051347255706787,0,-1.0,0.9466128824502432,0.2864583333333333,0.5505201529800973,0,0
q_012,8,9,s700_x254939.058_y3364754.565,0.7646136283874512,700.0,254939.0576404855,3364754.5652137767,9,4,0.4444444444444444,0.0,0,-1.0,0.7943350461709311,0.3527777777777778,0.5294006851350391,0,1
q_012,9,8,s300_x254739.058_y3364554.565,0.766625165939331,300.0,254739.0576404855,3364554.5652137767,12,4,0.3333333333333333,0.0,0,-1.0,0.8188945320431137,0.33333333333333337,0.5275578128172456,0,1
q_012,10,11,s500_x254297.293_y3364057.454,0.7598518133163452,500.0,254297.29280875245,3364057.454095203,8,4,0.5,0.0,0,-1.0,0.7361965690366217,0.3625,0.5119786276146486,0,0
q_012,11,10,s300_x254422.293_y3364182.454,0.7643367052078247,300.0,254422.29280875245,3364182.454095203,15,4,0.26666666666666666,0.0,0,-1.0,0.7909540051799935,0.32166666666666666,0.5093816020719973,0,0
q_012,12,12,s300_x254766.545_y3365997.637,0.7597053050994873,300.0,254766.5454075462,3365997.637183411,18,5,0.2777777777777778,0.7687227725982666,0,-1.0,0.7344078047758114,0.3214417179947216,0.48662815270715754,0,0
q_012,13,13,s200_x254675.317_y3364345.530,0.7542375326156616,200.0,254675.31714087684,3364345.5298480103,12,4,0.3333333333333333,0.0,0,-1.0,0.667650074628875,0.33333333333333337,0.46706002985155004,0,1
q_012,14,14,s200_x254839.058_y3364504.565,0.7513073682785034,200.0,254839.0576404855,3364504.5652137767,22,4,0.18181818181818182,0.0,0,-1.0,0.6318747894126696,0.3068181818181818,0.4368408248559769,0,1
q_012,15,17,s200_x254689.058_y3364804.565,0.7379863262176514,200.0,254689.0576404855,3364804.5652137767,8,4,0.5,0.0,0,-1.0,0.46923405521881795,0.3625,0.4051936220875272,0,1
q_012,16,15,s300_x254436.063_y3364791.491,0.7416373491287231,300.0,254436.06292971745,3364791.490741796,16,4,0.25,0.0,0,-1.0,0.5138105263464308,0.31875000000000003,0.3967742105385723,0,1
q_012,17,18,s300_x254647.293_y3364182.454,0.737246572971344,300.0,254647.29280875245,3364182.454095203,9,4,0.4444444444444444,0.0,0,-1.0,0.4602021783917568,0.3527777777777778,0.39574753802336937,0,1
q_012,18,26,s300_x254422.293_y3364407.454,0.7236069440841675,300.0,254422.29280875245,3364407.454095203,4,4,1.0,0.0,0,-1.0,0.2936717188219772,0.45,0.3874686875287909,0,1
q_012,19,16,s200_x254839.058_y3364804.565,0.7394347190856934,200.0,254839.0576404855,3364804.5652137767,17,4,0.23529411764705882,0.0,0,-1.0,0.48691793298028646,0.3161764705882353,0.38447305554505573,0,1
q_012,20,19,s500_x254866.545_y3366247.637,0.7365561127662659,500.0,254866.5454075462,3366247.637183411,11,4,0.36363636363636365,0.0,0,-1.0,0.45177213559386176,0.3386363636363637,0.3838906724193629,0,0
q_012,21,20,s200_x254461.063_y3364816.491,0.7350704073905945,200.0,254461.06292971745,3364816.490741796,15,5,0.3333333333333333,0.848697304725647,0,-1.0,0.4336326978538467,0.3257364662893137,0.3688949589151269,0,1
q_012,22,22,s200_x254689.058_y3364504.565,0.7303021550178528,200.0,254689.0576404855,3364504.5652137767,12,4,0.3333333333333333,0.0,0,-1.0,0.37541562570726417,0.33333333333333337,0.3501662502829057,0,1
q_012,23,21,s700_x254411.063_y3364766.491,0.7316438555717468,700.0,254411.06292971745,3364766.490741796,14,5,0.35714285714285715,1.024198293685913,0,-1.0,0.39179686391346397,0.3179927532823863,0.3475143975348174,0,1
q_012,24,23,s200_x254461.063_y3364666.491,0.7281662821769714,200.0,254461.06292971745,3364666.490741796,14,4,0.2857142857142857,0.0,0,-1.0,0.3493380917276566,0.325,0.33473523669106264,0,1
q_012,25,25,s500_x254311.063_y3364666.491,0.7249781489372253,500.0,254311.06292971745,3364666.490741796,11,4,0.36363636363636365,0.0,0,-1.0,0.31041318416776253,0.3386363636363637,0.32734709184892324,0,1
q_012,26,24,s200_x253077.414_y3363472.341,0.725036084651947,200.0,253077.41371175498,3363472.340820132,12,4,0.3333333333333333,0.0,0,-1.0,0.31112053927822125,0.33333333333333337,0.3244482157112885,0,0
q_012,27,28,s200_x254866.545_y3366022.637,0.7214312553405762,200.0,254866.5454075462,3366022.637183411,13,4,0.3076923076923077,0.0,0,-1.0,0.2671080601368281,0.32884615384615384,0.30415091636242353,0,0
q_012,28,36,s200_x254689.058_y3364654.565,0.7112345099449158,200.0,254689.0576404855,3364654.5652137767,6,4,0.6666666666666666,0.0,0,-1.0,0.1426128329644947,0.39166666666666666,0.2920451331857979,0,1
q_012,29,33,s200_x254461.063_y3364966.491,0.7144740223884583,200.0,254461.06292971745,3364966.490741796,16,5,0.3125,0.22742369771003723,0,-1.0,0.18216504515938414,0.36425338420072956,0.2914180485841914,0,0
q_012,30,35,s200_x254311.063_y3364816.491,0.7128313183784485,200.0,254311.06292971745,3364816.490741796,7,4,0.5714285714285714,0.0,0,-1.0,0.16210876239781738,0.375,0.2898435049591269,0,0
q_012,31,27,s200_x254324.835_y3365125.528,0.7214755415916443,200.0,254324.83531152448,3365125.5278006354,25,4,0.16,0.0,0,-1.0,0.2676487647120039,0.303,0.2888595058848016,0,0
q_012,32,31,s300_x254133.067_y3364803.442,0.7159276008605957,300.0,254133.06710738334,3364803.4419510043,10,4,0.4,0.0,0,-1.0,0.19991223556962825,0.34500000000000003,0.2869648942278513,0,0
q_012,33,29,s500_x254686.063_y3364666.491,0.71796715259552,500.0,254686.06292971745,3364666.490741796,14,4,0.2857142857142857,0.0,0,-1.0,0.22481375529151837,0.325,0.2849255021166074,0,1
q_012,34,37,s300_x254964.058_y3364779.565,0.7102440595626831,300.0,254964.0576404855,3364779.5652137767,7,4,0.5714285714285714,0.0,0,-1.0,0.13052011704834976,0.375,0.27720804681933986,0,1
q_012,35,34,s200_x254716.545_y3365722.637,0.7143566012382507,200.0,254716.5454075462,3365722.637183411,13,4,0.3076923076923077,0.0,0,-1.0,0.1807314139169935,0.32884615384615384,0.2696002578744897,0,0
q_012,36,32,s200_x254083.067_y3364828.442,0.7156180739402771,200.0,254083.06710738334,3364828.4419510043,18,4,0.2222222222222222,0.0,0,-1.0,0.19613312539615887,0.3138888888888889,0.26678658349179685,0,0
q_012,37,39,s200_x253796.869_y3365287.480,0.707021951675415,200.0,253796.86911584332,3365287.480292981,9,4,0.4444444444444444,0.0,0,-1.0,0.09118040247923599,0.3527777777777778,0.24813882765836107,0,0
q_012,38,47,s200_x253646.869_y3365437.480,0.7017769813537598,200.0,253646.86911584332,3365437.480292981,6,4,0.6666666666666666,0.0,0,-1.0,0.027142933034866347,0.39166666666666666,0.2458571732139465,0,0
q_012,39,48,s200_x254447.293_y3364207.454,0.7006955146789551,200.0,254447.29280875245,3364207.454095203,6,4,0.6666666666666666,0.0,0,-1.0,0.013938970972969865,0.39166666666666666,0.24057558838918794,0,0
q_012,40,46,s200_x254297.293_y3364207.454,0.7030413150787354,200.0,254297.29280875245,3364207.454095203,8,4,0.5,0.0,0,-1.0,0.04257957563059762,0.3625,0.23453183025223906,0,0
q_012,41,40,s200_x254447.293_y3364357.454,0.7065379023551941,200.0,254447.29280875245,3364357.454095203,12,4,0.3333333333333333,0.0,0,-1.0,0.08527049419524893,0.33333333333333337,0.2341081976780996,0,1
q_012,42,43,s200_x254161.063_y3364816.491,0.7052525281906128,200.0,254161.06292971745,3364816.490741796,21,5,0.23809523809523808,0.4231770932674408,0,-1.0,0.06957696234643954,0.33794774103642844,0.2305994295604329,0,0
q_012,43,45,s200_x253282.736_y3366057.942,0.7042413353919983,200.0,253282.73571264104,3366057.941804805,10,4,0.4,0.0,0,-1.0,0.05723099583519208,0.34500000000000003,0.22989239833407685,0,0
q_012,44,38,s300_x254436.063_y3364566.491,0.7070229649543762,300.0,254436.06292971745,3364566.490741796,16,4,0.25,0.0,0,-1.0,0.09119277391635308,0.31875000000000003,0.22772710956654124,0,1
q_012,45,44,s200_x254297.293_y3364357.454,0.7048393487930298,200.0,254297.29280875245,3364357.454095203,12,4,0.3333333333333333,0.0,0,-1.0,0.06453232692905272,0.33333333333333337,0.2258129307716211,0,0
q_012,46,42,s200_x254311.063_y3364966.491,0.7055068016052246,200.0,254311.06292971745,3364966.490741796,16,4,0.25,0.0,0,-1.0,0.07268146533123067,0.31875000000000003,0.22032258613249228,0,0
q_012,47,41,s200_x254839.058_y3364654.565,0.7056881785392761,200.0,254839.0576404855,3364654.5652137767,17,4,0.23529411764705882,0.0,0,-1.0,0.07489595257518741,0.3161764705882353,0.21966426338301615,0,1
q_012,48,50,s300_x254991.545_y3365997.637,0.6995538473129272,300.0,254991.5454075462,3365997.637183411,20,4,0.2,0.0,0,-1.0,0.0,0.31,0.186,0,0
q_012,49,49,s300_x254436.063_y3365016.491,0.6996182203292847,300.0,254436.06292971745,3365016.490741796,23,4,0.17391304347826086,0.0,0,-1.0,0.0007859501227319336,0.30543478260869567,0.18357524961431015,0,0
q_012,50,30,s200_x254597.293_y3364207.454,0.7175250053405762,200.0,254597.29280875245,3364207.454095203,5,0,0.0,,0,-1.0,0.21941544231890217,0.0,0.08776617692756088,0,1
q_013,1,1,s500_x253783.067_y3364678.442,0.7827630043029785,500.0,253783.06710738334,3364678.4419510043,12,4,0.3333333333333333,0.0,0,-1.0,1.0,0.33333333333333337,0.6000000000000001,0,0
q_013,2,2,s200_x254324.835_y3365125.528,0.7804513573646545,200.0,254324.83531152448,3365125.5278006354,19,4,0.21052631578947367,0.0,0,-1.0,0.9418791455486586,0.3118421052631579,0.5638569213773582,0,0
q_013,3,3,s300_x254436.063_y3364791.491,0.7800093293190002,300.0,254436.06292971745,3364791.490741796,25,4,0.16,0.0,0,-1.0,0.9307654035325394,0.303,0.5541061614130158,0,0
q_013,4,4,s200_x253091.241_y3363931.380,0.7761948704719543,200.0,253091.240806092,3363931.379625299,11,4,0.36363636363636365,0.0,0,-1.0,0.8348599242898804,0.3386363636363637,0.5371257878977704,0,0
q_013,5,5,s200_x254461.063_y3364816.491,0.7735881805419922,200.0,254461.06292971745,3364816.490741796,18,4,0.2222222222222222,0.0,0,-1.0,0.7693209167937993,0.3138888888888889,0.49606170005085304,0,0
q_013,6,7,s200_x254297.293_y3364057.454,0.7703068852424622,200.0,254297.29280875245,3364057.454095203,10,4,0.4,0.0,0,-1.0,0.6868205646188568,0.34500000000000003,0.4817282258475427,0,0
q_013,7,6,s200_x253783.067_y3364528.442,0.772169828414917,200.0,253783.06710738334,3364528.4419510043,20,4,0.2,0.0,0,-1.0,0.733659831975087,0.31,0.4794639327900348,0,0
q_013,8,8,s300_x254725.317_y3364170.530,0.7696821093559265,300.0,254725.31714087684,3364170.5298480103,21,5,0.23809523809523808,0.9962239265441895,0,-1.0,0.6711120635653292,0.32714369053192194,0.46473103974528485,0,1
q_013,9,9,s200_x254839.058_y3364504.565,0.7680339217185974,200.0,254839.0576404855,3364504.5652137767,12,4,0.3333333333333333,0.0,0,-1.0,0.6296723124556035,0.33333333333333337,0.4518689249822414,0,1
q_013,10,10,s200_x254675.317_y3364345.530,0.7656741142272949,200.0,254675.31714087684,3364345.5298480103,23,4,0.17391304347826086,0.0,0,-1.0,0.5703405756486762,0.30543478260869567,0.41139709982468786,0,1
q_013,11,14,s300_x254964.058_y3364554.565,0.7613454461097717,300.0,254964.0576404855,3364554.5652137767,7,4,0.5714285714285714,0.0,0,-1.0,0.4615065294732961,0.375,0.40960261178931845,0,1
q_013,12,11,s300_x253696.869_y3365412.480,0.7645871639251709,300.0,253696.86911584332,3365412.480292981,16,4,0.25,0.0,0,-1.0,0.5430118001084998,0.31875000000000003,0.40845472004339994,0,0
q_013,13,12,s200_x254989.058_y3364654.565,0.762441873550415,200.0,254989.0576404855,3364654.5652137767,10,4,0.4,0.0,0,-1.0,0.48907358508097026,0.34500000000000003,0.40262943403238816,0,1
q_013,14,13,s300_x253683.067_y3364578.442,0.7623045444488525,300.0,253683.06710738334,3364578.4419510043,15,4,0.26666666666666666,0.0,0,-1.0,0.4856207720274187,0.32166666666666666,0.3872483088109675,0,0
q_013,15,15,s200_x254311.063_y3364966.491,0.760982096195221,200.0,254311.06292971745,3364966.490741796,12,4,0.3333333333333333,0.0,0,-1.0,0.45237096160244095,0.33333333333333337,0.3809483846409764,0,0
q_013,16,17,s300_x254449.835_y3365400.528,0.7594072818756104,300.0,254449.83531152448,3365400.5278006354,11,4,0.36363636363636365,0.0,0,-1.0,0.4127760077448515,0.3386363636363637,0.3682922212797588,0,0
q_013,17,16,s200_x254839.058_y3364954.565,0.7598789930343628,200.0,254839.0576404855,3364954.5652137767,17,4,0.23529411764705882,0.0,0,-1.0,0.4246360609157747,0.3161764705882353,0.3595603067192511,0,0
q_013,18,18,s500_x255394.480_y3366235.735,0.7591779232025146,500.0,255394.479752744,3366235.7347813593,24,4,0.16666666666666666,0.0,0,-1.0,0.4070093303880518,0.3041666666666667,0.34530373215522076,0,0
q_013,19,21,s500_x255394.480_y3365860.735,0.7565101385116577,500.0,255394.479752744,3365860.7347813593,11,4,0.36363636363636365,0.0,0,-1.0,0.3399342406958377,0.3386363636363637,0.3391555144601533,0,0
q_013,20,25,s200_x254311.063_y3364816.491,0.7559839487075806,200.0,254311.06292971745,3364816.490741796,20,5,0.25,0.5460556149482727,0,-1.0,0.3267044517909969,0.3470864538204688,0.33893365300868006,0,0
q_013,21,24,s500_x254852.800_y3365638.601,0.7561789155006409,500.0,254852.80039608278,3365638.6009922293,23,5,0.21739130434782608,0.5117071270942688,0,-1.0,0.33160642726763195,0.34274263220281365,0.3382881502287409,0,0
q_013,22,20,s300_x255267.051_y3364542.665,0.7566055059432983,300.0,255267.05124207112,3364542.665366566,14,4,0.2857142857142857,0.0,0,-1.0,0.3423320275385819,0.325,0.33193281101543276,0,0
q_013,23,19,s300_x254422.293_y3363957.454,0.7572500705718994,300.0,254422.29280875245,3363957.454095203,18,4,0.2222222222222222,0.0,0,-1.0,0.3585380693619789,0.3138888888888889,0.3317485610781249,0,0
q_013,24,23,s300_x254991.545_y3365997.637,0.7563104033470154,300.0,254991.5454075462,3365997.637183411,14,4,0.2857142857142857,0.0,0,-1.0,0.33491237587706546,0.325,0.3289649503508262,0,0
q_013,25,22,s500_x254297.293_y3364057.454,0.7563342452049255,500.0,254297.29280875245,3364057.454095203,16,4,0.25,0.0,0,-1.0,0.33551182258775153,0.31875000000000003,0.32545472903510064,0,0
q_013,26,26,s200_x254161.063_y3364666.491,0.7546960711479187,200.0,254161.06292971745,3364666.490741796,13,4,0.3076923076923077,0.0,0,-1.0,0.29432383909651394,0.32884615384615384,0.31503722794629785,0,0
q_013,27,28,s200_x255016.545_y3366022.637,0.7542867660522461,200.0,255016.5454075462,3366022.637183411,13,4,0.3076923076923077,0.0,0,-1.0,0.2840328376908114,0.32884615384615384,0.31092082738401683,0,0
q_013,28,32,s500_x253796.869_y3365287.480,0.752986490726471,500.0,253796.86911584332,3365287.480292981,11,4,0.36363636363636365,0.0,0,-1.0,0.25134051270677166,0.3386363636363637,0.3037180232645269,0,0
q_013,29,27,s200_x254989.058_y3364804.565,0.75468909740448,200.0,254989.0576404855,3364804.5652137767,20,4,0.2,0.0,0,-1.0,0.29414850093363826,0.31,0.3036594003734553,0,0
