query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_003,cw_s200_x254833.721_y3365102.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,40.000000,0.008000,3612.420497,0.000209,0.010721,18.789313,0.217657,4.182722,0.604946,1.000000,"[-2.0147834171305896, -0.5971912499452766, -2.167253706177898]","[-1154038.899128037, 3033016.8434594795, -925937.9338364789]",254219.487343,3365075.059485,-554.089586,"{""ok"": 5000}",-0.084132,19
q_003,cw_s300_x254208.721_y3365227.517,pnp_failed,solvePnPRansac did not converge,applicable_failure,,5000,5000,1.000000,0.000000,0.000000,0.000000,20814292.814953,0.000000,0.000000,16.010769,0.000000,0.000000,1.000000,1.000000,,,,,,"{""ok"": 5000}",-0.150000,20
q_004,cw_s500_x254383.721_y3364127.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,4534.000000,0.906800,19412414.011128,1.000000,0.952321,45.062373,0.827057,2.366198,0.102847,0.000000,"[-3.0327510636187953, -0.7636139286892725, -0.026568132263267045]","[-1817237.1803327715, 2842199.9769433443, 27273.097955790996]",254340.384295,3364001.533271,391.739369,"{""ok"": 5000}",0.784925,1
q_004,cw_s300_x254433.721_y3364102.517,ok,,applicable_success,,5000,4999,0.999800,0.000200,4482.000000,0.896579,11354482.353476,0.584908,0.941399,23.782181,0.436489,2.028722,0.000000,0.000000,"[-3.0296359374842754, -0.7624657750750117, -0.029303417901340792]","[-1816667.501788339, 2842469.694685093, 35876.63912623591]",254339.367870,3364002.562897,391.495422,"{""ok"": 4999, ""nodata"": 1}",0.647129,2
q_004,cw_s200_x254533.721_y3364052.517,ok,,applicable_success,,5000,4988,0.997600,0.000800,4591.000000,0.920409,5107615.442451,0.263111,0.964293,54.286978,0.996362,2.218847,0.057941,0.000000,"[-3.029926607924695, -0.7649033460912081, -0.032061054932642996]","[-1820832.8207040871, 2839859.260673634, 31042.058285323168]",254338.819749,3364001.783964,391.184363,"{""ok"": 4988, ""unstable_local_height"": 8, ""nodata"": 4}",0.628601,3
q_004,cw_s200_x254383.721_y3364052.517,ok,,applicable_success,,5000,4998,0.999600,0.000000,4761.000000,0.952581,7045902.016497,0.362959,1.000000,23.124526,0.424418,2.722090,0.211306,0.000000,"[-3.04557009285818, -0.76811857817536, -0.025313848084386664]","[-1819182.763693461, 2841040.260081814, -15081.67093074905]",254342.009360,3363996.601322,390.501797,"{""ok"": 4998, ""unstable_local_height"": 2}",0.597825,4
q_004,cw_s300_x254433.721_y3364327.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,3055.000000,0.611000,3339097.364604,0.172008,0.641672,13.425088,0.246399,3.217782,0.362369,0.000000,"[3.030858486249298, 0.7689294161064226, 0.03134454716618483]","[-1826478.7779355375, 2835580.038546097, -67696.280856213]",254342.599578,3363990.392426,386.522898,"{""ok"": 5000}",0.343039,5
q_004,cw_s300_x254658.721_y3364327.517,ok,,applicable_success,,5000,5000,1.000000,0.000000,1856.000000,0.371200,390222.675653,0.020102,0.389834,13.415521,0.246223,2.193378,0.050179,0.000000,"[3.039070675705303, 0.7641772023191518, 0.0628272270578278]","[-1813910.180820678, 2843684.9191619265, -65704.94676759787]",254334.246169,3363992.441804,382.486100,"{""ok"": 5000}",0.213957,6
q_004,cw_s300_x254658.721_y3364777.517,ok,,applicable_success,,5000,4999,0.999800,0.000000,120.000000,0.024005,153008.778425,0.007882,0.025205,54.485216,1.000000,4.874852,0.867366,0.000000,"[-0.30865649617008206, 2.06344599169972, -0.6602860928353088]","[18823.180153099212, -2659242.7178199477, 2077822.6079374056]",255377.192135,3365123.388473,-67.330028,"{""ok"": 4999, ""unstable_local_height"": 1}",0.027476,7
q_004,cw_s300_x254208.721_y3364777.517,ok,,applicable_success,,5000,4993,0.998600,0.000800,39.000000,0.007811,561187.468480,0.028909,0.008192,52.230064,0.958610,4.720111,0.820208,0.000000,"[2.649374721177009, -0.29324948813162544, 0.5770446187690733]","[732852.3630165033, 3034570.102484724, -1279913.4424757005]",254154.857103,3364412.576212,196.832194,"{""ok"": 4993, ""nodata"": 4, ""unstable_local_height"": 3}",0.025049,8
