query_id,candidate_id,status,status_detail,bucket,candidate_rank,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,coverage_score,inlier_count_norm,elevation_span_m,elevation_span_norm,reproj_error_m,reproj_error_norm,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown,score,score_rank_within_query
q_001,s200_x255867.683_y3363562.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,11.000000,0.005500,478.062330,0.000027,0.011530,8.482787,0.537614,2.839475,0.000000,0.000000,"[-1.7169858598870038, 1.5478631700241605, -0.8179819926548318]","[1895297.4168182912, 475592.9221372876, 2749926.603756714]",255799.473559,3363778.215044,33.976637,"{""ok"": 2000}",0.057724,11
q_001,s200_x255717.683_y3363262.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,5.000000,0.002500,227793.476328,0.012950,0.005241,7.454020,0.472414,3.173361,0.114094,0.000000,"[-0.5138021073348372, -2.2358884306496987, 0.2122978076385777]","[-834973.8982421821, -3146278.805040232, 883997.991614979]",255416.086043,3363401.076083,57.998970,"{""ok"": 2000}",0.040868,12
q_001,s200_x254188.610_y3365734.565,ok,,applicable_success,,2000,2000,1.000000,0.000000,11.000000,0.005500,16707.432511,0.000950,0.011530,11.000000,0.697147,3.858952,0.348370,0.000000,"[2.0001194235232407, -0.008410168350910172, -0.4515536492902549]","[-874197.7785409888, 1604560.6666594942, -2837861.101842003]",254468.221795,3365640.828077,250.649349,"{""ok"": 2000}",0.039071,13
q_001,s200_x254338.610_y3365734.565,ok,,applicable_success,,2000,2000,1.000000,0.000000,21.000000,0.010500,471629.534757,0.026812,0.022013,9.871942,0.625654,4.080623,0.424118,0.000000,"[1.9206635531269187, 1.9930396242773478, 0.8821250661870205]","[-2743093.6723740716, -97888.7311758431, -1963749.325684746]",254311.511918,3365379.940016,165.781435,"{""ok"": 2000}",0.034409,14
q_001,s200_x253810.673_y3365746.519,ok,,applicable_success,,2000,2000,1.000000,0.000000,44.000000,0.022000,46527.047019,0.002645,0.046122,7.580520,0.480431,4.242389,0.479396,0.000000,"[-2.3316935776277785, -0.9972558799572705, 0.3488820697935599]","[-2115128.6853037328, 1690229.334471548, 2016657.8421055952]",254206.042661,3366442.125405,338.825219,"{""ok"": 2000}",0.016589,15
q_001,s200_x256017.683_y3363412.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,7.000000,0.003500,146724.491108,0.008341,0.007338,6.072641,0.384866,4.138175,0.443784,0.000000,"[-0.18055518072466772, 2.2163694590807226, -0.08204787757970892]","[492118.4125436257, -3279731.9659889173, 616506.5626179416]",256216.347084,3363518.369910,34.784484,"{""ok"": 2000}",-0.001289,16
q_001,s200_x255353.340_y3364033.631,ok,,applicable_success,,2000,2000,1.000000,0.000000,29.000000,0.014500,13155.918952,0.000748,0.030398,8.049303,0.510141,4.955254,0.722992,0.000000,"[-0.4899566965132921, -1.0386909036043899, 1.4065040605019494]","[1922100.5568348495, -793015.413186496, 2657987.3615143327]",255637.103749,3364950.293973,-19.552979,"{""ok"": 2000}",-0.010668,17
q_001,s200_x253905.470_y3363310.367,ok,,applicable_success,,2000,2000,1.000000,0.000000,17.000000,0.008500,138982.480145,0.007901,0.017820,8.935275,0.566291,5.198138,0.805989,0.000000,"[2.1124576213605213, 0.8874821482089706, 0.37701021260568274]","[-1748488.878769623, 1290433.732551179, -2578896.754736742]",253809.759653,3362844.280231,41.228222,"{""ok"": 2000}",-0.015881,18
q_001,s300_x255992.683_y3363312.726,ok,,applicable_success,,2000,2000,1.000000,0.000000,6.000000,0.003000,157450.296828,0.008951,0.006289,8.190196,0.519070,5.765896,1.000000,0.000000,"[2.6066690695813595, 1.027217759478788, 1.1788518349151464]","[-1932326.84825684, 2421464.917663464, -1333617.5029510537]",255886.793033,3363099.312708,46.461398,"{""ok"": 2000}",-0.043697,19
q_001,s300_x255992.683_y3363537.726,pnp_failed,solvePnPRansac did not converge,applicable_failure,,2000,2000,1.000000,0.000000,0.000000,0.000000,20846903.666088,0.000000,0.000000,9.029621,0.000000,0.000000,1.000000,1.000000,,,,,,"{""ok"": 2000}",-0.150000,20
q_002,s500_x253783.067_y3364678.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,503.000000,0.251500,19010427.722777,1.000000,0.922936,23.895640,1.000000,4.988254,0.712187,0.000000,"[0.7727617332790788, -3.0284165427037926, -0.015168177729428696]","[1834550.907193459, -2831625.3762863283, -47978.39787681641]",253815.026224,3364752.441835,408.659713,"{""ok"": 2000}",0.538818,1
q_002,s700_x253883.067_y3364778.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,416.000000,0.208000,18978919.383523,0.998343,0.763303,23.373612,0.978154,5.031817,0.731717,0.000000,"[0.7731832909064962, -3.043734348311623, -0.011637200456737957]","[1828851.5766132225, -2835612.429757467, -24554.068929916237]",253820.585424,3364754.640114,406.965692,"{""ok"": 2000}",0.489290,2
q_002,s300_x253908.067_y3364803.442,ok,,applicable_success,,2000,2000,1.000000,0.000000,474.000000,0.237000,11621047.664895,0.611299,0.869725,17.526123,0.733444,5.038666,0.734788,0.000000,"[-0.7633325950747993, 3.0045081299260885, 0.05501710189138608]","[1830168.5502467006, -2834027.9939770647, -68850.50086383804]",253839.039445,3364749.256453,409.486903,"{""ok"": 2000}",0.397735,3
