query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_002,s200_x253660.673_y3365746.519,ok,,2000,2000,1,0,160,0.08,94842.61215,7.905064,661.023701,5.007944,0,"[2.521979005985639, 1.2115187158620715, 0.15926854422313105]","[-2640199.129441946, 1755146.7669603087, -1155721.1335149582]",253513.5212,3364908.96,1241.179588,"{""ok"": 2000}"
q_002,s300_x253908.067_y3364578.442,ok,,2000,2000,1,0,515,0.2575,2626339.372,23.108364,21.435982,4.70607,0,"[0.6850383126207628, -2.6916001015371123, 1.0901993379094586]","[1802487.8963897983, -2029460.8799506524, 2005105.8454519021]",253657.9402,3365082.615,418.142012,"{""ok"": 2000}"
q_002,s300_x255294.480_y3365760.735,ok,,2000,2000,1,0,66,0.033,192741.1485,16.835744,131.262798,4.240627,0,"[-1.0085151042697071, 0.9784101653516126, 1.7328131196101781]","[3214080.065725177, 944259.5463091034, -413797.2380941095]",256247.352,3365635.483,37.968243,"{""ok"": 2000}"
q_002,s300_x255519.480_y3365760.735,pnp_failed,solvePnPRansac did not converge,2000,2000,1,0,0,0,20421152.57,10.786976,,,1,,,,,,"{""ok"": 2000}"
q_002,s200_x255717.683_y3363562.726,ok,,2000,2000,1,0,76,0.038,13707.6918,8.152796,1117.229563,4.733388,0,"[2.6030658460701974, 1.2900757745254694, -0.006272946838005958]","[-2797026.116489514, 1760140.626793506, -667838.128211172]",257021.9594,3361753.235,3576.204361,"{""ok"": 2000}"
q_002,s700_x254438.610_y3365984.565,ok,,2000,2000,1,0,5,0.0025,45.44034,21.708735,1.3811E+12,2.884037,0,"[-0.11770186034538382, 1.3572204056632058, -1.3868941785879068]","[-1950438.6635397905, -827609.5612246905, 2628217.830112852]",254609.0496,3366281.592,57.520822,"{""ok"": 2000}"
q_002,s700_x255494.480_y3365960.735,ok,,2000,2000,1,0,5,0.0025,4185.964621,17.220548,1892.287986,4.890281,0,"[-2.48845280108471, -1.4112242094223209, 0.6420340923471686]","[-2683562.328586914, 1530135.1377491837, 1368788.4573618232]",259022.8417,3368872.854,2239.363014,"{""ok"": 2000}"
q_002,s200_x253796.869_y3365287.480,ok,,2000,2000,1,0,112,0.056,198605.2487,6.993815,147.738572,5.349034,0,"[1.6469534118255778, 2.310447115693145, -0.9191611017280892]","[-2928831.6222558254, -894201.8951706282, 1420456.3741365199]",254261.4014,3366110.305,753.794782,"{""ok"": 2000}"
q_002,s500_x253796.869_y3365287.480,ok,,2000,2000,1,0,18,0.009,28839.06995,13.741551,2424.080131,4.688873,1,"[0.5479131652936912, 0.6903869734766822, -0.1934374154001153]","[-1350725.1144790796, -2837282.8225928573, -1224430.010331669]",254552.48,3362892.088,-4565.049343,"{""ok"": 2000}"
q_002,s200_x253933.067_y3364828.442,ok,,2000,2000,1,0,421,0.2105,1331068.528,15.932005,40.745765,4.673186,0,"[0.7092495119680019, -2.7252898638130114, 1.211993121324588]","[1708590.9042962193, -1858231.2474472986, 2239651.56887036]",253694.4648,3365112.828,409.954798,"{""ok"": 2000}"
