query_id,rank,raw_rank,candidate_tile_id,global_score,candidate_scale_level_m,candidate_center_x,candidate_center_y,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_002,17,19,cw_s300_x254208.721_y3365227.517,0.7895430326461792,300.000,254208.72102534556,3365227.5166208195,5000,0.7197210788726807,53,0.0106,2.1862921714782715,1,53006.070918617246,0.021483654693724995,0.3827062442854414,0.1097456330803385,0.17444084172569307,0,0
q_002,18,16,cw_s200_x254683.721_y3364952.517,0.7996937036514282,200.000,254683.72102534556,3364952.5166208195,5000,0.60335373878479,33,0.0066,1.6935577392578125,0,-1.0,0.16230450047877434,0.12641571727596798,0.04147247037001213,0.08980528241351701,0,0
q_002,19,5,cw_s300_x254658.721_y3365227.517,0.8254281282424927,300.000,254658.72102534556,3365227.5166208195,5000,0.9331604242324829,32,0.0064,1.7793796062469482,0,-1.0,0.519319660839236,0.8527907393465531,0.11146091876550543,0.27460441559499765,0,0
q_002,20,20,cw_s300_x254208.721_y3364102.517,0.7879944443702698,300.000,254208.72102534556,3364102.5166208195,5000,0.6697075963020325,13,0.0026,1.4663840532302856,0,-1.0,0.0,0.27255521912727165,0.060476371046750466,0.03628582262805028,0,0
q_003,1,14,cw_s200_x253933.721_y3364352.517,0.6210002899169922,200.000,253933.72102534556,3364352.5166208195,5000,0.9904095530509949,1782,0.3564,1.7950396537780762,1,1782043.7490558766,0.12139383049973733,0.9814710423793519,0.7269207458986628,0.5847099797390927,0,0
q_003,2,19,cw_s200_x253933.721_y3364952.517,0.6037822961807251,200.000,253933.72102534556,3364952.5166208195,5000,0.9974539279937744,1621,0.3242,1.8884438276290894,1,1621040.5060954522,0.007546841137200854,0.9956459882090741,0.6799221921458366,0.5109720517423822,0,0
q_003,3,6,cw_s200_x253933.721_y3364502.517,0.6494545936584473,200.000,253933.72102534556,3364502.5166208195,5000,0.9996105432510376,1556,0.3112,2.284198045730591,1,1556038.831907387,0.3095363554065989,0.9999856073655746,0.6390345134368505,0.6072352502247498,0,0
q_003,4,12,cw_s300_x253983.721_y3364327.517,0.627357006072998,300.000,253983.72102534556,3364327.5166208195,5000,0.9812124967575073,1495,0.299,2.065976858139038,1,1495037.6461481093,0.16342503388373633,0.9629643933420633,0.628074801365455,0.5422148943727675,0,0
q_003,5,18,cw_s200_x253933.721_y3364652.517,0.6040879487991333,200.000,253933.72102534556,3364652.5166208195,5000,0.9996176958084106,1228,0.2456,2.121635675430298,1,1228032.4345412827,0.009567844915547817,1.0,0.558835824735686,0.4391286328076308,0,1
q_003,6,13,cw_s200_x253933.721_y3364802.517,0.6229844093322754,200.000,253933.72102534556,3364802.5166208195,5000,0.9988510012626648,1224,0.2448,2.1193971633911133,1,1224032.3491128492,0.13451301415293812,0.9984572295282167,0.5575646753820057,0.4883440108903787,0,0
q_003,7,1,cw_s300_x253983.721_y3364552.517,0.7538789510726929,300.000,253983.72102534556,3364552.5166208195,5000,0.9988420605659485,1171,0.2342,2.2449791431427,1,1171031.1634414624,1.0,0.9984392387351849,0.5354254677850656,0.8712552806710394,1,1
q_003,8,3,cw_s500_x254008.721_y3364502.517,0.6942495107650757,500.000,254008.72102534556,3364502.5166208195,5000,0.9990348815917969,956,0.1912,2.0830726623535156,1,956027.0272761536,0.6057245483777779,0.9988272401715698,0.4862766244255853,0.6840557940064623,1,1
q_003,9,8,cw_s200_x254083.721_y3364652.517,0.6425302028656006,200.000,254083.72102534556,3364652.5166208195,5000,0.9994164109230042,870,0.174,2.0169596672058105,1,870025.377204442,0.263751634084812,0.999594967279545,0.46682119664204147,0.4855933716191497,0,0
q_003,10,11,cw_s200_x254233.721_y3364952.517,0.6317125558853149,200.000,254233.72102534556,3364952.5166208195,5000,0.8527669906616211,185,0.037,2.1314914226531982,1,185010.09617848397,0.19222433772518052,0.7045017042078546,0.2128716196232203,0.3046127068640044,0,0
q_003,11,7,cw_s300_x254208.721_y3365002.517,0.6434161067008972,300.000,254208.72102534556,3365002.5166208195,5000,0.947361409664154,157,0.0314,2.062196731567383,1,157010.5514173651,0.26960931332770804,0.8948480125810815,0.247443256274909,0.3563096790960286,0,0
q_003,12,5,cw_s300_x254883.721_y3365227.517,0.6517970561981201,300.000,254883.72102534556,3365227.5166208195,5000,0.8963832855224609,142,0.0284,2.2323920726776123,1,142009.57144078254,0.3250249374052408,0.7922679889339831,0.21252541802118075,0.4075252257748047,1,0
q_003,13,20,cw_s200_x254233.721_y3365102.517,0.6026409268379211,200.000,254233.72102534556,3365102.5166208195,5000,0.7806122303009033,115,0.023,2.361102819442749,1,115007.74501948357,0.0,0.5593092878788352,0.15074513751665675,0.19044708250999404,0,0
q_003,14,15,cw_s200_x254233.721_y3365252.517,0.6200640201568604,200.000,254233.72102534556,3365252.5166208195,5000,0.7067551016807556,108,0.0216,1.5898854732513428,1,108007.63766554356,0.11520312703829542,0.4106913046179487,0.16570460014928878,0.24550401090489143,0,0
q_003,15,9,cw_s200_x254683.721_y3365252.517,0.6424623131752014,200.000,254683.72102534556,3365252.5166208195,5000,0.9656693339347839,105,0.021,2.2305057048797607,1,105009.52618763447,0.26330274108490226,0.9316878794108328,0.23036811352705944,0.3435419645501966,0,0
q_003,16,2,cw_s200_x254833.721_y3365102.517,0.6958667039871216,200.000,254833.72102534556,3365102.5166208195,5000,0.5026581287384033,85,0.017,1.931166172027588,1,85004.79541511535,0.6164175816293594,0.0,0.05663015710312494,0.43054512691361874,1,0
q_003,17,4,cw_s200_x254833.721_y3365252.517,0.6684044599533081,200.000,254833.72102534556,3365252.5166208195,5000,0.8663236498832703,83,0.0166,2.4822287559509277,1,83007.84100774289,0.4348346485490982,0.7317809038046689,0.1691369327250191,0.4254160190546507,1,0
q_003,18,10,cw_s300_x254208.721_y3365227.517,0.6399133801460266,300.000,254208.72102534556,3365227.5166208195,5000,0.8646865487098694,40,0.008,2.4397265911102295,0,-1.0,0.24644895684597296,0.7284866696619338,0.07962219842146596,0.14635290179126875,0,0
q_003,19,16,cw_s300_x254658.721_y3365227.517,0.6155167818069458,300.000,254658.72102534556,3365227.5166208195,5000,0.8816946148872375,36,0.0072,1.8246159553527832,0,-1.0,0.08513636060887074,0.7627109150621079,0.10108112276232495,0.09470321790094327,0,0
q_003,20,17,cw_s500_x254758.721_y3364877.517,0.6057528257369995,500.000,254758.72102534556,3364877.5166208195,5000,0.8861899375915527,8,0.0016,0.7499917149543762,0,-1.0,0.020576167368119454,0.7717565658598555,0.1306126882035003,0.08659807986934796,0,0
