query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_001,s200_x253783.067_y3364828.442,ok,,2000,2000,1.000000,0.000000,954,0.477000,3464885.894101,15.778592,16.961165,4.282440,0.000000,"[0.7513240377974593, -3.027225800793613, -0.009195845171159381]","[1797149.9766419204, -2855804.334601996, -42280.11291841779]",253717.030934,3364934.107918,402.002709,"{""ok"": 2000}"
q_001,s500_x253783.067_y3365053.442,ok,,2000,2000,1.000000,0.000000,685,0.342500,15790396.749703,14.756849,15.935426,4.758556,0.000000,"[0.7577189291561401, -3.043251638048954, -0.006876511654847684]","[1801853.9884627787, -2853089.33771364, -19390.498024981276]",253722.262441,3364936.464118,402.639939,"{""ok"": 2000}"
q_001,s500_x253783.067_y3364678.442,ok,,2000,2000,1.000000,0.000000,649,0.324500,12923705.489019,15.614201,22.835649,4.732819,0.000000,"[-0.7534744064577519, 3.039705316143284, 0.007415906289341615]","[1795989.1244170454, -2856849.2165525984, -4336.638271827744]",253728.444635,3364937.577525,404.122150,"{""ok"": 2000}"
q_001,s700_x253883.067_y3364778.442,ok,,2000,2000,1.000000,0.000000,547,0.273500,17590394.803291,15.748640,24.592051,4.431921,0.000000,"[-0.7545407644863875, 3.0311858677982353, 0.013428307534788122]","[1801673.3093854564, -2853258.7986076134, -8211.454317439182]",253731.222161,3364936.881859,401.963068,"{""ok"": 2000}"
q_001,s300_x253908.067_y3365028.442,ok,,2000,2000,1.000000,0.000000,402,0.201000,5524512.181614,13.479663,22.329755,5.123688,0.000000,"[-0.7445380793519941, 2.9881890534593887, 0.028449952088928098]","[1802683.7654088347, -2852626.729437683, 6860.61369455328]",253746.016193,3364938.017495,425.759862,"{""ok"": 2000}"
q_001,s200_x253933.067_y3364978.442,ok,,2000,2000,1.000000,0.000000,431,0.215500,3410008.173033,5.906572,18.189258,5.230201,0.000000,"[-0.7166906218132648, 2.9897117890068357, -0.06708870219969391]","[1743957.706426277, -2881382.4340306944, 208877.3886595304]",253744.328083,3364966.064839,418.189123,"{""ok"": 2000}"
q_001,s300_x253908.067_y3364803.442,ok,,2000,2000,1.000000,0.000000,337,0.168500,4789392.840874,14.061258,27.144507,5.056678,0.000000,"[-0.744300717143296, 3.0307598184157896, 0.022568290615914175]","[1783797.210665121, -2864379.8124324693, -24263.3018496837]",253733.195288,3364938.662624,410.916683,"{""ok"": 2000}"
q_001,s300_x253696.869_y3365187.480,ok,,2000,2000,1.000000,0.000000,206,0.103000,2867613.712366,7.842337,49.083914,5.037195,0.000000,"[-0.7631535161801929, 2.955974661279838, 0.06792704297778229]","[1852635.3074106895, -2820066.706516804, -45990.13042909575]",253762.612218,3364929.907235,399.505396,"{""ok"": 2000}"
q_001,s200_x253810.673_y3365746.519,ok,,2000,2000,1.000000,0.000000,44,0.022000,46527.047019,7.580520,750.863926,4.242389,0.000000,"[-2.3316935776277785, -0.9972558799572705, 0.3488820697935599]","[-2115128.6853037328, 1690229.334471548, 2016657.8421055952]",254206.042661,3366442.125405,338.825219,"{""ok"": 2000}"
q_001,s200_x254188.610_y3365734.565,ok,,2000,2000,1.000000,0.000000,11,0.005500,16707.432511,11.000000,3028.692803,3.858952,0.000000,"[2.0001194235232407, -0.008410168350910172, -0.4515536492902549]","[-874197.7785409888, 1604560.6666594942, -2837861.101842003]",254468.221795,3365640.828077,250.649349,"{""ok"": 2000}"
