query_id,candidate_tile_id,raw_rank,global_score,candidate_scale_level_m,match_count,romav2_match_score,inlier_count,inlier_ratio,reproj_error_mean,geom_valid,geom_score,global_score_norm,romav2_score_norm,geom_quality,fused_score,promote_flag,is_intersection_truth_hit
q_002,cw_s200_x254233.721_y3364952.517,12,0.8007038831710815,200.000,5000,0.638648271560669,94,0.0188,2.147372245788574,1,94006.11911046982,0.1763187793652395,0.18967322148440424,0.0932063679752128,0.2264513325312235,0,0
q_002,cw_s300_x253983.721_y3364552.517,13,0.8004390001296997,300.000,5000,0.9939261674880981,949,0.1898,1.8482803106307983,1,949027.0709813642,0.17264404161615693,0.9863795057688812,0.4778717467442324,0.45578066469300216,0,0
q_002,cw_s300_x254658.721_y3365002.517,14,0.7999754548072815,300.000,5000,0.6749277114868164,165,0.033,2.279867172241211,1,165007.76940994262,0.16621325055526245,0.2710294164822122,0.11956530592032447,0.23822448377429967,0,0
q_002,cw_s200_x253783.721_y3364802.517,15,0.7997614741325378,200.000,5000,0.9994156956672668,2058,0.4116,2.076470375061035,1,2058049.0776865815,0.16324468428181368,0.9986897047658765,0.7388256629429354,0.6085932714784866,0,1
q_002,cw_s200_x254683.721_y3364952.517,16,0.7996937036514282,200.000,5000,0.6233375072479248,42,0.0084,2.008899688720703,0,-1.0,0.16230450047877434,0.15533902201691635,0.04061118575029124,0.08928851164168448,0,0
q_002,cw_s200_x253933.721_y3364952.517,17,0.7966123819351196,200.000,5000,1.0,1827,0.3654,1.91340172290802,1,1827044.6265982771,0.11955714614111192,1.0,0.6915776291953668,0.5627694359736648,0,0
q_002,cw_s200_x254683.721_y3364202.517,18,0.7933623790740967,200.000,5000,0.8337327837944031,115,0.023,2.7367043495178223,1,115007.90062348843,0.07446966852939377,0.6271478255755515,0.15353136297711226,0.22190668519802487,0,0
q_002,cw_s300_x254208.721_y3365227.517,19,0.7895430326461792,300.000,5000,0.7386642098426819,83,0.0166,2.3526124954223633,1,83006.69402960301,0.021483654693724995,0.41395772516814766,0.12412595998362214,0.18306903786766326,0,0
q_002,cw_s300_x254208.721_y3364102.517,20,0.7879944443702698,300.000,5000,0.6755372285842896,22,0.0044,1.23337721824646,0,-1.0,0.0,0.2723962510292026,0.07112664228797504,0.04267598537278502,0,0
q_003,cw_s300_x253983.721_y3364552.517,1,0.7538789510726929,300.000,5000,0.9992322325706482,1139,0.2278,2.1636862754821777,1,1139030.6086360503,1.0,0.9995957985532936,0.52514892163116,0.865089352978696,1,1
