query_id,feature_ms,retrieval_ms,total_ms
q_200m_01,2039.1466778237373,3.3789989538490772,2042.5292770378292
q_200m_02,1933.1061278935522,1.2820691335946321,1934.3903991393745
q_200m_03,2068.07102705352,0.7823419291526079,2068.8554691150784
q_200m_04,2154.38603493385,0.7449411787092686,2155.1330760121346
q_200m_05,2333.8991289492697,0.7269398774951696,2334.6279691904783
