query_id,feature_ms,retrieval_ms,total_ms
q_200m_01,2021.5427388902754,2.8204808477312326,2024.3666199967265
q_200m_02,2110.4263309389353,0.7488480769097805,2111.177179031074
q_200m_03,2174.0694059990346,0.6893440149724483,2174.7606499120593
q_200m_04,2138.3760410826653,0.781546114012599,2139.15948709473
q_200m_05,2154.984103050083,0.7419430185109377,2155.728345969692
