query_id,candidate_id,status,status_detail,total_correspondences,valid_correspondences,ok_ratio,nodata_ratio,inlier_count,inlier_ratio,coverage_bbox_area_px2,elevation_span_m,reproj_error_mean,reproj_error_refined_mean,pose_penalty,rvec,tvec,camera_center_x,camera_center_y,camera_center_z,sample_status_breakdown
q_005,cw_s200_x254383.721_y3364202.517,ok,,5000,5000,1.000000,0.000000,4429,0.885800,6614467.359984,21.167012,4.618304,2.352865,0.000000,"[-3.032291869178485, -0.7844644846972129, -0.02777638522183613]","[-1853890.251871546, 2818678.456825172, 10933.543347014225]",254274.306213,3364122.660703,390.218932,"{""ok"": 5000}"
q_005,cw_s300_x254433.721_y3364102.517,ok,,5000,4999,0.999800,0.000200,4485,0.897179,10481512.879828,23.420611,3.816284,2.393433,0.000000,"[-3.0235762119775234, -0.7779597950698933, -0.01997197951196694]","[-1846558.1605305136, 2823093.4462801884, 48720.34087719687]",254274.924582,3364127.142066,391.164722,"{""ok"": 4999, ""nodata"": 1}"
q_005,cw_s700_x254258.721_y3364377.517,ok,,5000,4999,0.999800,0.000000,4036,0.807361,20846903.666088,56.269378,6.286331,2.544860,0.000000,"[-3.0314533119114664, -0.7812498264007746, -0.01775879004539748]","[-1848676.7413069797, 2822027.009481158, 23328.49274813002]",254276.270433,3364123.924502,391.855244,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_005,cw_s500_x254383.721_y3364127.517,ok,,5000,4998,0.999600,0.000000,4173,0.834934,18724403.250326,58.637545,5.461283,2.786826,0.000000,"[-3.0280628044995956, -0.7806900389127953, -0.028077479263863118]","[-1849313.510374389, 2821579.2080302737, 26833.29312283077]",254273.349439,3364124.644392,391.435735,"{""ok"": 4998, ""unstable_local_height"": 2}"
q_005,cw_s300_x254658.721_y3364327.517,ok,,5000,5000,1.000000,0.000000,1464,0.292800,452641.514039,14.367343,273.082361,2.208999,0.000000,"[3.0346965202413303, 0.790778163949453, 0.04282616331809394]","[-1863057.7905871938, 2812258.700391075, -46298.28518015498]",254272.348912,3364115.378884,387.737635,"{""ok"": 5000}"
q_005,cw_s300_x254433.721_y3364327.517,ok,,5000,5000,1.000000,0.000000,3898,0.779600,6452181.912330,14.351637,6.474203,2.330600,0.000000,"[-3.0342388120128927, -0.7819639831143212, -0.0324880541311422]","[-1848604.8251435924, 2822165.961031161, 3569.0781459067784]",254273.113791,3364122.215551,389.747919,"{""ok"": 5000}"
q_005,cw_s500_x254383.721_y3364502.517,ok,,5000,5000,1.000000,0.000000,3516,0.703200,6313754.678538,19.816918,9.458366,3.020476,0.000000,"[-3.032627294635978, -0.7806979891876792, -0.03177149718082752]","[-1847174.0462137368, 2823087.532050128, 10089.395576157653]",254272.858703,3364122.787193,390.563457,"{""ok"": 5000}"
q_005,cw_s300_x254208.721_y3364552.517,ok,,5000,4999,0.999800,0.000200,39,0.007802,317102.363049,18.848182,662.105587,4.888896,0.000000,"[2.3577727240963204, -0.3506869073271378, 0.19194130515944086]","[784495.6359706415, 2385555.493325177, -2252664.517843682]",254038.057645,3363966.479693,182.509480,"{""ok"": 4999, ""nodata"": 1}"
q_005,cw_s300_x254208.721_y3364777.517,ok,,5000,4998,0.999600,0.000200,5,0.001000,324.434672,23.214540,2307.889108,5.580524,1.000000,"[0.8857479650215753, 0.5034939565381414, -0.3615705930041502]","[-1881380.0515882426, -1946746.4261321041, -2011041.4318726526]",254278.309703,3362890.768229,-2899.837178,"{""ok"": 4998, ""unstable_local_height"": 1, ""nodata"": 1}"
q_005,cw_s500_x254383.721_y3364877.517,ok,,5000,4997,0.999400,0.000600,13,0.002602,20127.136207,21.465312,3194.611997,4.640782,0.000000,"[0.026499697955847255, 2.0650412917152687, -2.197760526305475]","[-95142.34510050136, 215902.2243360649, 3366535.868716288]",254849.138480,3365156.975597,194.586746,"{""ok"": 4997, ""nodata"": 3}"
q_005,cw_s300_x254658.721_y3364552.517,ok,,5000,5000,1.000000,0.000000,58,0.011600,978974.090994,20.185559,181.657597,5.217620,0.000000,"[-2.725522667351013, -1.3548969980353782, -0.3169204533906287]","[-2826615.1432899064, 1838072.0803885302, -119965.77715258453]",254389.132829,3364214.612776,370.067816,"{""ok"": 5000}"
q_005,cw_s300_x254883.721_y3364777.517,ok,,5000,4999,0.999800,0.000000,15,0.003001,90743.250353,33.512074,56497555819770392.000000,5.292159,0.000000,"[1.645729488279129, 0.24922691039660652, -0.9894829477029693]","[-2263911.947729838, 1210879.9189107646, -2189212.250636304]",254779.326060,3364411.576817,-15.004598,"{""ok"": 4999, ""unstable_local_height"": 1}"
q_005,cw_s300_x254658.721_y3364777.517,ok,,5000,4998,0.999600,0.000200,12,0.002401,4287.989664,23.867806,1175.628491,3.884326,1.000000,"[-0.6989157053547874, 0.1553436673792206, 1.1325291457091209]","[2813842.6205956717, -1002748.1714772664, 1569875.743612786]",254797.667929,3364937.171429,-141.493351,"{""ok"": 4998, ""unstable_local_height"": 1, ""nodata"": 1}"
q_005,cw_s500_x254758.721_y3364877.517,ok,,5000,4991,0.998200,0.000600,11,0.002204,34899.917023,33.436133,6859647939.217942,5.895054,0.000000,"[-1.4001547159167893, -0.24652745416364355, 2.7718606462247397]","[-8381.498640619397, 3297209.737976773, 717052.5307489069]",254980.676490,3364641.361576,13.168822,"{""ok"": 4991, ""nodata"": 3, ""unstable_local_height"": 6}"
q_005,cw_s300_x254433.721_y3364552.517,ok,,5000,5000,1.000000,0.000000,23,0.004600,265717.950233,22.208825,462.780205,5.222727,0.000000,"[-0.986382071431719, -0.6076226861469562, 1.365556204593163]","[1699475.1835640236, 14842.432591782304, 2915284.963575024]",254646.174592,3364888.992733,92.482485,"{""ok"": 5000}"
q_005,cw_s700_x254258.721_y3364902.517,ok,,5000,4998,0.999600,0.000400,22,0.004402,166385.115368,26.879936,790.169198,5.013599,0.000000,"[-0.8205984397339817, -2.7101962274585016, 0.36366652072923394]","[-1474228.2961687506, -2858269.055935467, 1021132.4841703294]",254626.992377,3364658.555939,715.732155,"{""ok"": 4998, ""nodata"": 2}"
q_005,cw_s500_x254008.721_y3364877.517,ok,,5000,4998,0.999600,0.000000,19,0.003802,5868.174950,76.354472,1405.710666,5.568195,1.000000,"[-0.4550705675264165, 0.9866355938553583, 1.0474013370807842]","[2909392.553257603, -1681364.979541028, -195131.49176822128]",260577.187330,3355846.355657,-4928.399903,"{""ok"": 4998, ""unstable_local_height"": 2}"
q_005,cw_s700_x254783.721_y3364902.517,ok,,5000,4997,0.999400,0.000600,11,0.002201,50917.037181,29.269200,133899567108126048256.000000,5.135332,0.000000,"[1.3181310600186031, 1.843004720731535, 0.728996399443069]","[-1726451.462238691, -1283647.060174168, -2599335.5504153995]",254510.749398,3364543.655274,20.276062,"{""ok"": 4997, ""nodata"": 3}"
q_005,cw_s500_x254758.721_y3364502.517,ok,,5000,4998,0.999600,0.000200,7,0.001401,71056.152304,28.757519,1315.313962,4.689959,0.000000,"[-0.6351392172452113, -0.7591109908888399, 1.2703625511859908]","[1970798.0325447915, -893766.3025409936, 2589151.439087804]",254539.261107,3364784.989799,12.125216,"{""ok"": 4998, ""nodata"": 1, ""unstable_local_height"": 1}"
q_005,cw_s300_x253983.721_y3364777.517,ok,,5000,4997,0.999400,0.000200,5,0.001001,1516075.184409,79.430881,1690.616696,3.051816,0.000000,"[-1.1944328014675982, 0.6370426824767252, 0.3858631108174695]","[1797955.7238913137, -1110898.6651673494, 2630770.5519158943]",254116.209448,3364984.290923,-10.455576,"{""ok"": 4997, ""unstable_local_height"": 2, ""nodata"": 1}"
q_006,cw_s200_x253933.721_y3364952.517,ok,,5000,5000,1.000000,0.000000,4804,0.960800,7067457.999208,19.206177,2.213943,1.757180,0.000000,"[-0.8196279305102121, 3.022924410336936, 0.02500076680810324]","[1919044.6211697983, -2775511.829637501, -39784.295900192454]",253926.667972,3365011.449925,392.253135,"{""ok"": 5000}"
q_006,cw_s300_x253983.721_y3365002.517,ok,,5000,5000,1.000000,0.000000,4646,0.929200,13665628.758341,20.521498,3.334098,2.883833,0.000000,"[-0.8243913840957752, 3.0304497684663625, 0.013801825135096878]","[1923570.6979526444, -2772537.818383225, -26454.306394846757]",253922.740486,3365013.091184,390.818142,"{""ok"": 5000}"
q_006,cw_s200_x254233.721_y3364952.517,ok,,5000,5000,1.000000,0.000000,3414,0.682800,1660220.922035,15.768639,11.122260,3.325883,0.000000,"[0.8186657184636514, -2.9999962593126477, 0.016104529793739608]","[1927946.7494749078, -2769624.1105125253, -2717.454845680615]",253910.055908,3365016.093016,379.676105,"{""ok"": 5000}"
q_006,cw_s300_x253983.721_y3364777.517,ok,,5000,5000,1.000000,0.000000,4260,0.852000,5465786.225182,27.502511,5.808223,2.607767,0.000000,"[-0.8216236286379991, 3.025531868504438, 0.008055531047795814]","[1921169.8346754047, -2774317.0817169626, -8659.64050018275]",253924.393769,3365015.013637,391.398472,"{""ok"": 5000}"
q_006,cw_s300_x254208.721_y3365227.517,ok,,5000,5000,1.000000,0.000000,4026,0.805200,3059522.507353,21.403080,6.598420,3.776517,0.000000,"[0.8252797224494951, -3.0247023111032365, -0.05234747974765693]","[1926956.5240536116, -2768019.197150886, -112411.82724856677]",253923.931943,3365003.808134,385.132925,"{""ok"": 5000}"
q_006,cw_s300_x254208.721_y3365002.517,ok,,5000,5000,1.000000,0.000000,4138,0.827600,5335384.570312,21.566196,5.844010,2.197120,0.000000,"[0.8228956087288688, -3.031457665906978, -0.008223925597186904]","[1920557.7406461947, -2774702.860013954, -16740.51325732259]",253922.051301,3365014.365680,389.798635,"{""ok"": 5000}"
q_006,cw_s200_x253933.721_y3364802.517,ok,,5000,5000,1.000000,0.000000,3761,0.752200,3399688.572338,23.098557,7.667801,2.596301,0.000000,"[-0.8203968494637567, 3.0231778140108276, -0.012309096187742808]","[1919953.183324883, -2774950.3779499936, 35583.92453173185]",253924.103171,3365019.827663,388.833289,"{""ok"": 5000}"
q_006,cw_s500_x254008.721_y3364877.517,ok,,5000,5000,1.000000,0.000000,4273,0.854600,18643990.371296,28.980112,5.281835,2.114613,0.000000,"[-0.8193239234182759, 3.020827675429044, 0.009694613385474019]","[1919430.3615649496, -2775527.704619932, -6241.544354948414]",253926.560513,3365015.164511,391.618259,"{""ok"": 5000}"
q_006,cw_s200_x254083.721_y3365102.517,ok,,5000,5000,1.000000,0.000000,4659,0.931800,5663254.862790,22.115331,3.700384,2.964347,0.000000,"[0.8269352216511884, -3.029716948021705, -0.03436176557949653]","[1928028.0186391438, -2768671.797810664, -70152.10383904357]",253923.952429,3365008.076905,388.672722,"{""ok"": 5000}"
